Año,Editorial,Genero,Nombre,Plataforma,Región,Unidades Vendidas
2007,SNK Playmore,Fighting,Fatal Fury: Battle Archives Volume 2 (JP sales),PS2,Otros,0
1999,SNK Playmore,Fighting,Fatal Fury: Wild Ambition,PS,Europa,0.02
1999,SNK Playmore,Fighting,Fatal Fury: Wild Ambition,PS,Japón,0
1999,SNK Playmore,Fighting,Fatal Fury: Wild Ambition,PS,Norteamérica,0.03
1999,SNK Playmore,Fighting,Fatal Fury: Wild Ambition,PS,Otros,0
2007,Tecmo Koei,Racing,Fatal Inertia,X360,Europa,0
2007,Tecmo Koei,Racing,Fatal Inertia,X360,Japón,0
2007,Tecmo Koei,Racing,Fatal Inertia,X360,Norteamérica,0.12
2007,Tecmo Koei,Racing,Fatal Inertia,X360,Otros,0.01
2010,Marvelous Interactive,Role-Playing,Fate/Extra,PSP,Europa,0.01
2010,Marvelous Interactive,Role-Playing,Fate/Extra,PSP,Japón,0.1
2010,Marvelous Interactive,Role-Playing,Fate/Extra,PSP,Norteamérica,0.18
2010,Marvelous Interactive,Role-Playing,Fate/Extra,PSP,Otros,0.02
2013,Marvelous Entertainment,Action,Fate/Extra CCC,PSP,Europa,0
2013,Marvelous Entertainment,Action,Fate/Extra CCC,PSP,Japón,0.12
2013,Marvelous Entertainment,Action,Fate/Extra CCC,PSP,Norteamérica,0
2013,Marvelous Entertainment,Action,Fate/Extra CCC,PSP,Otros,0
2014,Type-Moon,Adventure,Fate/hollow ataraxia,PSV,Europa,0
2014,Type-Moon,Adventure,Fate/hollow ataraxia,PSV,Japón,0.1
2014,Type-Moon,Adventure,Fate/hollow ataraxia,PSV,Norteamérica,0
2014,Type-Moon,Adventure,Fate/hollow ataraxia,PSV,Otros,0
2014,Kadokawa Games,Action,Fate/kaleid liner Prisma Illya,3DS,Europa,0
2014,Kadokawa Games,Action,Fate/kaleid liner Prisma Illya,3DS,Japón,0.01
2014,Kadokawa Games,Action,Fate/kaleid liner Prisma Illya,3DS,Norteamérica,0
2014,Kadokawa Games,Action,Fate/kaleid liner Prisma Illya,3DS,Otros,0
2007,Kadokawa Shoten,Adventure,Fate/Stay Night [RÃ©alta Nua],PS2,Europa,0
2007,Kadokawa Shoten,Adventure,Fate/Stay Night [RÃ©alta Nua],PS2,Japón,0.17
2007,Kadokawa Shoten,Adventure,Fate/Stay Night [RÃ©alta Nua],PS2,Norteamérica,0
2007,Kadokawa Shoten,Adventure,Fate/Stay Night [RÃ©alta Nua],PS2,Otros,0
2012,Kadokawa Shoten,Adventure,Fate/Stay Night [RÃ©alta Nua],PSV,Europa,0
2012,Kadokawa Shoten,Adventure,Fate/Stay Night [RÃ©alta Nua],PSV,Japón,0.06
2012,Kadokawa Shoten,Adventure,Fate/Stay Night [RÃ©alta Nua],PSV,Norteamérica,0
2012,Kadokawa Shoten,Adventure,Fate/Stay Night [RÃ©alta Nua],PSV,Otros,0
2007,Capcom,Fighting,Fate/Tiger Colosseum,PSP,Europa,0
2007,Capcom,Fighting,Fate/Tiger Colosseum,PSP,Japón,0.08
2007,Capcom,Fighting,Fate/Tiger Colosseum,PSP,Norteamérica,0
2007,Capcom,Fighting,Fate/Tiger Colosseum,PSP,Otros,0
2008,Capcom,Fighting,Fate/Tiger Colosseum Upper,PSP,Europa,0
2008,Capcom,Fighting,Fate/Tiger Colosseum Upper,PSP,Japón,0.06
2008,Capcom,Fighting,Fate/Tiger Colosseum Upper,PSP,Norteamérica,0
2008,Capcom,Fighting,Fate/Tiger Colosseum Upper,PSP,Otros,0
2008,Capcom,Fighting,Fate/Unlimited Codes,PS2,Europa,0
2008,Capcom,Fighting,Fate/Unlimited Codes,PS2,Japón,0.14
2008,Capcom,Fighting,Fate/Unlimited Codes,PS2,Norteamérica,0
2008,Capcom,Fighting,Fate/Unlimited Codes,PS2,Otros,0
2009,Capcom,Fighting,Fate/Unlimited Codes Portable,PSP,Europa,0
2009,Capcom,Fighting,Fate/Unlimited Codes Portable,PSP,Japón,0.05
2009,Capcom,Fighting,Fate/Unlimited Codes Portable,PSP,Norteamérica,0
2009,Capcom,Fighting,Fate/Unlimited Codes Portable,PSP,Otros,0
1998,Eidos Interactive,Action,Fear Effect,PS,Europa,0.27
1998,Eidos Interactive,Action,Fear Effect,PS,Japón,0
1998,Eidos Interactive,Action,Fear Effect,PS,Norteamérica,0.4
1998,Eidos Interactive,Action,Fear Effect,PS,Otros,0.05
2001,Eidos Interactive,Action,Fear Effect 2: Retro Helix,PS,Europa,0.07
2001,Eidos Interactive,Action,Fear Effect 2: Retro Helix,PS,Japón,0
2001,Eidos Interactive,Action,Fear Effect 2: Retro Helix,PS,Norteamérica,0.1
2001,Eidos Interactive,Action,Fear Effect 2: Retro Helix,PS,Otros,0.01
2004,Hip Interactive,Action,Fear Factor: Unleashed,GBA,Europa,0.04
2004,Hip Interactive,Action,Fear Factor: Unleashed,GBA,Japón,0
2004,Hip Interactive,Action,Fear Factor: Unleashed,GBA,Norteamérica,0.1
2004,Hip Interactive,Action,Fear Factor: Unleashed,GBA,Otros,0
2004,Sega,Puzzle,Feel the Magic XY/XX,DS,Europa,0
2004,Sega,Puzzle,Feel the Magic XY/XX,DS,Japón,0.1
2004,Sega,Puzzle,Feel the Magic XY/XX,DS,Norteamérica,0.17
2004,Sega,Puzzle,Feel the Magic XY/XX,DS,Otros,0.02
1997,ASCII Entertainment,Racing,Felony 11-79,PS,Europa,0.04
1997,ASCII Entertainment,Racing,Felony 11-79,PS,Japón,0
1997,ASCII Entertainment,Racing,Felony 11-79,PS,Norteamérica,0.06
1997,ASCII Entertainment,Racing,Felony 11-79,PS,Otros,0.01
2008,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli,PS2,Europa,0.05
2008,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli,PS2,Japón,0
2008,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli,PS2,Norteamérica,0.06
2008,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli,PS2,Otros,0.02
2008,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli,PS3,Europa,0.03
2008,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli,PS3,Japón,0
2008,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli,PS3,Norteamérica,0
2008,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli,PS3,Otros,0.01
2009,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,Europa,0.02
2009,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,Japón,0
2009,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,Norteamérica,0
2009,System 3 Arcade Software,Racing,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,Otros,0
2002,Sony Computer Entertainment,Racing,Ferrari F355 Challenge,PS2,Europa,0.02
2002,Sony Computer Entertainment,Racing,Ferrari F355 Challenge,PS2,Japón,0
2002,Sony Computer Entertainment,Racing,Ferrari F355 Challenge,PS2,Norteamérica,0.03
2002,Sony Computer Entertainment,Racing,Ferrari F355 Challenge,PS2,Otros,0.01
2006,KID,Adventure,Festa!! Hyper Girls Party,PS2,Europa,0
2006,KID,Adventure,Festa!! Hyper Girls Party,PS2,Japón,0.01
2006,KID,Adventure,Festa!! Hyper Girls Party,PS2,Norteamérica,0
2006,KID,Adventure,Festa!! Hyper Girls Party,PS2,Otros,0
2010,505 Games,Sports,Field & Stream: Total Outdoorsman Challenge,X360,Europa,0
2010,505 Games,Sports,Field & Stream: Total Outdoorsman Challenge,X360,Japón,0
2010,505 Games,Sports,Field & Stream: Total Outdoorsman Challenge,X360,Norteamérica,0.09
2010,505 Games,Sports,Field & Stream: Total Outdoorsman Challenge,X360,Otros,0.01
2006,Sony Online Entertainment,Strategy,Field Commander,PSP,Europa,0
2006,Sony Online Entertainment,Strategy,Field Commander,PSP,Japón,0
2006,Sony Online Entertainment,Strategy,Field Commander,PSP,Norteamérica,0.14
2006,Sony Online Entertainment,Strategy,Field Commander,PSP,Otros,0.01
2005,Electronic Arts,Sports,FIFA 06 Soccer,GC,Europa,0.03
2005,Electronic Arts,Sports,FIFA 06 Soccer,GC,Japón,0
2005,Electronic Arts,Sports,FIFA 06 Soccer,GC,Norteamérica,0.11
2005,Electronic Arts,Sports,FIFA 06 Soccer,GC,Otros,0
2005,Electronic Arts,Sports,FIFA 06: Road to FIFA World Cup,X360,Europa,0.02
2005,Electronic Arts,Sports,FIFA 06: Road to FIFA World Cup,X360,Japón,0.01
2005,Electronic Arts,Sports,FIFA 06: Road to FIFA World Cup,X360,Norteamérica,0.11
2005,Electronic Arts,Sports,FIFA 06: Road to FIFA World Cup,X360,Otros,0.01
2011,Electronic Arts,Sports,FIFA 12,3DS,Europa,0.26
2011,Electronic Arts,Sports,FIFA 12,3DS,Japón,0
2011,Electronic Arts,Sports,FIFA 12,3DS,Norteamérica,0.08
2011,Electronic Arts,Sports,FIFA 12,3DS,Otros,0.05
2011,Electronic Arts,Sports,FIFA 12,PC,Europa,0.33
2011,Electronic Arts,Sports,FIFA 12,PC,Japón,0
2011,Electronic Arts,Sports,FIFA 12,PC,Norteamérica,0.04
2011,Electronic Arts,Sports,FIFA 12,PC,Otros,0.1
2011,Electronic Arts,Sports,FIFA 12,PS2,Europa,0.02
2011,Electronic Arts,Sports,FIFA 12,PS2,Japón,0
2011,Electronic Arts,Sports,FIFA 12,PS2,Norteamérica,0
2011,Electronic Arts,Sports,FIFA 12,PS2,Otros,0.06
2011,Electronic Arts,Sports,FIFA 12,PS3,Europa,4.32
2011,Electronic Arts,Sports,FIFA 12,PS3,Japón,0.11
2011,Electronic Arts,Sports,FIFA 12,PS3,Norteamérica,0.84
2011,Electronic Arts,Sports,FIFA 12,PS3,Otros,1.42
2011,Electronic Arts,Sports,FIFA 12,PSP,Europa,0.26
2011,Electronic Arts,Sports,FIFA 12,PSP,Japón,0.02
2011,Electronic Arts,Sports,FIFA 12,PSP,Norteamérica,0.12
2011,Electronic Arts,Sports,FIFA 12,PSP,Otros,0.14
2011,Electronic Arts,Sports,FIFA 12,Wii,Europa,0.52
2011,Electronic Arts,Sports,FIFA 12,Wii,Japón,0
2011,Electronic Arts,Sports,FIFA 12,Wii,Norteamérica,0.16
2011,Electronic Arts,Sports,FIFA 12,Wii,Otros,0.11
2011,Electronic Arts,Sports,FIFA 12,X360,Europa,2.79
2011,Electronic Arts,Sports,FIFA 12,X360,Japón,0.02
2011,Electronic Arts,Sports,FIFA 12,X360,Norteamérica,0.84
2011,Electronic Arts,Sports,FIFA 12,X360,Otros,0.53
2013,Electronic Arts,Sports,FIFA 14,3DS,Europa,0.23
2013,Electronic Arts,Sports,FIFA 14,3DS,Japón,0
2013,Electronic Arts,Sports,FIFA 14,3DS,Norteamérica,0
2013,Electronic Arts,Sports,FIFA 14,3DS,Otros,0.03
2013,Electronic Arts,Sports,FIFA 14,PC,Europa,0.36
2013,Electronic Arts,Sports,FIFA 14,PC,Japón,0
2013,Electronic Arts,Sports,FIFA 14,PC,Norteamérica,0.01
2013,Electronic Arts,Sports,FIFA 14,PC,Otros,0.06
2013,Electronic Arts,Sports,FIFA 14,PS3,Europa,4.32
2013,Electronic Arts,Sports,FIFA 14,PS3,Japón,0.07
2013,Electronic Arts,Sports,FIFA 14,PS3,Norteamérica,0.78
2013,Electronic Arts,Sports,FIFA 14,PS3,Otros,1.73
2013,Electronic Arts,Sports,FIFA 14,PS4,Europa,1.85
2013,Electronic Arts,Sports,FIFA 14,PS4,Japón,0.11
2013,Electronic Arts,Sports,FIFA 14,PS4,Norteamérica,0.61
2013,Electronic Arts,Sports,FIFA 14,PS4,Otros,0.33
2013,Electronic Arts,Sports,FIFA 14,PSP,Europa,0.16
2013,Electronic Arts,Sports,FIFA 14,PSP,Japón,0
2013,Electronic Arts,Sports,FIFA 14,PSP,Norteamérica,0
2013,Electronic Arts,Sports,FIFA 14,PSP,Otros,0.07
2013,Electronic Arts,Sports,FIFA 14,PSV,Europa,0.25
2013,Electronic Arts,Sports,FIFA 14,PSV,Japón,0.01
2013,Electronic Arts,Sports,FIFA 14,PSV,Norteamérica,0.11
2013,Electronic Arts,Sports,FIFA 14,PSV,Otros,0.13
2013,Electronic Arts,Sports,FIFA 14,Wii,Europa,0.38
2013,Electronic Arts,Sports,FIFA 14,Wii,Japón,0
2013,Electronic Arts,Sports,FIFA 14,Wii,Norteamérica,0
2013,Electronic Arts,Sports,FIFA 14,Wii,Otros,0.05
2013,Electronic Arts,Sports,FIFA 14,X360,Europa,2.93
2013,Electronic Arts,Sports,FIFA 14,X360,Japón,0.01
2013,Electronic Arts,Sports,FIFA 14,X360,Norteamérica,0.92
2013,Electronic Arts,Sports,FIFA 14,X360,Otros,0.46
2013,Electronic Arts,Sports,FIFA 14,XOne,Europa,0.66
2013,Electronic Arts,Sports,FIFA 14,XOne,Japón,0
2013,Electronic Arts,Sports,FIFA 14,XOne,Norteamérica,0.41
2013,Electronic Arts,Sports,FIFA 14,XOne,Otros,0.12
2014,Electronic Arts,Sports,FIFA 15,3DS,Europa,0.33
2014,Electronic Arts,Sports,FIFA 15,3DS,Japón,0
2014,Electronic Arts,Sports,FIFA 15,3DS,Norteamérica,0.09
2014,Electronic Arts,Sports,FIFA 15,3DS,Otros,0.03
2014,Electronic Arts,Sports,FIFA 15,PC,Europa,0.27
2014,Electronic Arts,Sports,FIFA 15,PC,Japón,0
2014,Electronic Arts,Sports,FIFA 15,PC,Norteamérica,0
2014,Electronic Arts,Sports,FIFA 15,PC,Otros,0.03
2014,Electronic Arts,Sports,FIFA 15,PS3,Europa,3.14
2014,Electronic Arts,Sports,FIFA 15,PS3,Japón,0.04
2014,Electronic Arts,Sports,FIFA 15,PS3,Norteamérica,0.57
2014,Electronic Arts,Sports,FIFA 15,PS3,Otros,1.07
2014,Electronic Arts,Sports,FIFA 15,PS4,Europa,4.29
2014,Electronic Arts,Sports,FIFA 15,PS4,Japón,0.05
2014,Electronic Arts,Sports,FIFA 15,PS4,Norteamérica,0.79
2014,Electronic Arts,Sports,FIFA 15,PS4,Otros,1.47
2014,Electronic Arts,Sports,FIFA 15,PSV,Europa,0.48
2014,Electronic Arts,Sports,FIFA 15,PSV,Japón,0.04
2014,Electronic Arts,Sports,FIFA 15,PSV,Norteamérica,0.13
2014,Electronic Arts,Sports,FIFA 15,PSV,Otros,0.19
2014,Electronic Arts,Sports,FIFA 15,Wii,Europa,0.46
2014,Electronic Arts,Sports,FIFA 15,Wii,Japón,0
2014,Electronic Arts,Sports,FIFA 15,Wii,Norteamérica,0.24
2014,Electronic Arts,Sports,FIFA 15,Wii,Otros,0.06
2014,Electronic Arts,Sports,FIFA 15,X360,Europa,2.02
2014,Electronic Arts,Sports,FIFA 15,X360,Japón,0
2014,Electronic Arts,Sports,FIFA 15,X360,Norteamérica,0.78
2014,Electronic Arts,Sports,FIFA 15,X360,Otros,0.3
2014,Electronic Arts,Sports,FIFA 15,XOne,Europa,1.41
2014,Electronic Arts,Sports,FIFA 15,XOne,Japón,0
2014,Electronic Arts,Sports,FIFA 15,XOne,Norteamérica,0.6
2014,Electronic Arts,Sports,FIFA 15,XOne,Otros,0.14
2015,Electronic Arts,Sports,FIFA 16,PC,Europa,0.13
2015,Electronic Arts,Sports,FIFA 16,PC,Japón,0
2015,Electronic Arts,Sports,FIFA 16,PC,Norteamérica,0.04
2015,Electronic Arts,Sports,FIFA 16,PC,Otros,0.01
2015,Electronic Arts,Sports,FIFA 16,PS3,Europa,1.98
2015,Electronic Arts,Sports,FIFA 16,PS3,Japón,0.05
2015,Electronic Arts,Sports,FIFA 16,PS3,Norteamérica,0.4
2015,Electronic Arts,Sports,FIFA 16,PS3,Otros,0.42
2015,Electronic Arts,Sports,FIFA 16,PS4,Europa,6.06
2015,Electronic Arts,Sports,FIFA 16,PS4,Japón,0.06
2015,Electronic Arts,Sports,FIFA 16,PS4,Norteamérica,1.11
2015,Electronic Arts,Sports,FIFA 16,PS4,Otros,1.26
2015,Electronic Arts,Sports,FIFA 16,X360,Europa,1.01
2015,Electronic Arts,Sports,FIFA 16,X360,Japón,0
2015,Electronic Arts,Sports,FIFA 16,X360,Norteamérica,0.55
2015,Electronic Arts,Sports,FIFA 16,X360,Otros,0.13
2015,Electronic Arts,Sports,FIFA 16,XOne,Europa,2.11
2015,Electronic Arts,Sports,FIFA 16,XOne,Japón,0
2015,Electronic Arts,Sports,FIFA 16,XOne,Norteamérica,0.88
2015,Electronic Arts,Sports,FIFA 16,XOne,Otros,0.23
2016,Electronic Arts,Sports,FIFA 17,PC,Europa,0.05
2016,Electronic Arts,Sports,FIFA 17,PC,Japón,0
2016,Electronic Arts,Sports,FIFA 17,PC,Norteamérica,0
2016,Electronic Arts,Sports,FIFA 17,PC,Otros,0
2016,Electronic Arts,Sports,FIFA 17,PS3,Europa,0.29
2016,Electronic Arts,Sports,FIFA 17,PS3,Japón,0.01
2016,Electronic Arts,Sports,FIFA 17,PS3,Norteamérica,0.02
2016,Electronic Arts,Sports,FIFA 17,PS3,Otros,0.05
2016,Electronic Arts,Sports,FIFA 17,PS4,Europa,3.75
2016,Electronic Arts,Sports,FIFA 17,PS4,Japón,0.06
2016,Electronic Arts,Sports,FIFA 17,PS4,Norteamérica,0.28
2016,Electronic Arts,Sports,FIFA 17,PS4,Otros,0.69
2016,Electronic Arts,Sports,FIFA 17,X360,Europa,0.13
2016,Electronic Arts,Sports,FIFA 17,X360,Japón,0
2016,Electronic Arts,Sports,FIFA 17,X360,Norteamérica,0.03
2016,Electronic Arts,Sports,FIFA 17,X360,Otros,0.01
2016,Electronic Arts,Sports,FIFA 17,XOne,Europa,1.26
2016,Electronic Arts,Sports,FIFA 17,XOne,Japón,0
2016,Electronic Arts,Sports,FIFA 17,XOne,Norteamérica,0.17
2016,Electronic Arts,Sports,FIFA 17,XOne,Otros,0.1
1998,Electronic Arts,Sports,FIFA 2000,PS,Europa,1.47
1998,Electronic Arts,Sports,FIFA 2000,PS,Japón,0.04
1998,Electronic Arts,Sports,FIFA 2000,PS,Norteamérica,0.22
1998,Electronic Arts,Sports,FIFA 2000,PS,Otros,0.14
2000,Electronic Arts,Sports,FIFA 2001 Major League Soccer,PS,Europa,0.12
2000,Electronic Arts,Sports,FIFA 2001 Major League Soccer,PS,Japón,0
2000,Electronic Arts,Sports,FIFA 2001 Major League Soccer,PS,Norteamérica,0.18
2000,Electronic Arts,Sports,FIFA 2001 Major League Soccer,PS,Otros,0.02
2000,Electronic Arts,Sports,FIFA 2001: Major League Soccer,PS2,Europa,0
2000,Electronic Arts,Sports,FIFA 2001: Major League Soccer,PS2,Japón,0.09
2000,Electronic Arts,Sports,FIFA 2001: Major League Soccer,PS2,Norteamérica,0
2000,Electronic Arts,Sports,FIFA 2001: Major League Soccer,PS2,Otros,0
1998,Electronic Arts,Sports,FIFA 99,N64,Europa,0.39
1998,Electronic Arts,Sports,FIFA 99,N64,Japón,0
1998,Electronic Arts,Sports,FIFA 99,N64,Norteamérica,0.11
1998,Electronic Arts,Sports,FIFA 99,N64,Otros,0.03
2011,Electronic Arts,Sports,FIFA Manager 12,PC,Europa,0.03
2011,Electronic Arts,Sports,FIFA Manager 12,PC,Japón,0
2011,Electronic Arts,Sports,FIFA Manager 12,PC,Norteamérica,0
2011,Electronic Arts,Sports,FIFA Manager 12,PC,Otros,0.01
2005,Electronic Arts,Sports,FIFA Soccer,PSP,Europa,0
2005,Electronic Arts,Sports,FIFA Soccer,PSP,Japón,0
2005,Electronic Arts,Sports,FIFA Soccer,PSP,Norteamérica,0.11
2005,Electronic Arts,Sports,FIFA Soccer,PSP,Otros,0.01
2012,Electronic Arts,Sports,FIFA Soccer,PSV,Europa,0.34
2012,Electronic Arts,Sports,FIFA Soccer,PSV,Japón,0.02
2012,Electronic Arts,Sports,FIFA Soccer,PSV,Norteamérica,0.17
2012,Electronic Arts,Sports,FIFA Soccer,PSV,Otros,0.09
2005,Electronic Arts,Sports,FIFA Soccer 06,DS,Europa,0
2005,Electronic Arts,Sports,FIFA Soccer 06,DS,Japón,0
2005,Electronic Arts,Sports,FIFA Soccer 06,DS,Norteamérica,0.05
2005,Electronic Arts,Sports,FIFA Soccer 06,DS,Otros,0
2005,Electronic Arts,Sports,FIFA Soccer 06,GBA,Europa,0.02
2005,Electronic Arts,Sports,FIFA Soccer 06,GBA,Japón,0
2005,Electronic Arts,Sports,FIFA Soccer 06,GBA,Norteamérica,0.05
2005,Electronic Arts,Sports,FIFA Soccer 06,GBA,Otros,0
2005,Electronic Arts,Sports,FIFA Soccer 06,PS2,Europa,2.55
2005,Electronic Arts,Sports,FIFA Soccer 06,PS2,Japón,0.04
2005,Electronic Arts,Sports,FIFA Soccer 06,PS2,Norteamérica,0.78
2005,Electronic Arts,Sports,FIFA Soccer 06,PS2,Otros,0.84
2005,Electronic Arts,Sports,FIFA Soccer 06,PSP,Europa,0.01
2005,Electronic Arts,Sports,FIFA Soccer 06,PSP,Japón,0
2005,Electronic Arts,Sports,FIFA Soccer 06,PSP,Norteamérica,0.1
2005,Electronic Arts,Sports,FIFA Soccer 06,PSP,Otros,0.01
2005,Electronic Arts,Sports,FIFA Soccer 06,XB,Europa,0.38
2005,Electronic Arts,Sports,FIFA Soccer 06,XB,Japón,0
2005,Electronic Arts,Sports,FIFA Soccer 06,XB,Norteamérica,0.29
2005,Electronic Arts,Sports,FIFA Soccer 06,XB,Otros,0.01
2006,Electronic Arts,Sports,FIFA Soccer 07,DS,Europa,0.01
2006,Electronic Arts,Sports,FIFA Soccer 07,DS,Japón,0
2006,Electronic Arts,Sports,FIFA Soccer 07,DS,Norteamérica,0.05
2006,Electronic Arts,Sports,FIFA Soccer 07,DS,Otros,0
2006,Electronic Arts,Sports,FIFA Soccer 07,GC,Europa,0.04
2006,Electronic Arts,Sports,FIFA Soccer 07,GC,Japón,0
2006,Electronic Arts,Sports,FIFA Soccer 07,GC,Norteamérica,0.14
2006,Electronic Arts,Sports,FIFA Soccer 07,GC,Otros,0
2006,Electronic Arts,Sports,FIFA Soccer 07,PS2,Europa,2.48
2006,Electronic Arts,Sports,FIFA Soccer 07,PS2,Japón,0.03
2006,Electronic Arts,Sports,FIFA Soccer 07,PS2,Norteamérica,0.71
2006,Electronic Arts,Sports,FIFA Soccer 07,PS2,Otros,0.89
2006,Electronic Arts,Sports,FIFA Soccer 07,PSP,Europa,0.65
2006,Electronic Arts,Sports,FIFA Soccer 07,PSP,Japón,0
2006,Electronic Arts,Sports,FIFA Soccer 07,PSP,Norteamérica,0.24
2006,Electronic Arts,Sports,FIFA Soccer 07,PSP,Otros,0.32
2006,Electronic Arts,Sports,FIFA Soccer 07,X360,Europa,0.01
2006,Electronic Arts,Sports,FIFA Soccer 07,X360,Japón,0
2006,Electronic Arts,Sports,FIFA Soccer 07,X360,Norteamérica,0.24
2006,Electronic Arts,Sports,FIFA Soccer 07,X360,Otros,0.02
2006,Electronic Arts,Sports,FIFA Soccer 07,XB,Europa,0.35
2006,Electronic Arts,Sports,FIFA Soccer 07,XB,Japón,0
2006,Electronic Arts,Sports,FIFA Soccer 07,XB,Norteamérica,0.16
2006,Electronic Arts,Sports,FIFA Soccer 07,XB,Otros,0.04
2007,Electronic Arts,Sports,FIFA Soccer 08,DS,Europa,0.65
2007,Electronic Arts,Sports,FIFA Soccer 08,DS,Japón,0
2007,Electronic Arts,Sports,FIFA Soccer 08,DS,Norteamérica,0.1
2007,Electronic Arts,Sports,FIFA Soccer 08,DS,Otros,0.11
2007,Electronic Arts,Sports,FIFA Soccer 08,PC,Europa,0.01
2007,Electronic Arts,Sports,FIFA Soccer 08,PC,Japón,0
2007,Electronic Arts,Sports,FIFA Soccer 08,PC,Norteamérica,0
2007,Electronic Arts,Sports,FIFA Soccer 08,PC,Otros,0
2007,Electronic Arts,Sports,FIFA Soccer 08,PS2,Europa,0
2007,Electronic Arts,Sports,FIFA Soccer 08,PS2,Japón,0
2007,Electronic Arts,Sports,FIFA Soccer 08,PS2,Norteamérica,0.68
2007,Electronic Arts,Sports,FIFA Soccer 08,PS2,Otros,2.46
2007,Electronic Arts,Sports,FIFA Soccer 08,PS3,Europa,1.07
2007,Electronic Arts,Sports,FIFA Soccer 08,PS3,Japón,0.02
2007,Electronic Arts,Sports,FIFA Soccer 08,PS3,Norteamérica,0.35
2007,Electronic Arts,Sports,FIFA Soccer 08,PS3,Otros,0.32
2007,Electronic Arts,Sports,FIFA Soccer 08,PSP,Europa,0.76
2007,Electronic Arts,Sports,FIFA Soccer 08,PSP,Japón,0
2007,Electronic Arts,Sports,FIFA Soccer 08,PSP,Norteamérica,0.2
2007,Electronic Arts,Sports,FIFA Soccer 08,PSP,Otros,0.39
2007,Electronic Arts,Sports,FIFA Soccer 08,Wii,Europa,0.59
2007,Electronic Arts,Sports,FIFA Soccer 08,Wii,Japón,0.01
2007,Electronic Arts,Sports,FIFA Soccer 08,Wii,Norteamérica,0.32
2007,Electronic Arts,Sports,FIFA Soccer 08,Wii,Otros,0.11
2007,Electronic Arts,Sports,FIFA Soccer 08,X360,Europa,0.89
2007,Electronic Arts,Sports,FIFA Soccer 08,X360,Japón,0.01
2007,Electronic Arts,Sports,FIFA Soccer 08,X360,Norteamérica,0.31
2007,Electronic Arts,Sports,FIFA Soccer 08,X360,Otros,0.14
2008,Electronic Arts,Sports,FIFA Soccer 09,DS,Europa,0.31
2008,Electronic Arts,Sports,FIFA Soccer 09,DS,Japón,0
2008,Electronic Arts,Sports,FIFA Soccer 09,DS,Norteamérica,0.12
2008,Electronic Arts,Sports,FIFA Soccer 09,DS,Otros,0.06
