,FECHAH,TIPO,CO,NO,NO2,PM2.5,PM10,NOx,O3,VELOCIDAD VIENTO,DIR. VIENTO,TEMPERATURA,HUMEDAD RELATIVA,PRESION BAROMETRICA,PRECIPITACIONES,ES10,ES53,ESSUMA
12627,2020-06-12 17:00:00,laborable,0.2,11.0,14.0,2.0,6.0,30.0,72.24,2.56,213.0,20.5,38.0,937.0,0.0,568.0,634.0,1202.0
12628,2020-06-12 18:00:00,laborable,0.2,10.0,15.0,1.0,1.0,31.0,71.78,2.37,219.0,21.0,36.0,937.0,0.0,589.0,655.0,1244.0
12629,2020-06-12 19:00:00,laborable,0.2,10.0,15.0,1.0,1.0,30.0,72.64,2.42,229.0,19.5,39.0,937.0,0.0,599.0,735.0,1334.0
12630,2020-06-12 20:00:00,laborable,0.2,10.0,18.0,4.0,6.0,32.0,70.1,1.86,207.0,18.4,43.0,938.0,0.0,574.0,732.0,1306.0
12631,2020-06-12 21:00:00,laborable,0.2,7.0,18.0,4.0,5.0,28.0,66.39,1.29,206.0,17.1,48.0,939.0,0.0,492.0,605.0,1097.0
12632,2020-06-12 22:00:00,laborable,0.2,8.0,22.0,4.0,5.0,35.0,55.26,1.2,189.0,13.0,79.0,940.0,0.6,436.0,479.0,915.0
12633,2020-06-12 23:00:00,laborable,0.2,4.0,32.0,1.0,1.0,39.0,39.3,0.83,174.0,12.3,85.0,941.0,0.0,286.0,328.0,614.0
12634,2020-06-13 00:00:00,laborable,0.2,2.0,23.0,4.0,4.0,26.0,42.31,0.74,171.0,12.5,82.0,942.0,0.0,209.0,341.0,550.0
12635,2020-06-13 01:00:00,laborable,0.3,1.0,15.0,4.0,5.0,16.0,46.11,0.81,190.0,12.6,82.0,942.0,0.0,162.0,278.0,440.0
12636,2020-06-13 02:00:00,laborable,0.2,1.0,10.0,4.0,4.0,12.0,54.98,1.12,228.0,12.7,79.0,942.0,0.0,131.0,199.0,330.0
12637,2020-06-13 03:00:00,laborable,0.1,2.0,8.0,4.0,5.0,11.0,53.73,1.08,227.0,12.2,81.0,942.0,0.0,92.0,135.0,227.0
12638,2020-06-13 04:00:00,laborable,0.1,1.0,9.0,2.0,3.0,11.0,47.62,0.97,199.0,11.5,84.0,942.0,0.0,66.0,103.0,169.0
12639,2020-06-13 05:00:00,laborable,0.1,1.0,12.0,3.0,4.0,14.0,39.62,0.64,176.0,10.9,87.0,942.0,0.0,80.0,93.0,173.0
12640,2020-06-13 06:00:00,laborable,0.2,1.0,15.0,4.0,5.0,16.0,37.42,0.77,150.0,10.4,88.0,943.0,0.0,125.0,133.0,258.0
12641,2020-06-13 07:00:00,laborable,0.2,3.0,18.0,6.0,7.0,22.0,39.4,0.99,174.0,11.0,84.0,944.0,0.0,254.0,256.0,510.0
12642,2020-06-13 08:00:00,laborable,0.2,3.0,14.0,8.0,9.0,19.0,48.35,0.93,226.0,14.4,69.0,944.0,0.0,310.0,397.0,707.0
12643,2020-06-13 09:00:00,laborable,0.2,4.0,12.0,6.0,7.0,19.0,57.99,1.06,223.0,17.0,56.0,945.0,0.0,390.0,556.0,946.0
12644,2020-06-13 10:00:00,laborable,0.2,6.0,11.0,4.0,6.0,19.0,74.14,1.25,241.0,18.1,47.0,945.0,0.0,432.0,681.0,1113.0
12645,2020-06-13 11:00:00,laborable,0.2,8.0,13.0,4.0,6.0,26.0,82.68,1.38,260.0,19.2,42.0,945.0,0.0,536.0,794.0,1330.0
12646,2020-06-13 12:00:00,laborable,0.2,8.0,13.0,6.0,7.0,24.0,89.25,1.39,183.0,20.0,39.0,946.0,0.0,551.0,850.0,1401.0
12647,2020-06-13 13:00:00,laborable,0.2,7.0,13.0,8.0,9.0,23.0,93.76,1.37,164.0,20.3,38.0,946.0,0.0,594.0,882.0,1476.0
12648,2020-06-13 14:00:00,laborable,0.2,8.0,18.0,4.0,5.0,30.0,92.91,1.29,21.0,20.7,37.0,946.0,0.0,569.0,849.0,1418.0
12649,2020-06-13 15:00:00,laborable,0.2,6.0,9.0,7.0,8.0,19.0,98.11,1.5,197.0,22.0,34.0,945.0,0.0,397.0,706.0,1103.0
12650,2020-06-13 16:00:00,laborable,0.2,7.0,11.0,10.0,11.0,21.0,97.76,1.84,181.0,23.1,31.0,945.0,0.0,411.0,697.0,1108.0
12651,2020-06-13 17:00:00,laborable,0.2,6.0,11.0,4.0,6.0,21.0,97.79,1.32,145.0,23.3,29.0,945.0,0.0,466.0,759.0,1225.0
12652,2020-06-13 18:00:00,laborable,0.2,9.0,17.0,7.0,9.0,31.0,92.15,1.63,179.0,24.1,29.0,945.0,0.0,544.0,760.0,1304.0
12653,2020-06-13 19:00:00,laborable,0.2,9.0,18.0,3.0,5.0,32.0,89.98,1.55,196.0,22.7,32.0,945.0,0.0,537.0,826.0,1363.0
12654,2020-06-13 20:00:00,laborable,0.2,8.0,17.0,9.0,10.0,29.0,87.56,1.58,225.0,21.7,34.0,946.0,0.0,517.0,777.0,1294.0
12655,2020-06-13 21:00:00,laborable,0.2,8.0,20.0,6.0,8.0,32.0,83.12,1.46,219.0,20.7,36.0,946.0,0.0,473.0,739.0,1212.0
12656,2020-06-13 22:00:00,laborable,0.2,7.0,18.0,6.0,8.0,28.0,81.2,1.25,221.0,19.4,39.0,947.0,0.0,422.0,620.0,1042.0
12657,2020-06-13 23:00:00,laborable,0.2,5.0,13.0,2.0,4.0,20.0,81.94,1.13,255.0,18.6,42.0,947.0,0.0,325.0,424.0,749.0
12658,2020-06-14 00:00:00,laborable,0.2,5.0,17.0,6.0,7.0,25.0,73.2,0.85,220.0,17.8,45.0,947.0,0.0,329.0,443.0,772.0
12659,2020-06-14 01:00:00,laborable,0.2,3.0,14.0,5.0,7.0,19.0,70.25,0.59,237.0,16.9,48.0,947.0,0.0,241.0,334.0,575.0
12660,2020-06-14 02:00:00,laborable,0.2,3.0,22.0,13.0,14.0,27.0,58.53,0.67,52.0,15.8,54.0,947.0,0.0,199.0,289.0,488.0
12661,2020-06-14 03:00:00,laborable,0.2,2.0,12.0,16.0,17.0,14.0,65.85,0.65,235.0,15.8,54.0,948.0,0.0,99.0,191.0,290.0
12662,2020-06-14 04:00:00,laborable,0.2,2.0,16.0,12.0,13.0,18.0,57.53,0.57,273.0,15.1,57.0,948.0,0.0,64.0,139.0,203.0
12663,2020-06-14 05:00:00,laborable,0.2,2.0,24.0,9.0,10.0,26.0,42.34,0.52,35.0,14.5,61.0,948.0,0.0,50.0,107.0,157.0
12664,2020-06-14 06:00:00,laborable,0.2,2.0,23.0,4.0,5.0,27.0,38.03,0.69,44.0,13.5,64.0,948.0,0.0,88.0,85.0,173.0
12665,2020-06-14 07:00:00,laborable,0.2,2.0,13.0,3.0,5.0,17.0,47.74,0.76,312.0,14.3,60.0,948.0,0.0,119.0,145.0,264.0
12666,2020-06-14 08:00:00,laborable,0.2,4.0,15.0,7.0,8.0,21.0,49.91,0.71,228.0,18.4,49.0,949.0,0.0,150.0,245.0,395.0
12667,2020-06-14 09:00:00,laborable,0.2,7.0,16.0,4.0,6.0,26.0,58.23,0.78,2.0,20.0,44.0,949.0,0.0,254.0,362.0,616.0
12668,2020-06-14 10:00:00,laborable,0.2,9.0,18.0,7.0,9.0,31.0,68.33,0.85,29.0,21.1,41.0,950.0,0.0,352.0,445.0,797.0
12669,2020-06-14 11:00:00,laborable,0.2,7.0,14.0,6.0,9.0,25.0,82.95,1.15,119.0,21.8,38.0,950.0,0.0,426.0,520.0,946.0
12670,2020-06-14 12:00:00,laborable,0.2,7.0,10.0,7.0,9.0,20.0,90.73,1.62,180.0,22.2,35.0,950.0,0.0,481.0,677.0,1158.0
12671,2020-06-14 13:00:00,laborable,0.2,6.0,9.0,7.0,9.0,19.0,94.22,1.76,220.0,23.2,32.0,949.0,0.0,524.0,790.0,1314.0
12672,2020-06-14 14:00:00,laborable,0.2,7.0,10.0,3.0,6.0,20.0,95.99,1.94,200.0,23.9,30.0,949.0,0.0,481.0,725.0,1206.0
12673,2020-06-14 15:00:00,laborable,0.2,6.0,8.0,9.0,11.0,17.0,95.68,1.78,195.0,24.8,30.0,948.0,0.0,347.0,665.0,1012.0
12674,2020-06-14 16:00:00,laborable,0.2,6.0,9.0,5.0,7.0,18.0,94.55,1.57,180.0,25.8,29.0,948.0,0.0,351.0,647.0,998.0
12675,2020-06-14 17:00:00,laborable,0.2,7.0,11.0,6.0,8.0,22.0,90.12,1.67,185.0,25.8,29.0,948.0,0.0,372.0,650.0,1022.0
12676,2020-06-14 18:00:00,laborable,0.2,7.0,13.0,9.0,12.0,24.0,87.75,1.46,210.0,26.4,28.0,947.0,0.0,416.0,716.0,1132.0
12677,2020-06-14 19:00:00,laborable,0.2,6.0,11.0,12.0,15.0,21.0,89.19,1.06,168.0,26.1,29.0,947.0,0.0,448.0,785.0,1233.0
12678,2020-06-14 20:00:00,laborable,0.2,12.0,21.0,10.0,12.0,39.0,77.77,1.18,223.0,24.8,32.0,948.0,0.0,388.0,738.0,1126.0
12679,2020-06-14 21:00:00,laborable,0.2,7.0,22.0,6.0,9.0,34.0,74.76,1.34,218.0,23.5,34.0,948.0,0.0,414.0,689.0,1103.0
12680,2020-06-14 22:00:00,laborable,0.2,6.0,17.0,6.0,9.0,26.0,78.33,1.1,242.0,22.7,34.0,949.0,0.0,394.0,576.0,970.0
12681,2020-06-14 23:00:00,laborable,0.2,5.0,13.0,8.0,10.0,20.0,77.84,0.89,237.0,21.7,36.0,949.0,0.0,230.0,326.0,556.0
12682,2020-06-15 00:00:00,laborable,0.2,5.0,15.0,7.0,8.0,22.0,71.32,0.71,249.0,20.9,38.0,950.0,0.0,192.0,279.0,471.0
12683,2020-06-15 01:00:00,laborable,0.2,5.0,13.0,8.0,9.0,20.0,67.92,0.66,182.0,20.1,43.0,950.0,0.0,117.0,147.0,264.0
12684,2020-06-15 02:00:00,laborable,0.2,4.0,13.0,6.0,9.0,19.0,62.81,0.54,228.0,19.0,47.0,950.0,0.0,72.0,135.0,207.0
12685,2020-06-15 03:00:00,laborable,0.1,3.0,10.0,4.0,5.0,15.0,61.66,0.55,233.0,18.5,48.0,950.0,0.0,49.0,76.0,125.0
12686,2020-06-15 04:00:00,laborable,0.2,2.0,19.0,3.0,4.0,21.0,46.51,0.51,221.0,16.5,57.0,950.0,0.0,55.0,47.0,102.0
12687,2020-06-15 05:00:00,laborable,0.2,1.0,23.0,10.0,11.0,25.0,42.32,0.51,209.0,15.9,58.0,950.0,0.0,124.0,78.0,202.0
12688,2020-06-15 06:00:00,laborable,0.3,9.0,44.0,9.0,11.0,58.0,26.67,0.52,240.0,15.7,59.0,950.0,0.0,361.0,174.0,535.0
12689,2020-06-15 07:00:00,laborable,0.3,34.0,57.0,5.0,8.0,110.0,15.32,0.59,187.0,15.8,60.0,951.0,0.0,609.0,349.0,958.0
12690,2020-06-15 08:00:00,laborable,0.3,13.0,41.0,11.0,14.0,60.0,35.03,0.64,158.0,20.2,46.0,951.0,0.0,517.0,483.0,1000.0
12691,2020-06-15 09:00:00,laborable,0.2,15.0,35.0,8.0,11.0,57.0,46.49,0.9,41.0,22.0,42.0,951.0,0.0,491.0,529.0,1020.0
12692,2020-06-15 10:00:00,laborable,0.2,12.0,23.0,13.0,15.0,41.0,61.46,1.09,193.0,22.4,42.0,951.0,0.0,511.0,540.0,1051.0
12693,2020-06-15 11:00:00,laborable,0.2,13.0,22.0,9.0,11.0,42.0,66.91,1.32,201.0,23.2,39.0,951.0,0.0,513.0,594.0,1107.0
12694,2020-06-15 12:00:00,laborable,0.2,9.0,16.0,8.0,11.0,30.0,79.99,1.34,150.0,24.2,35.0,951.0,0.0,518.0,598.0,1116.0
12695,2020-06-15 13:00:00,laborable,0.2,11.0,20.0,8.0,10.0,36.0,83.88,1.5,181.0,24.8,34.0,951.0,0.0,551.0,618.0,1169.0
12696,2020-06-15 14:00:00,laborable,0.2,12.0,19.0,4.0,6.0,37.0,88.01,1.58,185.0,25.5,31.0,950.0,0.0,576.0,570.0,1146.0
12697,2020-06-15 15:00:00,laborable,0.2,9.0,16.0,15.0,18.0,29.0,93.28,1.78,183.0,26.0,29.0,950.0,0.0,500.0,503.0,1003.0
12698,2020-06-15 16:00:00,laborable,0.2,8.0,15.0,7.0,9.0,27.0,94.1,1.79,214.0,26.7,27.0,949.0,0.0,493.0,595.0,1088.0
12699,2020-06-15 17:00:00,laborable,0.2,10.0,18.0,2.0,4.0,33.0,87.61,1.71,203.0,27.7,27.0,948.0,0.0,548.0,629.0,1177.0
12700,2020-06-15 18:00:00,laborable,0.2,12.0,22.0,10.0,12.0,39.0,78.99,1.79,208.0,27.7,29.0,948.0,0.0,584.0,673.0,1257.0
12701,2020-06-15 19:00:00,laborable,0.2,12.0,24.0,7.0,9.0,42.0,65.75,1.47,248.0,26.0,36.0,948.0,0.0,574.0,735.0,1309.0
12702,2020-06-15 20:00:00,laborable,0.2,10.0,23.0,7.0,10.0,38.0,66.3,1.3,222.0,24.8,37.0,948.0,0.0,533.0,651.0,1184.0
12703,2020-06-15 21:00:00,laborable,0.2,9.0,23.0,3.0,5.0,37.0,59.64,1.08,228.0,23.8,39.0,949.0,0.0,398.0,507.0,905.0
12704,2020-06-15 22:00:00,laborable,0.2,6.0,19.0,3.0,5.0,28.0,57.76,0.97,261.0,22.7,42.0,949.0,0.0,318.0,374.0,692.0
12705,2020-06-15 23:00:00,laborable,0.2,5.0,12.0,6.0,7.0,20.0,59.08,1.1,225.0,21.7,41.0,949.0,0.0,191.0,202.0,393.0
12706,2020-06-16 00:00:00,laborable,0.2,5.0,11.0,4.0,6.0,18.0,57.19,1.0,267.0,20.5,44.0,949.0,0.0,132.0,183.0,315.0
12707,2020-06-16 01:00:00,laborable,0.2,4.0,10.0,3.0,4.0,16.0,55.05,0.77,262.0,19.8,46.0,949.0,0.0,78.0,121.0,199.0
12708,2020-06-16 02:00:00,laborable,0.1,4.0,6.0,4.0,5.0,12.0,57.97,1.0,233.0,19.4,47.0,949.0,0.0,64.0,92.0,156.0
12709,2020-06-16 03:00:00,laborable,0.1,4.0,6.0,2.0,3.0,12.0,57.46,0.69,225.0,18.7,48.0,949.0,0.0,58.0,51.0,109.0
12710,2020-06-16 04:00:00,laborable,0.1,3.0,6.0,1.0,2.0,11.0,56.71,0.72,208.0,18.5,48.0,948.0,0.0,65.0,40.0,105.0
12711,2020-06-16 05:00:00,laborable,0.1,4.0,6.0,4.0,4.0,12.0,56.7,0.8,308.0,18.0,48.0,948.0,0.0,153.0,73.0,226.0
12712,2020-06-16 06:00:00,laborable,0.2,5.0,15.0,1.0,1.0,23.0,46.84,0.66,2.0,17.8,50.0,949.0,0.0,361.0,170.0,531.0
12713,2020-06-16 07:00:00,laborable,0.2,5.0,23.0,3.0,4.0,30.0,41.19,0.66,238.0,17.9,50.0,949.0,0.0,588.0,336.0,924.0
12714,2020-06-16 08:00:00,laborable,0.2,6.0,23.0,2.0,4.0,32.0,43.94,0.69,220.0,18.5,49.0,949.0,0.0,500.0,411.0,911.0
12715,2020-06-16 09:00:00,laborable,0.2,10.0,22.0,6.0,7.0,38.0,45.32,0.98,244.0,20.3,46.0,949.0,0.0,503.0,552.0,1055.0
12716,2020-06-16 10:00:00,laborable,0.2,9.0,15.0,1.0,3.0,29.0,52.53,1.05,226.0,20.9,44.0,949.0,0.0,462.0,536.0,998.0
12717,2020-06-16 11:00:00,laborable,0.2,13.0,20.0,8.0,9.0,40.0,53.85,1.15,290.0,22.7,41.0,949.0,0.0,554.0,609.0,1163.0
12718,2020-06-16 12:00:00,laborable,0.2,10.0,15.0,6.0,7.0,32.0,66.89,1.32,240.0,24.0,34.0,948.0,0.0,474.0,644.0,1118.0
12719,2020-06-16 13:00:00,laborable,0.2,7.0,10.0,2.0,3.0,21.0,71.62,1.54,212.0,24.8,32.0,948.0,0.0,492.0,640.0,1132.0
12720,2020-06-16 14:00:00,laborable,0.2,9.0,13.0,5.0,8.0,27.0,66.92,1.92,251.0,25.5,29.0,948.0,0.0,553.0,582.0,1135.0
12721,2020-06-16 15:00:00,laborable,0.2,8.0,11.0,1.0,3.0,24.0,76.4,1.88,225.0,26.1,27.0,947.0,0.0,494.0,536.0,1030.0
12722,2020-06-16 16:00:00,laborable,0.2,8.0,13.0,7.0,9.0,25.0,75.0,1.62,222.0,26.4,28.0,947.0,0.0,477.0,550.0,1027.0
12723,2020-06-16 17:00:00,laborable,0.2,8.0,14.0,4.0,5.0,25.0,71.88,1.68,245.0,26.7,27.0,946.0,0.0,559.0,631.0,1190.0
12724,2020-06-16 18:00:00,laborable,0.2,13.0,21.0,1.0,3.0,41.0,63.1,1.8,265.0,25.6,29.0,946.0,0.0,592.0,669.0,1261.0
12725,2020-06-16 19:00:00,laborable,0.2,8.0,18.0,2.0,4.0,30.0,62.97,1.89,209.0,23.9,34.0,946.0,0.0,573.0,706.0,1279.0
12726,2020-06-16 20:00:00,laborable,0.2,8.0,26.0,1.0,5.0,38.0,56.05,1.48,218.0,21.8,40.0,946.0,0.0,512.0,634.0,1146.0
12727,2020-06-16 21:00:00,laborable,0.2,10.0,28.0,10.0,12.0,43.0,46.78,1.38,200.0,20.7,49.0,947.0,0.0,423.0,480.0,903.0
12728,2020-06-16 22:00:00,laborable,0.2,7.0,25.0,5.0,6.0,36.0,49.95,0.82,238.0,20.6,45.0,947.0,0.0,314.0,371.0,685.0
12729,2020-06-16 23:00:00,laborable,0.2,5.0,12.0,3.0,6.0,20.0,61.93,0.91,233.0,20.7,41.0,947.0,0.0,206.0,212.0,418.0
12730,2020-06-17 00:00:00,laborable,0.2,4.0,8.0,3.0,5.0,15.0,72.71,1.23,257.0,19.9,40.0,947.0,0.0,145.0,184.0,329.0
12731,2020-06-17 01:00:00,laborable,0.1,4.0,6.0,5.0,6.0,13.0,76.19,1.06,228.0,19.1,44.0,947.0,0.0,82.0,116.0,198.0
12732,2020-06-17 02:00:00,laborable,0.1,4.0,6.0,5.0,6.0,12.0,72.23,0.86,226.0,18.2,47.0,947.0,0.0,47.0,87.0,134.0
12733,2020-06-17 03:00:00,laborable,0.1,4.0,9.0,2.0,3.0,15.0,66.72,0.67,231.0,17.4,49.0,946.0,0.0,57.0,52.0,109.0
12734,2020-06-17 04:00:00,laborable,0.1,3.0,7.0,3.0,3.0,12.0,70.39,0.7,27.0,16.7,49.0,946.0,0.0,65.0,35.0,100.0
12735,2020-06-17 05:00:00,laborable,0.1,4.0,10.0,4.0,5.0,16.0,67.37,0.63,225.0,15.8,51.0,946.0,0.0,145.0,65.0,210.0
12736,2020-06-17 06:00:00,laborable,0.2,10.0,41.0,10.0,11.0,56.0,35.84,0.54,199.0,15.0,56.0,946.0,0.0,360.0,154.0,514.0
12737,2020-06-17 07:00:00,laborable,0.3,9.0,41.0,11.0,13.0,55.0,36.94,0.62,24.0,16.7,50.0,946.0,0.0,574.0,329.0,903.0
12738,2020-06-17 08:00:00,laborable,0.3,22.0,49.0,7.0,9.0,83.0,29.42,0.84,298.0,19.3,45.0,946.0,0.0,502.0,412.0,914.0
12739,2020-06-17 09:00:00,laborable,0.2,15.0,32.0,6.0,9.0,56.0,55.36,1.7,60.0,19.5,41.0,946.0,0.0,479.0,572.0,1051.0
12740,2020-06-17 10:00:00,laborable,0.2,17.0,28.0,6.0,8.0,55.0,61.98,1.17,73.0,21.4,37.0,946.0,0.0,510.0,564.0,1074.0
12741,2020-06-17 11:00:00,laborable,0.2,10.0,19.0,6.0,8.0,34.0,70.15,1.09,24.0,22.4,35.0,946.0,0.0,525.0,594.0,1119.0
12742,2020-06-17 12:00:00,laborable,0.2,12.0,23.0,8.0,10.0,42.0,72.45,1.16,91.0,22.9,34.0,946.0,0.0,429.0,589.0,1018.0
12743,2020-06-17 13:00:00,laborable,0.2,15.0,24.0,8.0,10.0,47.0,78.25,1.3,165.0,24.1,30.0,946.0,0.0,547.0,640.0,1187.0
12744,2020-06-17 14:00:00,laborable,0.2,10.0,19.0,14.0,15.0,35.0,82.81,1.21,33.0,24.5,29.0,945.0,0.0,541.0,510.0,1051.0
12745,2020-06-17 15:00:00,laborable,0.2,9.0,15.0,11.0,12.0,28.0,86.07,1.51,83.0,25.3,27.0,945.0,0.0,501.0,511.0,1012.0
12746,2020-06-17 16:00:00,laborable,0.2,10.0,15.0,2.0,3.0,30.0,83.89,1.45,213.0,26.1,26.0,944.0,0.0,476.0,556.0,1032.0
12747,2020-06-17 17:00:00,laborable,0.2,10.0,18.0,6.0,7.0,32.0,82.53,1.46,213.0,26.1,26.0,944.0,0.0,539.0,597.0,1136.0
12748,2020-06-17 18:00:00,laborable,0.2,13.0,23.0,5.0,7.0,43.0,75.0,1.27,239.0,26.2,27.0,943.0,0.0,595.0,692.0,1287.0
12749,2020-06-17 19:00:00,laborable,0.2,11.0,22.0,6.0,8.0,39.0,73.06,1.34,203.0,24.9,30.0,943.0,0.0,621.0,719.0,1340.0
12750,2020-06-17 20:00:00,laborable,0.2,10.0,24.0,5.0,8.0,40.0,67.69,0.97,219.0,24.5,30.0,943.0,0.0,562.0,661.0,1223.0
12751,2020-06-17 21:00:00,laborable,0.2,11.0,23.0,7.0,8.0,40.0,65.09,0.94,233.0,24.0,31.0,943.0,0.0,478.0,527.0,1005.0
12752,2020-06-17 22:00:00,laborable,0.2,6.0,24.0,8.0,9.0,33.0,67.09,0.78,239.0,23.4,31.0,943.0,0.0,387.0,349.0,736.0
12753,2020-06-17 23:00:00,laborable,0.2,7.0,29.0,7.0,8.0,39.0,66.77,1.01,69.0,22.8,31.0,944.0,0.0,219.0,213.0,432.0
12754,2020-06-18 00:00:00,laborable,0.2,6.0,21.0,6.0,7.0,30.0,71.85,0.72,63.0,21.8,34.0,944.0,0.0,180.0,201.0,381.0
12755,2020-06-18 01:00:00,laborable,,,,0.0,0.0,0.0,0.0,,,,,,,117.0,154.0,271.0
12756,2020-06-18 02:00:00,laborable,,,,0.0,0.0,0.0,0.0,,,,,,,72.0,97.0,169.0
12757,2020-06-18 03:00:00,laborable,,,,0.0,0.0,0.0,0.0,,,,,,,54.0,57.0,111.0
12758,2020-06-18 04:00:00,laborable,,,,0.0,0.0,0.0,0.0,,,,,,,69.0,55.0,124.0
12759,2020-06-18 05:00:00,laborable,,,,0.0,0.0,0.0,0.0,,,,,,,160.0,76.0,236.0
12760,2020-06-18 06:00:00,laborable,,,,0.0,0.0,0.0,0.0,,,,,,,341.0,163.0,504.0
12761,2020-06-18 07:00:00,laborable,0.3,34.0,,0.0,7.0,102.0,0.0,,,,,,,542.0,321.0,863.0
12762,2020-06-18 08:00:00,laborable,0.3,27.0,51.0,7.0,11.0,84.0,25.29,0.9,308.0,20.8,46.0,944.0,0.0,533.0,441.0,974.0
12763,2020-06-18 09:00:00,laborable,0.3,22.0,40.0,6.0,10.0,74.0,38.95,1.06,71.0,21.0,46.0,944.0,0.0,483.0,536.0,1019.0
12764,2020-06-18 10:00:00,laborable,0.3,22.0,38.0,6.0,9.0,71.0,44.76,1.16,65.0,22.5,43.0,944.0,0.0,494.0,588.0,1082.0
12765,2020-06-18 11:00:00,laborable,0.2,15.0,30.0,6.0,10.0,53.0,61.26,1.11,85.0,24.1,37.0,944.0,0.0,550.0,564.0,1114.0
12766,2020-06-18 12:00:00,laborable,0.2,16.0,32.0,9.0,12.0,56.0,69.28,1.28,134.0,25.2,34.0,944.0,0.0,531.0,624.0,1155.0
12767,2020-06-18 13:00:00,laborable,0.2,9.0,21.0,10.0,14.0,34.0,90.59,1.44,203.0,26.7,28.0,943.0,0.0,560.0,645.0,1205.0
12768,2020-06-18 14:00:00,laborable,0.2,12.0,25.0,4.0,6.0,44.0,93.88,1.64,211.0,27.5,27.0,943.0,0.0,431.0,599.0,1030.0
12769,2020-06-18 15:00:00,laborable,0.2,9.0,16.0,3.0,5.0,31.0,94.38,1.54,213.0,28.2,26.0,943.0,0.0,505.0,516.0,1021.0
12770,2020-06-18 16:00:00,laborable,0.2,14.0,25.0,2.0,5.0,47.0,79.77,1.7,191.0,28.4,25.0,942.0,0.0,544.0,552.0,1096.0
12771,2020-06-18 17:00:00,laborable,0.2,53.0,48.0,9.0,13.0,130.0,57.15,1.76,172.0,29.4,23.0,942.0,0.0,577.0,596.0,1173.0
12772,2020-06-18 18:00:00,laborable,0.2,30.0,36.0,13.0,18.0,82.0,67.37,2.01,206.0,29.3,22.0,942.0,0.0,620.0,678.0,1298.0
12773,2020-06-18 19:00:00,laborable,0.2,10.0,23.0,1.0,3.0,38.0,76.11,1.89,200.0,28.1,23.0,942.0,0.0,627.0,742.0,1369.0
12774,2020-06-18 20:00:00,laborable,0.2,13.0,26.0,3.0,6.0,45.0,72.22,1.58,206.0,26.8,24.0,942.0,0.0,567.0,623.0,1190.0
12775,2020-06-18 21:00:00,laborable,0.2,7.0,27.0,2.0,5.0,38.0,66.53,0.83,216.0,25.8,31.0,943.0,0.0,465.0,536.0,1001.0
12776,2020-06-18 22:00:00,laborable,0.2,5.0,30.0,2.0,4.0,37.0,63.82,0.67,206.0,24.5,33.0,944.0,0.0,364.0,405.0,769.0
12777,2020-06-18 23:00:00,laborable,0.4,29.0,66.0,7.0,10.0,110.0,27.24,0.57,222.0,22.9,38.0,944.0,0.0,231.0,256.0,487.0
12778,2020-06-19 00:00:00,laborable,0.4,11.0,56.0,9.0,12.0,73.0,31.38,0.6,46.0,22.2,39.0,945.0,0.0,194.0,248.0,442.0
12779,2020-06-19 01:00:00,laborable,0.2,6.0,28.0,6.0,9.0,37.0,51.55,0.79,73.0,21.7,43.0,945.0,0.0,120.0,154.0,274.0
12780,2020-06-19 02:00:00,laborable,0.2,6.0,13.0,3.0,6.0,21.0,61.49,1.5,67.0,20.1,54.0,945.0,0.0,90.0,118.0,208.0
12781,2020-06-19 03:00:00,laborable,0.2,5.0,13.0,5.0,7.0,21.0,61.34,0.9,68.0,19.2,56.0,945.0,0.0,68.0,74.0,142.0
12782,2020-06-19 04:00:00,laborable,0.2,5.0,11.0,5.0,6.0,18.0,63.79,1.07,84.0,18.5,58.0,945.0,0.0,63.0,62.0,125.0
12783,2020-06-19 05:00:00,laborable,0.2,4.0,13.0,6.0,7.0,19.0,57.48,0.8,288.0,17.8,61.0,946.0,0.0,144.0,66.0,210.0
12784,2020-06-19 06:00:00,laborable,0.2,6.0,25.0,8.0,9.0,34.0,45.32,0.63,288.0,17.2,63.0,946.0,0.0,345.0,153.0,498.0
12785,2020-06-19 07:00:00,laborable,0.3,19.0,49.0,6.0,8.0,77.0,29.79,0.96,25.0,18.1,61.0,947.0,0.0,555.0,375.0,930.0
12786,2020-06-19 08:00:00,laborable,0.3,17.0,45.0,10.0,12.0,71.0,30.4,1.13,63.0,18.4,65.0,947.0,0.0,506.0,446.0,952.0
12787,2020-06-19 09:00:00,laborable,0.2,20.0,32.0,9.0,13.0,63.0,35.89,1.25,91.0,20.6,66.0,948.0,0.0,509.0,519.0,1028.0
12788,2020-06-19 10:00:00,laborable,0.2,18.0,32.0,12.0,16.0,59.0,41.39,1.14,77.0,22.5,58.0,948.0,0.0,491.0,592.0,1083.0
12789,2020-06-19 11:00:00,laborable,0.2,20.0,35.0,13.0,18.0,65.0,46.15,1.13,106.0,24.3,50.0,948.0,0.0,536.0,608.0,1144.0
12790,2020-06-19 12:00:00,laborable,0.2,14.0,32.0,10.0,15.0,54.0,61.23,1.27,74.0,25.6,44.0,948.0,0.0,510.0,647.0,1157.0
12791,2020-06-19 13:00:00,laborable,0.2,14.0,29.0,11.0,15.0,51.0,79.51,1.31,13.0,27.1,37.0,947.0,0.0,593.0,672.0,1265.0
12792,2020-06-19 14:00:00,laborable,0.2,10.0,20.0,19.0,22.0,35.0,94.4,1.55,196.0,28.8,29.0,947.0,0.0,585.0,607.0,1192.0
