year,month,day,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,contaminante,fecha,day-of-week
2017,1,21,18.0,19.0,16.0,13.0,9.0,8.0,10.0,14.0,19.0,22.0,21.0,23.0,27.0,22.0,21.0,21.0,23.0,33.0,51.0,86.0,104.0,96.0,84.0,69.0,NO2,2017-01-21,Saturday
2017,2,21,33.0,29.0,42.0,50.0,38.0,35.0,37.0,63.0,75.0,99.0,82.0,65.0,49.0,48.0,48.0,39.0,33.0,50.0,62.0,102.0,146.0,106.0,93.0,94.0,NO2,2017-02-21,Tuesday
2017,3,21,34.0,20.0,12.0,8.0,13.0,23.0,30.0,37.0,35.0,36.0,22.0,21.0,18.0,19.0,20.0,19.0,15.0,20.0,39.0,53.0,50.0,46.0,41.0,34.0,NO2,2017-03-21,Tuesday
2017,4,21,21.0,17.0,15.0,12.0,10.0,13.0,24.0,50.0,101.0,99.0,53.0,48.0,43.0,40.0,44.0,38.0,35.0,42.0,43.0,42.0,40.0,57.0,60.0,58.0,NO2,2017-04-21,Friday
2017,5,21,116.0,83.0,63.0,37.0,23.0,25.0,15.0,27.0,19.0,17.0,19.0,22.0,26.0,36.0,38.0,37.0,31.0,27.0,42.0,54.0,51.0,52.0,91.0,97.0,NO2,2017-05-21,Sunday
2017,6,21,36.0,26.0,26.0,29.0,34.0,35.0,41.0,62.0,58.0,59.0,57.0,70.0,65.0,52.0,45.0,54.0,35.0,37.0,77.0,111.0,117.0,133.0,146.0,146.0,NO2,2017-06-21,Wednesday
2017,7,21,51.0,33.0,21.0,14.0,13.0,21.0,35.0,58.0,61.0,63.0,49.0,34.0,29.0,24.0,23.0,23.0,25.0,23.0,20.0,26.0,31.0,42.0,36.0,27.0,NO2,2017-07-21,Friday
2017,8,21,19.0,11.0,6.0,5.0,6.0,8.0,14.0,29.0,52.0,56.0,44.0,40.0,41.0,38.0,26.0,21.0,16.0,24.0,20.0,23.0,41.0,69.0,90.0,70.0,NO2,2017-08-21,Monday
2017,9,21,112.0,93.0,82.0,69.0,63.0,58.0,64.0,78.0,122.0,114.0,108.0,75.0,84.0,83.0,59.0,46.0,28.0,30.0,46.0,94.0,118.0,123.0,93.0,109.0,NO2,2017-09-21,Thursday
2017,10,21,67.0,63.0,52.0,49.0,45.0,42.0,40.0,37.0,35.0,39.0,35.0,24.0,19.0,20.0,18.0,11.0,19.0,38.0,43.0,48.0,60.0,70.0,69.0,58.0,NO2,2017-10-21,Saturday
2017,11,21,79.0,68.0,59.0,52.0,46.0,44.0,45.0,69.0,91.0,102.0,113.0,115.0,105.0,86.0,86.0,89.0,93.0,102.0,171.0,206.0,153.0,142.0,117.0,96.0,NO2,2017-11-21,Tuesday
2017,12,21,65.0,60.0,53.0,46.0,41.0,40.0,46.0,62.0,78.0,111.0,147.0,121.0,66.0,71.0,81.0,78.0,74.0,78.0,82.0,85.0,126.0,160.0,143.0,108.0,NO2,2017-12-21,Thursday
2019,1,21,14.0,13.0,12.0,11.0,10.0,10.0,11.0,15.0,18.0,23.0,18.0,15.0,14.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,14.0,16.0,SO2,2019-01-21,Monday
2019,2,21,17.0,15.0,14.0,14.0,13.0,13.0,13.0,16.0,19.0,24.0,18.0,18.0,19.0,18.0,16.0,15.0,13.0,14.0,15.0,21.0,27.0,24.0,22.0,22.0,SO2,2019-02-21,Thursday
2019,3,21,15.0,15.0,15.0,15.0,14.0,14.0,15.0,16.0,18.0,18.0,17.0,16.0,16.0,16.0,15.0,15.0,14.0,16.0,15.0,17.0,23.0,23.0,24.0,20.0,SO2,2019-03-21,Thursday
2019,5,21,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,SO2,2019-05-21,Tuesday
2019,11,21,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,13.0,11.0,12.0,12.0,12.0,11.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,11.0,12.0,SO2,2019-11-21,Thursday
2018,4,21,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,SO2,2018-04-21,Saturday
2018,11,21,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,11.0,11.0,SO2,2018-11-21,Wednesday
2018,12,21,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,12.0,13.0,12.0,SO2,2018-12-21,Friday
2017,3,21,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,7.0,7.0,5.0,5.0,5.0,SO2,2017-03-21,Tuesday
2020,11,21,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,5.0,5.0,4.0,4.0,3.0,SO2,2020-11-21,Saturday
2021,2,21,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,9.0,8.0,7.0,SO2,2021-02-21,Sunday
2021,8,21,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,,,9.0,9.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,8.0,SO2,2021-08-21,Saturday
2018,10,21,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,11.0,SO2,2018-10-21,Sunday
2019,7,21,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,8.0,7.0,7.0,6.0,6.0,SO2,2019-07-21,Sunday
2019,10,21,10.0,10.0,10.0,10.0,9.0,9.0,10.0,11.0,12.0,13.0,14.0,12.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,12.0,11.0,SO2,2019-10-21,Monday
2021,4,21,10.0,10.0,11.0,11.0,11.0,12.0,12.0,14.0,16.0,14.0,11.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,10.0,11.0,10.0,SO2,2021-04-21,Wednesday
2021,6,21,12.0,12.0,11.0,12.0,12.0,11.0,11.0,12.0,12.0,13.0,12.0,12.0,12.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,SO2,2021-06-21,Monday
2018,3,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,SO2,2018-03-21,Wednesday
2018,2,21,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,SO2,2018-02-21,Wednesday
2019,4,21,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,SO2,2019-04-21,Sunday
2020,7,21,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,SO2,2020-07-21,Tuesday
2017,10,21,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SO2,2017-10-21,Saturday
2019,6,21,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,SO2,2019-06-21,Friday
2020,10,21,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,SO2,2020-10-21,Wednesday
2021,10,21,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,7.0,6.0,6.0,6.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,SO2,2021-10-21,Thursday
2019,12,21,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,SO2,2019-12-21,Saturday
2021,5,21,10.0,10.0,10.0,10.0,11.0,10.0,11.0,,,11.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,9.0,9.0,SO2,2021-05-21,Friday
2021,7,21,8.0,8.0,8.0,8.0,9.0,9.0,8.0,10.0,11.0,9.0,8.0,9.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,SO2,2021-07-21,Wednesday
2017,12,21,6.0,5.0,5.0,3.0,2.0,3.0,4.0,6.0,9.0,14.0,17.0,13.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,5.0,11.0,17.0,17.0,12.0,SO2,2017-12-21,Thursday
2017,4,21,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,9.0,9.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,SO2,2017-04-21,Friday
2019,9,21,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,SO2,2019-09-21,Saturday
2020,12,21,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,SO2,2020-12-21,Monday
2017,2,21,4.0,4.0,4.0,4.0,3.0,3.0,4.0,8.0,9.0,14.0,12.0,9.0,7.0,6.0,6.0,7.0,7.0,7.0,10.0,18.0,23.0,11.0,13.0,12.0,SO2,2017-02-21,Tuesday
2017,1,21,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,9.0,10.0,13.0,9.0,8.0,5.0,SO2,2017-01-21,Saturday
2017,11,21,7.0,5.0,5.0,5.0,3.0,3.0,3.0,7.0,10.0,10.0,11.0,12.0,12.0,8.0,6.0,5.0,5.0,8.0,19.0,23.0,15.0,14.0,11.0,9.0,SO2,2017-11-21,Tuesday
2019,8,21,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,SO2,2019-08-21,Wednesday
2020,2,21,10.0,10.0,8.0,7.0,7.0,7.0,7.0,7.0,12.0,13.0,16.0,10.0,11.0,9.0,8.0,8.0,9.0,8.0,9.0,12.0,15.0,15.0,13.0,12.0,SO2,2020-02-21,Friday
2018,8,21,9.0,9.0,8.0,9.0,9.0,9.0,9.0,11.0,12.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,SO2,2018-08-21,Tuesday
2018,9,21,10.0,10.0,9.0,9.0,9.0,9.0,9.0,11.0,12.0,13.0,11.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,9.0,9.0,SO2,2018-09-21,Friday
2021,3,21,7.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,7.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,12.0,12.0,12.0,SO2,2021-03-21,Sunday
2021,9,21,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,SO2,2021-09-21,Tuesday
2017,5,21,7.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,7.0,SO2,2017-05-21,Sunday
2017,7,21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,SO2,2017-07-21,Friday
2017,9,21,10.0,9.0,8.0,7.0,7.0,6.0,8.0,9.0,16.0,15.0,13.0,8.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,SO2,2017-09-21,Thursday
2020,8,21,5.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,SO2,2020-08-21,Friday
2018,7,21,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,SO2,2018-07-21,Saturday
2020,9,21,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,8.0,,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,7.0,SO2,2020-09-21,Monday
2017,6,21,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,SO2,2017-06-21,Wednesday
2017,8,21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,SO2,2017-08-21,Monday
2018,1,21,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,6.0,7.0,6.0,SO2,2018-01-21,Sunday
2020,6,21,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,SO2,2020-06-21,Sunday
2020,5,21,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,8.0,9.0,5.0,5.0,4.0,4.0,,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,SO2,2020-05-21,Thursday
2018,5,21,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SO2,2018-05-21,Monday
2018,6,21,2.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,SO2,2018-06-21,Thursday
2019,9,22,33.0,36.0,21.0,10.0,9.0,9.0,12.0,12.0,12.0,10.0,9.0,7.0,7.0,8.0,10.0,9.0,8.0,19.0,19.0,25.0,33.0,41.0,53.0,48.0,NO2,2019-09-22,Sunday
2017,7,22,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,CO,2017-07-22,Saturday
2018,8,22,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.6,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,CO,2018-08-22,Wednesday
2019,7,22,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,CO,2019-07-22,Monday
2017,8,22,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,CO,2017-08-22,Tuesday
2019,5,22,0.5,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,CO,2019-05-22,Wednesday
2017,6,22,0.9,0.6,0.4,0.4,0.3,0.3,0.3,0.4,0.5,0.4,0.5,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2017-06-22,Thursday
2018,4,22,0.8,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.7,CO,2018-04-22,Sunday
2019,4,22,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.9,0.7,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.4,CO,2019-04-22,Monday
2019,11,22,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2019-11-22,Friday
2017,2,22,0.8,0.4,0.5,0.4,0.3,0.2,0.5,0.9,1.3,1.5,1.2,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,1.1,2.0,1.8,1.2,0.7,CO,2017-02-22,Wednesday
2017,5,22,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.7,0.7,0.6,0.4,0.4,,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.5,0.6,0.6,CO,2017-05-22,Monday
2017,10,22,0.5,0.5,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.6,1.0,0.8,0.5,CO,2017-10-22,Sunday
2020,11,22,0.4,0.4,0.3,0.3,0.3,0.3,0.3,1.3,0.8,0.9,0.7,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.5,1.2,1.5,0.7,0.5,0.5,CO,2020-11-22,Sunday
2021,3,22,0.3,0.3,0.3,0.3,0.3,0.2,,,,,0.4,0.4,0.4,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.6,0.7,0.6,0.6,CO,2021-03-22,Monday
2018,3,22,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.7,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.6,CO,2018-03-22,Thursday
2019,8,22,0.4,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.5,0.7,0.7,CO,2019-08-22,Thursday
2018,7,22,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.4,0.8,0.8,CO,2018-07-22,Sunday
2018,10,22,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.5,0.9,1.1,1.5,0.7,0.5,0.4,0.4,0.3,0.4,0.3,0.4,0.5,1.0,0.4,0.3,0.3,CO,2018-10-22,Monday
2021,2,22,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.4,CO,2021-02-22,Monday
2018,6,22,0.7,0.5,0.4,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.5,0.8,0.5,CO,2018-06-22,Friday
2019,9,22,0.3,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,CO,2019-09-22,Sunday
2021,4,22,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.4,0.6,0.4,0.3,0.2,0.3,0.4,0.2,0.3,0.3,0.3,0.3,0.4,0.3,CO,2021-04-22,Thursday
2018,9,22,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.5,0.6,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.3,0.6,0.7,0.6,0.8,0.9,CO,2018-09-22,Saturday
2020,2,22,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.4,0.7,0.8,0.7,0.6,0.5,0.3,0.3,0.2,0.2,0.2,0.3,0.7,0.5,0.8,0.4,0.3,CO,2020-02-22,Saturday
2021,9,22,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,CO,2021-09-22,Wednesday
2020,10,22,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,CO,2020-10-22,Thursday
2017,3,22,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2017-03-22,Wednesday
2021,5,22,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-05-22,Saturday
2021,6,22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-06-22,Tuesday
2021,7,22,0.3,0.5,0.3,0.3,0.3,0.2,0.2,0.2,0.6,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,CO,2021-07-22,Thursday
2021,8,22,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,CO,2021-08-22,Sunday
2017,1,22,0.6,0.7,0.6,0.5,0.5,0.5,0.5,0.7,0.7,0.8,0.8,0.7,0.6,0.6,0.5,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,CO,2017-01-22,Sunday
2019,1,22,0.8,0.6,0.5,0.4,0.4,0.5,0.5,0.7,1.0,1.0,0.6,0.5,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,CO,2019-01-22,Tuesday
2019,3,22,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,1.1,0.9,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.1,0.8,0.6,0.7,CO,2019-03-22,Friday
2017,4,22,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.6,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.5,0.7,0.7,0.8,CO,2017-04-22,Saturday
2017,9,22,0.7,0.6,0.6,0.5,0.4,0.3,0.4,0.6,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.5,0.5,CO,2017-09-22,Friday
2018,2,22,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.7,1.1,1.0,0.8,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,CO,2018-02-22,Thursday
2018,5,22,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.5,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.6,CO,2018-05-22,Tuesday
2019,2,22,0.7,0.6,0.5,0.4,0.4,0.4,0.5,1.1,1.4,1.1,1.4,1.1,0.8,0.5,0.4,0.4,0.4,0.4,0.5,1.1,2.0,1.6,1.2,0.8,CO,2019-02-22,Friday
2019,10,22,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.5,0.3,0.4,0.3,0.4,0.4,0.5,0.4,0.4,CO,2019-10-22,Tuesday
2020,9,22,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.4,0.4,0.3,0.2,0.2,0.1,0.1,0.1,0.1,,,,,,,CO,2020-09-22,Tuesday
2020,6,22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.5,CO,2020-06-22,Monday
2020,7,22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-07-22,Wednesday
2020,5,22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-05-22,Friday
2019,12,22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2019-12-22,Sunday
2020,8,22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-08-22,Saturday
2017,11,22,0.9,0.7,0.7,0.7,0.6,0.6,0.6,0.8,1.0,1.3,1.5,1.0,0.7,0.7,0.5,0.5,0.6,1.1,1.5,1.4,1.8,2.0,1.7,1.3,CO,2017-11-22,Wednesday
2017,12,22,0.9,0.7,0.7,0.6,0.6,0.5,0.6,1.1,1.3,1.3,1.2,0.9,1.0,1.1,0.9,0.9,0.9,1.0,1.0,1.4,1.7,1.9,1.7,1.5,CO,2017-12-22,Friday
2018,1,22,0.7,0.5,0.5,0.5,0.4,0.4,0.5,0.7,1.1,1.0,1.1,0.7,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.8,1.1,1.4,1.1,0.9,CO,2018-01-22,Monday
2018,11,22,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.6,0.4,0.3,0.4,0.4,0.4,0.4,0.6,0.7,0.6,0.7,0.7,0.6,0.7,CO,2018-11-22,Thursday
2018,12,22,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,CO,2018-12-22,Saturday
