sexo,edad,ccaa,edu,p6,p7,p8,p9,hab_r,clase_social_r,situacion_laboral_r,educacion_r,recuerdo_r
1,48,2,5,0,17,17,4,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",UP
2,58,12,5,9,14,15,15,Más de 10.000,Media,Parado,"Tercer grado, primer ciclo",Otros
2,40,13,6,10,18,3,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
1,41,10,7,3,15,15,18,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,66,9,6,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,56,1,4,10,1,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,43,12,5,0,17,15,16,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",Blanco
1,46,7,7,10,14,6,3,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
2,63,9,4,10,1,1,7,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",ERC
1,58,3,4,10,16,15,16,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Blanco
1,51,12,5,10,1,1,1,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",PSOE
1,34,10,4,10,18,1,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,45,5,5,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",UP
2,37,1,5,10,16,16,16,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",Blanco
2,55,10,4,2,18,2,18,Menos de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",Abstención
2,41,1,5,10,19,5,5,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",VOX
2,56,1,4,5,1,1,4,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",UP
2,28,7,4,10,18,12,1,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",PSOE
1,52,1,3,10,3,3,1,Más de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",PSOE
1,59,9,4,10,1,1,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,26,5,7,8,18,16,12,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Otros
2,62,13,6,0,17,15,18,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,63,8,5,10,2,1,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",CS
1,18,5,4,8,2,2,18,Más de 10.000,Alta / Media Alta,Estudiante,"Segundo grado, segundo ciclo",Abstención
2,27,5,7,10,12,12,12,Más de 10.000,Media,Parado,"Tercer grado, segundo ciclo y más",Otros
2,48,9,3,10,1,12,1,Menos de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",PSOE
1,65,10,4,8,1,3,1,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",PSOE
1,44,10,4,10,2,2,3,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",CS
2,28,11,6,6,16,17,18,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,62,1,4,10,2,5,3,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",CS
2,51,13,5,10,2,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PP
2,51,12,4,6,18,2,5,Menos de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Segundo grado, segundo ciclo",VOX
2,47,1,5,10,1,1,1,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",PSOE
1,68,13,3,10,5,5,1,Menos de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",PSOE
2,55,1,5,10,14,1,15,Más de 10.000,Alta / Media Alta,Trabajo del hogar no remunerado,"Tercer grado, primer ciclo",Otros
2,50,10,4,10,5,16,5,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",VOX
2,56,5,7,99,1,1,18,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,46,9,7,8,1,1,1,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,54,1,4,10,2,3,1,Más de 10.000,Media,Trabajo del hogar no remunerado,"Segundo grado, segundo ciclo",PSOE
2,43,17,4,10,18,17,1,Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,73,11,3,10,2,2,2,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",PP
2,56,9,4,1,8,8,8,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",JXCAT
2,57,10,6,1,17,12,18,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,34,13,4,10,18,15,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,45,17,6,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,52,1,4,10,1,1,1,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",PSOE
2,43,9,4,10,7,7,7,Más de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Segundo grado, segundo ciclo",ERC
1,39,4,8,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
2,29,1,4,0,17,17,12,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",Otros
2,62,13,4,10,5,5,2,Más de 10.000,Media,Parado,"Segundo grado, segundo ciclo",PP
1,65,13,4,10,18,2,16,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",Blanco
2,47,9,4,0,4,4,18,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,58,1,5,10,6,6,6,Más de 10.000,Media baja / Baja,Pensionista,"Tercer grado, primer ciclo",MP
1,65,13,4,8,3,3,3,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",CS
1,59,1,4,10,1,5,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,46,8,7,0,5,5,5,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
2,46,13,5,10,2,2,2,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",PP
1,47,7,4,10,4,4,4,Menos de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",UP
1,65,1,7,10,5,5,5,Más de 10.000,Media,Pensionista,"Tercer grado, segundo ciclo y más",VOX
2,43,8,4,10,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",VOX
2,25,10,7,10,1,6,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,23,2,5,3,18,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
1,56,7,5,10,4,4,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",CS
1,38,1,7,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,44,10,5,10,6,6,6,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",MP
2,22,16,4,10,4,4,9,Más de 10.000,Alta / Media Alta,Estudiante,"Segundo grado, segundo ciclo",PNV
1,39,9,4,5,1,4,16,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",Blanco
2,30,12,5,9,18,17,20,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",Abstención
1,70,16,4,10,10,10,10,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",BILDU
1,62,6,5,10,4,4,4,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",UP
2,21,10,4,10,4,4,1,Menos de 10.000,Alta / Media Alta,Parado,"Segundo grado, segundo ciclo",PSOE
1,26,5,4,3,1,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,35,2,6,10,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
2,62,1,6,9,1,4,1,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,60,1,3,10,1,16,1,Más de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",PSOE
1,21,12,5,10,2,2,2,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PP
1,56,16,7,10,9,2,9,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PNV
1,53,3,4,10,2,2,2,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PP
2,54,13,4,99,18,16,16,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Blanco
1,60,13,6,10,2,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,35,1,6,9,18,16,19,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,46,12,4,10,2,2,2,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PP
1,65,10,4,10,5,2,2,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",PP
1,48,14,4,5,12,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",VOX
2,70,13,3,10,18,17,1,Menos de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",PSOE
2,40,16,4,10,5,5,5,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",VOX
2,23,14,6,9,2,2,2,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,48,16,6,3,12,9,9,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PNV
1,45,1,6,10,5,5,5,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",VOX
2,46,1,2,5,16,16,17,Más de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",Nulo
1,28,13,7,1,17,15,18,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,24,10,7,10,4,12,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,37,9,4,2,16,16,18,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,40,13,6,9,5,5,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,36,5,4,10,12,3,3,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",CS
2,52,6,5,0,17,15,18,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",Abstención
2,56,7,6,10,2,2,2,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",PP
1,24,1,6,8,5,5,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,22,16,5,6,9,9,9,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PNV
2,24,6,7,8,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,28,1,6,6,16,2,3,Menos de 10.000,Media baja / Baja,Estudiante,"Tercer grado, segundo ciclo y más",CS
1,66,10,5,99,16,16,1,Más de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, primer ciclo",PSOE
2,53,1,5,10,5,5,5,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",VOX
2,37,12,6,10,15,15,16,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Blanco
2,40,8,6,6,2,2,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
1,46,13,6,6,3,3,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
1,52,13,4,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,41,10,4,10,4,4,4,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",UP
1,46,5,5,10,2,2,2,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",PP
1,65,9,4,10,8,8,8,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",JXCAT
2,25,9,5,10,1,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",PSOE
2,49,9,4,10,7,7,7,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",ERC
1,71,13,8,10,2,2,2,Menos de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, segundo ciclo y más",PP
1,52,3,3,9,3,3,3,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, primer ciclo y menos",CS
1,45,16,6,10,10,10,10,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",BILDU
1,70,9,4,10,8,8,8,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",JXCAT
2,47,9,6,9,4,4,4,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,48,4,4,99,18,17,18,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,48,1,4,7,2,2,16,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",Blanco
2,50,1,5,10,1,1,3,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",CS
2,45,8,3,10,4,4,1,Menos de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Segundo grado, primer ciclo y menos",PSOE
1,57,1,5,10,2,2,2,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PP
2,55,10,4,10,1,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,23,8,7,10,2,2,3,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
2,40,9,8,9,1,1,18,Menos de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,68,9,2,5,7,7,7,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",ERC
1,75,6,7,10,5,5,5,Menos de 10.000,Media,Pensionista,"Tercer grado, segundo ciclo y más",VOX
1,54,2,4,10,6,6,1,Menos de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,51,1,3,10,1,1,1,Menos de 10.000,Media baja / Baja,Parado,"Segundo grado, primer ciclo y menos",PSOE
1,61,1,5,10,2,2,2,Más de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, primer ciclo",PP
1,50,13,5,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
1,30,7,6,10,1,1,1,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,25,7,5,10,17,1,4,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",UP
2,52,13,4,9,1,3,3,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",CS
2,36,13,2,99,19,17,20,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, primer ciclo y menos",Abstención
2,46,4,6,8,16,1,18,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,29,1,3,10,1,1,1,Más de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",PSOE
2,32,9,6,9,4,11,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
2,29,2,5,0,16,15,15,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",Otros
2,57,13,3,10,1,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, primer ciclo y menos",PSOE
2,65,1,3,99,18,16,18,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",Abstención
1,25,13,6,0,17,15,18,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,47,5,4,5,2,2,18,Más de 10.000,Media,Parado,"Segundo grado, segundo ciclo",Abstención
1,47,9,4,10,1,1,1,Más de 10.000,Media,Estudiante,"Segundo grado, segundo ciclo",PSOE
1,71,1,3,10,2,3,2,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",PP
2,39,1,5,10,5,5,5,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",VOX
1,51,2,6,10,2,2,2,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PP
1,82,2,2,10,2,2,2,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",PP
1,37,5,6,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,35,1,4,10,2,2,2,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PP
2,62,5,6,10,1,1,1,Más de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, segundo ciclo y más",PSOE
2,51,13,6,10,2,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,30,1,6,10,2,2,2,Más de 10.000,Alta / Media Alta,Estudiante,"Tercer grado, segundo ciclo y más",PP
1,44,15,5,9,1,1,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",UP
1,70,14,5,10,1,1,1,Más de 10.000,Media,Pensionista,"Tercer grado, primer ciclo",PSOE
1,43,16,4,1,17,15,18,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Abstención
2,49,16,3,5,18,15,19,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, primer ciclo y menos",Abstención
1,54,9,6,1,17,8,15,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Otros
2,58,1,5,10,18,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
1,55,1,7,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,31,1,5,0,5,5,5,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",VOX
2,38,12,7,10,1,1,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
2,31,12,4,10,1,14,1,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",PSOE
2,68,11,4,99,18,15,20,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",Abstención
1,42,16,6,0,17,15,18,Menos de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,22,11,6,10,4,4,4,Menos de 10.000,Alta / Media Alta,Estudiante,"Tercer grado, segundo ciclo y más",UP
1,70,16,4,10,10,10,10,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",BILDU
1,46,1,5,8,12,12,19,Más de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, primer ciclo",Abstención
2,45,1,4,4,12,12,12,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Otros
2,49,1,6,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,24,14,6,9,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,28,5,4,10,19,17,20,Más de 10.000,Media baja / Baja,Estudiante,"Segundo grado, segundo ciclo",Abstención
2,20,13,4,5,1,1,18,Más de 10.000,Alta / Media Alta,Estudiante,"Segundo grado, segundo ciclo",Abstención
2,35,9,4,5,18,12,3,Menos de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Segundo grado, segundo ciclo",CS
2,48,10,5,10,4,1,1,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",PSOE
1,35,10,5,10,4,4,1,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",PSOE
1,67,9,5,8,18,1,1,Menos de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, primer ciclo",PSOE
1,71,1,4,10,2,2,2,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",PP
2,74,13,6,10,2,2,2,Más de 10.000,Media,Pensionista,"Tercer grado, segundo ciclo y más",PP
1,41,9,6,5,15,5,16,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Blanco
1,42,7,5,10,1,6,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
1,48,7,4,10,9,9,4,Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",UP
2,20,5,4,0,17,16,12,Más de 10.000,Media,Parado,"Segundo grado, segundo ciclo",Otros
1,45,13,5,8,6,6,1,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",PSOE
1,52,1,7,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,57,9,6,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,65,1,4,10,3,3,3,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",CS
2,33,5,5,6,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
1,48,4,4,10,18,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,39,15,4,8,4,4,4,Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",UP
2,35,10,6,10,18,12,6,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",MP
2,60,11,4,9,4,2,2,Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PP
1,51,13,4,6,18,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,45,15,5,10,5,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
1,22,1,6,10,1,1,1,Más de 10.000,Media,Estudiante,"Tercer grado, segundo ciclo y más",PSOE
1,67,8,2,10,5,5,5,Menos de 10.000,Media,Pensionista,"Segundo grado, primer ciclo y menos",VOX
2,42,9,4,8,8,8,7,Menos de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",ERC
1,62,12,7,10,18,15,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,24,7,6,10,19,16,19,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,21,13,4,5,1,1,1,Más de 10.000,Media baja / Baja,Estudiante,"Segundo grado, segundo ciclo",PSOE
2,53,4,6,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,48,10,6,0,17,16,16,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Blanco
1,66,13,5,10,19,17,20,Más de 10.000,Media,Pensionista,"Tercer grado, primer ciclo",Abstención
2,42,9,7,10,1,1,1,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,43,9,4,10,8,8,8,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",JXCAT
2,39,10,5,10,5,5,3,Más de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Tercer grado, primer ciclo",CS
1,18,1,4,5,1,1,18,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,71,13,4,10,2,2,2,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",PP
2,69,3,4,10,1,1,1,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",PSOE
2,31,9,5,10,1,1,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PP
2,30,13,5,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",UP
1,39,1,6,1,18,15,18,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,34,7,4,99,18,16,3,Menos de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",CS
1,23,5,6,10,4,6,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,41,3,7,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,56,6,2,6,5,2,2,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, primer ciclo y menos",PP
2,36,1,4,10,1,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,40,12,5,10,4,4,4,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",UP
1,41,1,4,10,18,2,1,Menos de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,47,9,5,9,4,6,18,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",Abstención
2,61,9,3,10,1,1,1,Más de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Segundo grado, primer ciclo y menos",PSOE
1,39,12,6,8,13,13,13,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, segundo ciclo y más",Otros
