year,month,day,hour,minute,second,laborday,saturday,sunday,holiday,CO,PM25,NOx,O3,windspeed,winddirection,temperature,humidity,pressure,rain,traffic
2020,5,31,13,0,0,0,0,0,1,0.2,7.0,21.0,105.8,1.06,29.0,27.3,33.0,942.0,0.0,1158.0
2020,5,31,14,0,0,0,0,0,1,0.2,11.0,18.0,123.0,1.03,109.0,29.6,29.0,941.0,0.0,1059.0
2020,5,31,15,0,0,0,0,0,1,0.2,14.0,14.0,136.6,1.07,255.0,31.9,25.0,941.0,0.0,809.0
2020,5,31,16,0,0,0,0,0,1,0.2,14.0,14.0,132.7,1.39,59.0,31.7,25.0,940.0,0.0,749.0
2020,5,31,17,0,0,0,0,0,1,0.2,3.0,34.0,82.74,1.07,91.0,24.0,59.0,940.0,2.4,900.0
2020,5,31,18,0,0,0,0,0,1,0.4,8.0,68.0,42.23,0.75,188.0,22.8,70.0,940.0,0.1,910.0
2020,5,31,19,0,0,0,0,0,1,0.2,8.0,25.0,73.0,1.74,69.0,18.5,77.0,942.0,4.0,1097.0
2020,5,31,20,0,0,0,0,0,1,0.2,8.0,18.0,68.96,1.76,288.0,18.2,80.0,941.0,0.0,1035.0
2020,5,31,21,0,0,0,0,0,1,0.2,8.0,20.0,68.96,1.4,21.0,18.4,76.0,943.0,0.0,810.0
2020,5,31,22,0,0,0,0,0,1,0.2,5.0,24.0,70.94,1.11,50.0,19.3,67.0,944.0,0.0,615.0
2020,5,31,23,0,0,0,0,0,1,0.2,8.0,20.0,78.02,1.38,62.0,19.3,65.0,945.0,0.0,400.0
2020,6,1,0,0,0,0,1,0,0,0.2,5.0,15.0,75.14,1.6,51.0,18.1,73.0,946.0,0.0,285.0
2020,6,1,1,0,0,0,1,0,0,0.2,4.0,13.0,71.44,1.04,63.0,17.5,78.0,945.0,0.0,186.0
2020,6,1,2,0,0,0,1,0,0,0.2,7.0,11.0,79.11,1.2,66.0,17.6,76.0,945.0,0.0,115.0
2020,6,1,3,0,0,0,1,0,0,0.2,6.0,11.0,63.47,0.79,97.0,17.8,78.0,944.0,0.0,72.0
2020,6,1,4,0,0,0,1,0,0,0.2,7.0,11.0,54.06,0.89,297.0,17.3,81.0,944.0,0.0,84.0
2020,6,1,5,0,0,0,1,0,0,0.2,6.0,11.0,49.22,0.72,289.0,16.9,82.0,944.0,0.0,196.0
2020,6,1,6,0,0,0,1,0,0,0.2,4.0,30.0,37.51,0.66,193.0,16.5,84.0,944.0,0.0,499.0
2020,6,1,7,0,0,0,1,0,0,0.4,7.0,92.0,18.8,0.67,162.0,16.6,84.0,945.0,0.0,872.0
2020,6,1,8,0,0,0,1,0,0,0.3,6.0,47.0,35.03,0.66,197.0,20.1,69.0,945.0,0.0,949.0
2020,6,1,9,0,0,0,1,0,0,0.3,8.0,43.0,47.26,0.81,54.0,22.7,57.0,945.0,0.0,963.0
2020,6,1,10,0,0,0,1,0,0,0.2,12.0,47.0,53.76,1.01,96.0,23.2,54.0,946.0,0.0,1021.0
2020,6,1,11,0,0,0,1,0,0,0.2,11.0,37.0,64.23,1.03,96.0,23.5,51.0,946.0,0.0,1056.0
2020,6,1,12,0,0,0,1,0,0,0.2,12.0,35.0,75.79,1.06,86.0,25.5,44.0,946.0,0.0,1079.0
2020,6,1,13,0,0,0,1,0,0,0.2,7.0,39.0,85.13,1.3,100.0,26.4,41.0,945.0,0.0,1180.0
2020,6,1,14,0,0,0,1,0,0,0.2,10.0,36.0,103.9,1.42,68.0,27.0,39.0,945.0,0.0,1183.0
2020,6,1,15,0,0,0,1,0,0,0.2,10.0,36.0,112.4,1.43,67.0,28.2,37.0,945.0,0.0,1064.0
2020,6,1,16,0,0,0,1,0,0,0.2,13.0,25.0,117.8,0.98,35.0,28.1,36.0,944.0,0.0,972.0
2020,6,1,17,0,0,0,1,0,0,0.2,9.0,26.0,115.6,0.99,73.0,28.5,33.0,944.0,0.0,1146.0
2020,6,1,18,0,0,0,1,0,0,0.2,11.0,38.0,101.3,1.04,194.0,28.5,31.0,944.0,0.0,1210.0
2020,6,1,19,0,0,0,1,0,0,0.2,16.0,29.0,95.74,0.88,196.0,27.9,32.0,944.0,0.0,1220.0
2020,6,1,20,0,0,0,1,0,0,0.3,11.0,22.0,97.91,0.97,237.0,27.0,35.0,944.0,0.0,1087.0
2020,6,1,21,0,0,0,1,0,0,0.2,10.0,24.0,83.86,0.76,231.0,26.0,36.0,944.0,0.0,778.0
2020,6,1,22,0,0,0,1,0,0,0.3,7.0,31.0,64.35,0.72,327.0,25.0,38.0,944.0,0.0,540.0
2020,6,1,23,0,0,0,1,0,0,0.2,12.0,25.0,65.46,0.63,293.0,24.3,41.0,945.0,0.0,362.0
2020,6,2,0,0,0,0,1,0,0,0.2,13.0,24.0,61.11,0.56,279.0,23.5,44.0,945.0,0.0,260.0
2020,6,2,1,0,0,0,1,0,0,0.3,13.0,52.0,27.32,0.51,86.0,22.0,53.0,945.0,0.0,200.0
2020,6,2,2,0,0,0,1,0,0,0.3,10.0,30.0,31.76,0.56,38.0,21.5,55.0,945.0,0.0,107.0
2020,6,2,3,0,0,0,1,0,0,0.2,16.0,32.0,28.5,0.65,33.0,20.3,61.0,945.0,0.0,79.0
2020,6,2,4,0,0,0,1,0,0,0.2,13.0,21.0,40.51,0.64,34.0,20.0,60.0,944.0,0.0,76.0
2020,6,2,5,0,0,0,1,0,0,0.2,21.0,40.0,26.72,0.54,203.0,18.9,67.0,944.0,0.0,190.0
2020,6,2,6,0,0,0,1,0,0,0.4,14.0,97.0,13.73,0.55,152.0,18.0,73.0,945.0,0.0,482.0
2020,6,2,7,0,0,0,1,0,0,0.4,16.0,81.0,14.99,0.65,17.0,19.1,68.0,945.0,0.0,838.0
2020,6,2,8,0,0,0,1,0,0,0.4,21.0,91.0,18.89,0.85,101.0,20.6,61.0,945.0,0.0,949.0
2020,6,2,9,0,0,0,1,0,0,0.3,15.0,68.0,30.93,1.25,60.0,20.9,56.0,946.0,0.0,1022.0
2020,6,2,10,0,0,0,1,0,0,0.3,13.0,65.0,36.63,1.0,55.0,22.3,52.0,946.0,0.0,1043.0
2020,6,2,11,0,0,0,1,0,0,0.3,12.0,54.0,50.84,1.2,71.0,24.6,46.0,946.0,0.0,975.0
2020,6,2,12,0,0,0,1,0,0,0.2,1.0,184.0,70.83,1.12,71.0,26.2,42.0,946.0,0.0,1228.0
2020,6,2,13,0,0,0,1,0,0,0.2,5.0,40.0,79.84,1.13,135.0,26.7,40.0,945.0,0.0,1096.0
2020,6,2,14,0,0,0,1,0,0,0.2,16.0,43.0,95.69,1.48,101.0,28.6,34.0,945.0,0.0,1124.0
2020,6,2,15,0,0,0,1,0,0,0.2,12.0,38.0,103.4,1.37,155.0,29.4,30.0,944.0,0.0,982.0
2020,6,2,16,0,0,0,1,0,0,0.2,8.0,36.0,112.5,1.32,157.0,29.3,28.0,943.0,0.0,955.0
2020,6,2,17,0,0,0,1,0,0,0.2,3.0,28.0,111.7,1.4,195.0,30.6,25.0,943.0,0.0,1098.0
2020,6,2,18,0,0,0,1,0,0,0.2,5.0,33.0,101.7,1.47,214.0,31.2,22.0,942.0,0.0,1186.0
2020,6,2,19,0,0,0,1,0,0,0.2,3.0,36.0,99.45,1.47,212.0,29.5,22.0,942.0,0.0,1201.0
2020,6,2,20,0,0,0,1,0,0,0.2,6.0,40.0,94.54,1.68,198.0,27.5,26.0,942.0,0.0,983.0
2020,6,2,21,0,0,0,1,0,0,0.2,9.0,39.0,91.8,1.12,217.0,26.3,28.0,942.0,0.0,820.0
2020,6,2,22,0,0,0,1,0,0,0.2,11.0,34.0,84.78,0.93,221.0,24.9,36.0,943.0,0.0,617.0
2020,6,2,23,0,0,0,1,0,0,0.2,9.0,30.0,84.6,0.84,210.0,24.0,39.0,943.0,0.0,419.0
2020,6,3,0,0,0,0,1,0,0,0.2,10.0,28.0,75.18,0.59,213.0,23.2,41.0,943.0,0.0,257.0
2020,6,3,1,0,0,0,1,0,0,0.3,10.0,36.0,38.4,0.51,180.0,21.5,49.0,943.0,0.0,193.0
2020,6,3,2,0,0,0,1,0,0,0.4,15.0,40.0,49.27,0.58,128.0,20.6,52.0,942.0,0.0,106.0
2020,6,3,3,0,0,0,1,0,0,0.2,7.0,43.0,59.82,0.56,207.0,19.2,55.0,942.0,0.0,79.0
2020,6,3,4,0,0,0,1,0,0,0.3,12.0,55.0,43.87,0.51,187.0,18.3,59.0,942.0,0.0,78.0
2020,6,3,5,0,0,0,1,0,0,0.2,16.0,67.0,39.41,0.5,6.0,17.6,61.0,941.0,0.0,186.0
2020,6,3,6,0,0,0,1,0,0,0.2,19.0,70.0,50.87,0.71,216.0,17.8,58.0,942.0,0.0,481.0
2020,6,3,7,0,0,0,1,0,0,0.3,7.0,70.0,39.63,0.64,88.0,18.7,56.0,942.0,0.0,825.0
2020,6,3,8,0,0,0,1,0,0,0.3,16.0,70.0,27.34,0.65,179.0,20.8,52.0,942.0,0.0,943.0
2020,6,3,9,0,0,0,1,0,0,0.3,14.0,64.0,37.43,0.83,71.0,23.1,46.0,942.0,0.0,1033.0
2020,6,3,10,0,0,0,1,0,0,0.2,10.0,46.0,62.48,1.19,198.0,24.0,46.0,942.0,0.0,1034.0
2020,6,3,11,0,0,0,1,0,0,0.2,9.0,35.0,78.42,1.48,235.0,25.8,39.0,941.0,0.0,1074.0
2020,6,3,12,0,0,0,1,0,0,0.2,9.0,33.0,83.96,1.81,214.0,26.1,38.0,941.0,0.0,1084.0
2020,6,3,13,0,0,0,1,0,0,0.2,8.0,33.0,83.6,1.84,198.0,26.0,38.0,940.0,0.0,1128.0
2020,6,3,14,0,0,0,1,0,0,0.2,8.0,37.0,86.59,2.21,184.0,26.6,35.0,939.0,0.0,1140.0
2020,6,3,15,0,0,0,1,0,0,0.2,9.0,38.0,87.24,2.39,201.0,27.3,35.0,938.0,0.0,982.0
2020,6,3,16,0,0,0,1,0,0,0.2,10.0,48.0,81.68,2.31,196.0,27.8,36.0,937.0,0.0,911.0
2020,6,3,17,0,0,0,1,0,0,0.2,6.0,42.0,81.87,2.78,221.0,27.3,37.0,937.0,0.0,1072.0
2020,6,3,18,0,0,0,1,0,0,0.2,8.0,43.0,80.49,2.57,207.0,27.7,36.0,937.0,0.0,1202.0
2020,6,3,19,0,0,0,1,0,0,0.2,10.0,43.0,78.81,2.4,219.0,26.6,37.0,937.0,0.0,1267.0
2020,6,3,20,0,0,0,1,0,0,0.2,13.0,47.0,79.81,1.9,218.0,25.5,38.0,937.0,0.0,1117.0
2020,6,3,21,0,0,0,1,0,0,0.2,8.0,41.0,75.71,1.15,232.0,24.3,40.0,937.0,0.0,862.0
2020,6,3,22,0,0,0,1,0,0,0.2,11.0,41.0,78.5,1.61,225.0,23.7,43.0,937.0,0.0,642.0
2020,6,3,23,0,0,0,1,0,0,0.2,9.0,36.0,65.17,1.01,230.0,20.8,66.0,937.0,0.3,404.0
2020,6,4,0,0,0,0,1,0,0,0.2,2.0,33.0,70.11,1.11,244.0,21.2,62.0,937.0,0.0,306.0
2020,6,4,1,0,0,0,1,0,0,0.2,8.0,32.0,71.12,1.13,226.0,20.5,64.0,937.0,0.0,196.0
2020,6,4,2,0,0,0,1,0,0,0.2,8.0,37.0,74.37,1.31,221.0,20.3,63.0,936.0,0.0,120.0
2020,6,4,3,0,0,0,1,0,0,0.2,9.0,41.0,77.11,1.24,217.0,19.7,63.0,936.0,0.0,91.0
2020,6,4,4,0,0,0,1,0,0,0.2,10.0,46.0,71.51,1.22,219.0,19.0,67.0,935.0,0.0,83.0
2020,6,4,5,0,0,0,1,0,0,0.2,10.0,50.0,68.11,1.33,218.0,17.9,72.0,935.0,0.0,210.0
2020,6,4,6,0,0,0,1,0,0,0.2,8.0,52.0,59.73,1.44,218.0,17.5,72.0,935.0,0.0,500.0
2020,6,4,7,0,0,0,1,0,0,0.2,10.0,58.0,46.67,1.49,207.0,16.9,75.0,935.0,0.0,873.0
2020,6,4,8,0,0,0,1,0,0,0.2,11.0,68.0,43.36,1.13,222.0,16.5,83.0,936.0,0.3,733.0
2020,6,4,9,0,0,0,1,0,0,0.2,12.0,62.0,44.83,1.24,237.0,16.3,86.0,936.0,0.1,913.0
2020,6,4,10,0,0,0,1,0,0,0.2,11.0,58.0,53.49,1.67,211.0,18.2,70.0,936.0,0.0,974.0
2020,6,4,11,0,0,0,1,0,0,0.2,8.0,49.0,68.44,1.99,223.0,20.4,48.0,937.0,0.0,976.0
2020,6,4,12,0,0,0,1,0,0,0.2,3.0,41.0,80.63,1.96,236.0,20.4,42.0,937.0,0.0,1005.0
2020,6,4,13,0,0,0,1,0,0,0.2,8.0,44.0,82.91,1.71,268.0,22.4,36.0,937.0,0.0,1065.0
2020,6,4,14,0,0,0,1,0,0,0.2,8.0,44.0,92.6,2.05,199.0,23.4,31.0,937.0,0.0,1080.0
2020,6,4,15,0,0,0,1,0,0,0.2,12.0,44.0,95.94,2.3,273.0,23.4,31.0,937.0,0.0,1012.0
2020,6,4,16,0,0,0,1,0,0,0.2,5.0,47.0,97.76,2.05,278.0,23.8,29.0,937.0,0.0,879.0
2020,6,4,17,0,0,0,1,0,0,0.2,3.0,52.0,96.76,2.09,217.0,23.3,30.0,937.0,0.0,1012.0
2020,6,4,18,0,0,0,1,0,0,0.2,7.0,50.0,92.97,2.05,272.0,22.7,30.0,937.0,0.0,1220.0
2020,6,4,19,0,0,0,1,0,0,0.2,7.0,52.0,94.09,2.14,290.0,22.8,31.0,938.0,0.0,1228.0
2020,6,4,20,0,0,0,1,0,0,0.2,5.0,53.0,91.14,1.53,210.0,21.1,35.0,939.0,0.0,1107.0
2020,6,4,21,0,0,0,1,0,0,0.2,4.0,49.0,89.2,1.52,291.0,20.3,36.0,940.0,0.0,879.0
2020,6,4,22,0,0,0,1,0,0,0.2,5.0,48.0,87.68,1.14,241.0,19.4,38.0,940.0,0.0,654.0
2020,6,4,23,0,0,0,1,0,0,0.2,4.0,56.0,83.8,0.91,286.0,18.7,39.0,941.0,0.0,423.0
2020,6,5,0,0,0,0,1,0,0,0.2,4.0,66.0,78.16,0.73,215.0,17.8,42.0,942.0,0.0,327.0
2020,6,5,1,0,0,0,1,0,0,0.2,4.0,78.0,69.29,0.67,58.0,16.8,46.0,942.0,0.0,213.0
2020,6,5,2,0,0,0,1,0,0,0.2,1.0,77.0,67.47,1.02,74.0,16.2,54.0,942.0,0.0,145.0
2020,6,5,3,0,0,0,1,0,0,0.2,6.0,72.0,66.28,0.85,73.0,15.3,59.0,943.0,0.0,105.0
2020,6,5,4,0,0,0,1,0,0,0.2,2.0,79.0,63.67,0.67,67.0,14.8,60.0,943.0,0.0,89.0
2020,6,5,5,0,0,0,1,0,0,0.2,1.0,90.0,42.45,0.61,75.0,14.1,64.0,943.0,0.0,185.0
2020,6,5,6,0,0,0,1,0,0,0.3,1.0,110.0,19.54,0.62,56.0,13.7,67.0,943.0,0.0,483.0
2020,6,5,7,0,0,0,1,0,0,0.3,4.0,149.0,15.72,0.69,103.0,15.1,63.0,943.0,0.0,865.0
2020,6,5,8,0,0,0,1,0,0,0.3,3.0,128.0,35.13,0.94,76.0,17.6,52.0,943.0,0.0,903.0
2020,6,5,9,0,0,0,1,0,0,0.3,7.0,102.0,45.03,1.1,21.0,18.4,48.0,944.0,0.0,921.0
2020,6,5,10,0,0,0,1,0,0,0.2,7.0,74.0,53.87,1.15,95.0,20.2,43.0,944.0,0.0,1017.0
2020,6,5,11,0,0,0,1,0,0,0.2,1.0,62.0,70.09,1.21,130.0,21.8,39.0,944.0,0.0,1124.0
2020,6,5,12,0,0,0,1,0,0,0.2,1.0,38.0,85.6,1.36,201.0,23.2,33.0,943.0,0.0,1095.0
2020,6,5,13,0,0,0,1,0,0,0.2,2.0,38.0,88.04,1.26,130.0,25.0,30.0,943.0,0.0,1196.0
2020,6,5,14,0,0,0,1,0,0,0.2,4.0,42.0,86.5,1.42,86.0,26.4,28.0,942.0,0.0,1102.0
2020,6,5,15,0,0,0,1,0,0,0.2,6.0,40.0,91.46,1.52,130.0,26.8,27.0,942.0,0.0,1019.0
2020,6,5,16,0,0,0,1,0,0,0.2,2.0,33.0,90.76,1.37,98.0,28.0,26.0,941.0,0.0,953.0
2020,6,5,17,0,0,0,1,0,0,0.2,6.0,41.0,85.56,1.71,171.0,28.7,24.0,941.0,0.0,1088.0
2020,6,5,18,0,0,0,1,0,0,0.2,7.0,41.0,85.9,1.56,206.0,29.2,24.0,940.0,0.0,1229.0
2020,6,5,19,0,0,0,1,0,0,0.2,8.0,38.0,83.49,1.68,192.0,27.3,28.0,940.0,0.0,1341.0
2020,6,5,20,0,0,0,1,0,0,0.2,5.0,43.0,77.23,1.27,200.0,26.1,29.0,941.0,0.0,1342.0
2020,6,5,21,0,0,0,1,0,0,0.3,4.0,55.0,66.83,1.29,204.0,25.1,33.0,941.0,0.0,1031.0
2020,6,5,22,0,0,0,1,0,0,0.3,11.0,44.0,66.36,0.99,210.0,24.1,37.0,941.0,0.0,816.0
2020,6,5,23,0,0,0,1,0,0,0.2,9.0,37.0,64.65,0.91,230.0,23.0,41.0,942.0,0.0,495.0
2020,6,6,0,0,0,0,0,1,0,0.2,9.0,37.0,59.57,0.71,110.0,22.1,45.0,942.0,0.0,570.0
2020,6,6,1,0,0,0,0,1,0,0.2,8.0,41.0,49.26,0.73,70.0,20.8,48.0,942.0,0.0,448.0
2020,6,6,2,0,0,0,0,1,0,0.2,5.0,16.0,70.39,1.27,226.0,20.7,44.0,942.0,0.0,322.0
2020,6,6,3,0,0,0,0,1,0,0.2,7.0,15.0,70.11,1.09,221.0,19.9,46.0,941.0,0.0,190.0
2020,6,6,4,0,0,0,0,1,0,0.2,7.0,20.0,60.13,0.7,27.0,19.1,50.0,941.0,0.0,139.0
2020,6,6,5,0,0,0,0,1,0,0.2,7.0,25.0,53.8,0.62,71.0,18.1,53.0,941.0,0.0,174.0
2020,6,6,6,0,0,0,0,1,0,0.2,8.0,41.0,41.5,0.57,133.0,17.1,59.0,941.0,0.0,247.0
2020,6,6,7,0,0,0,0,1,0,0.2,15.0,27.0,60.87,0.9,189.0,17.8,61.0,941.0,0.0,487.0
2020,6,6,8,0,0,0,0,1,0,0.2,9.0,28.0,64.93,1.44,205.0,19.4,58.0,942.0,0.0,690.0
2020,6,6,9,0,0,0,0,1,0,0.2,6.0,26.0,77.04,1.64,201.0,21.6,51.0,942.0,0.0,906.0
2020,6,6,10,0,0,0,0,1,0,0.2,7.0,22.0,89.18,2.08,189.0,22.7,46.0,942.0,0.0,1063.0
2020,6,6,11,0,0,0,0,1,0,0.2,10.0,22.0,79.28,2.36,225.0,23.5,41.0,941.0,0.0,1217.0
2020,6,6,12,0,0,0,0,1,0,0.2,3.0,21.0,74.67,2.3,218.0,24.0,37.0,941.0,0.0,1293.0
2020,6,6,13,0,0,0,0,1,0,0.2,3.0,21.0,71.39,2.62,200.0,24.8,34.0,940.0,0.0,1535.0
2020,6,6,14,0,0,0,0,1,0,0.2,3.0,23.0,78.76,2.4,202.0,25.7,31.0,939.0,0.0,1454.0
2020,6,6,15,0,0,0,0,1,0,0.2,2.0,24.0,84.97,2.31,202.0,26.6,29.0,939.0,0.0,1118.0
2020,6,6,16,0,0,0,0,1,0,0.2,8.0,23.0,85.53,2.54,196.0,27.0,29.0,938.0,0.0,1078.0
2020,6,6,17,0,0,0,0,1,0,0.2,10.0,23.0,86.7,2.7,208.0,27.2,27.0,938.0,0.0,1121.0
2020,6,6,18,0,0,0,0,1,0,0.2,10.0,22.0,88.42,2.48,225.0,27.5,27.0,937.0,0.0,1244.0
2020,6,6,19,0,0,0,0,1,0,0.2,4.0,23.0,83.9,2.45,214.0,26.2,29.0,937.0,0.0,1403.0
2020,6,6,20,0,0,0,0,1,0,0.2,3.0,36.0,76.7,1.92,231.0,24.9,31.0,937.0,0.0,1307.0
2020,6,6,21,0,0,0,0,1,0,0.2,5.0,28.0,73.73,1.71,216.0,23.8,33.0,937.0,0.0,1320.0
2020,6,6,22,0,0,0,0,1,0,0.2,7.0,28.0,70.97,1.46,238.0,22.7,34.0,937.0,0.0,992.0
2020,6,6,23,0,0,0,0,1,0,0.2,5.0,22.0,77.84,1.35,245.0,21.8,32.0,938.0,0.0,651.0
2020,6,7,0,0,0,0,0,0,1,0.2,4.0,21.0,77.65,1.06,199.0,21.2,32.0,938.0,0.0,624.0
2020,6,7,1,0,0,0,0,0,1,0.2,3.0,23.0,70.96,0.83,212.0,20.6,35.0,938.0,0.0,565.0
2020,6,7,2,0,0,0,0,0,1,0.2,4.0,20.0,68.23,0.68,220.0,19.5,39.0,937.0,0.0,382.0
2020,6,7,3,0,0,0,0,0,1,0.2,3.0,22.0,60.42,0.56,233.0,18.5,44.0,937.0,0.0,261.0
2020,6,7,4,0,0,0,0,0,1,0.2,4.0,21.0,50.42,0.52,206.0,17.0,51.0,938.0,0.0,151.0
2020,6,7,5,0,0,0,0,0,1,0.2,1.0,11.0,60.77,0.65,181.0,16.9,51.0,938.0,0.0,131.0
2020,6,7,6,0,0,0,0,0,1,0.2,4.0,13.0,59.12,0.59,36.0,16.3,56.0,938.0,0.0,178.0
2020,6,7,7,0,0,0,0,0,1,0.2,3.0,13.0,62.73,0.86,225.0,17.0,59.0,938.0,0.0,258.0
2020,6,7,8,0,0,0,0,0,1,0.2,8.0,19.0,61.04,0.87,234.0,18.3,56.0,939.0,0.0,372.0
2020,6,7,9,0,0,0,0,0,1,0.2,9.0,15.0,66.31,0.97,218.0,19.3,53.0,939.0,0.0,574.0
2020,6,7,10,0,0,0,0,0,1,0.2,7.0,16.0,72.81,1.57,200.0,20.9,49.0,939.0,0.0,767.0
2020,6,7,11,0,0,0,0,0,1,0.2,6.0,19.0,75.65,1.44,188.0,22.3,45.0,939.0,0.0,970.0
2020,6,7,12,0,0,0,0,0,1,0.2,7.0,18.0,79.19,1.75,226.0,23.2,42.0,939.0,0.0,1152.0
2020,6,7,13,0,0,0,0,0,1,0.2,7.0,19.0,78.91,1.93,203.0,23.8,39.0,939.0,0.0,1261.0
2020,6,7,14,0,0,0,0,0,1,0.2,14.0,22.0,76.42,1.88,217.0,23.5,39.0,939.0,0.0,1133.0
2020,6,7,15,0,0,0,0,0,1,0.2,7.0,15.0,74.54,2.12,200.0,24.3,40.0,939.0,0.0,959.0
2020,6,7,16,0,0,0,0,0,1,0.2,13.0,15.0,66.33,2.4,227.0,25.3,37.0,938.0,0.0,830.0
2020,6,7,17,0,0,0,0,0,1,0.2,5.0,18.0,63.13,1.7,225.0,25.0,37.0,938.0,0.0,958.0
2020,6,7,18,0,0,0,0,0,1,0.2,6.0,28.0,55.12,1.69,184.0,22.0,52.0,939.0,0.0,1034.0
2020,6,7,19,0,0,0,0,0,1,0.2,2.0,25.0,51.74,1.14,243.0,22.5,45.0,939.0,0.0,1275.0
2020,6,7,20,0,0,0,0,0,1,0.3,1.0,49.0,38.72,1.26,58.0,20.4,61.0,940.0,0.0,1100.0
2020,6,7,21,0,0,0,0,0,1,0.2,1.0,34.0,44.08,1.92,70.0,19.1,55.0,941.0,0.0,939.0
2020,6,7,22,0,0,0,0,0,1,0.2,3.0,30.0,40.47,1.81,69.0,17.3,71.0,941.0,0.0,813.0
2020,6,7,23,0,0,0,0,0,1,0.2,8.0,26.0,39.19,1.65,68.0,16.3,71.0,942.0,0.0,575.0
2020,6,8,0,0,0,0,1,0,0,0.2,12.0,18.0,44.96,1.54,68.0,15.6,65.0,943.0,0.0,319.0
2020,6,8,1,0,0,0,1,0,0,0.2,7.0,15.0,47.11,1.88,65.0,14.3,67.0,943.0,0.0,204.0
2020,6,8,2,0,0,0,1,0,0,0.2,2.0,14.0,49.96,1.72,74.0,13.5,65.0,943.0,0.0,145.0
2020,6,8,3,0,0,0,1,0,0,0.1,3.0,12.0,57.95,1.8,72.0,13.2,59.0,943.0,0.0,100.0
2020,6,8,4,0,0,0,1,0,0,0.1,2.0,13.0,59.51,1.24,74.0,12.9,59.0,943.0,0.0,92.0
2020,6,8,5,0,0,0,1,0,0,0.2,1.0,18.0,58.35,1.61,72.0,12.3,59.0,943.0,0.0,212.0
2020,6,8,6,0,0,0,1,0,0,0.2,1.0,36.0,49.78,1.59,60.0,12.0,57.0,943.0,0.0,488.0
2020,6,8,7,0,0,0,1,0,0,0.2,5.0,63.0,39.38,1.43,68.0,12.1,53.0,944.0,0.0,883.0
2020,6,8,8,0,0,0,1,0,0,0.2,8.0,64.0,40.83,1.71,66.0,12.1,52.0,944.0,0.0,957.0
2020,6,8,9,0,0,0,1,0,0,0.2,4.0,62.0,44.38,1.78,72.0,13.0,50.0,945.0,0.0,1052.0
2020,6,8,10,0,0,0,1,0,0,0.2,6.0,58.0,51.07,1.51,64.0,16.1,42.0,945.0,0.0,1026.0
2020,6,8,11,0,0,0,1,0,0,0.2,8.0,55.0,58.22,1.56,69.0,17.8,38.0,945.0,0.0,1101.0
2020,6,8,12,0,0,0,1,0,0,0.2,5.0,51.0,66.11,1.4,61.0,20.0,33.0,945.0,0.0,1110.0
2020,6,8,13,0,0,0,1,0,0,0.2,2.0,41.0,74.0,1.62,65.0,20.5,33.0,945.0,0.0,1194.0
2020,6,8,14,0,0,0,1,0,0,0.2,7.0,37.0,79.43,1.48,80.0,21.8,31.0,945.0,0.0,1121.0
2020,6,8,15,0,0,0,1,0,0,0.2,8.0,41.0,78.51,1.17,71.0,21.8,31.0,944.0,0.0,1020.0
2020,6,8,16,0,0,0,1,0,0,0.2,3.0,33.0,86.25,1.39,72.0,23.2,28.0,944.0,0.0,994.0
2020,6,8,17,0,0,0,1,0,0,0.3,5.0,67.0,67.04,1.32,69.0,21.7,28.0,944.0,0.0,1123.0
2020,6,8,18,0,0,0,1,0,0,0.3,6.0,73.0,55.45,1.18,74.0,21.7,28.0,944.0,0.0,1248.0
2020,6,8,19,0,0,0,1,0,0,0.3,7.0,64.0,59.9,1.26,59.0,21.4,30.0,944.0,0.0,1246.0
2020,6,8,20,0,0,0,1,0,0,0.3,6.0,59.0,59.38,1.19,77.0,21.1,30.0,945.0,0.0,1091.0
2020,6,8,21,0,0,0,1,0,0,0.2,2.0,47.0,65.38,1.14,117.0,19.8,32.0,945.0,0.0,881.0
2020,6,8,22,0,0,0,1,0,0,0.2,3.0,42.0,64.59,1.15,73.0,18.5,36.0,946.0,0.0,678.0
2020,6,8,23,0,0,0,1,0,0,0.2,3.0,30.0,70.5,1.63,64.0,17.8,37.0,947.0,0.0,367.0
2020,6,9,0,0,0,0,1,0,0,0.2,2.0,19.0,69.64,2.54,61.0,16.0,49.0,947.0,0.0,295.0
2020,6,9,1,0,0,0,1,0,0,0.2,2.0,16.0,66.24,1.9,72.0,14.4,57.0,948.0,0.0,190.0
2020,6,9,2,0,0,0,1,0,0,0.2,1.0,15.0,65.87,1.75,75.0,13.5,59.0,948.0,0.0,153.0
2020,6,9,3,0,0,0,1,0,0,0.2,2.0,18.0,64.98,1.69,67.0,12.8,60.0,948.0,0.0,98.0
2020,6,9,4,0,0,0,1,0,0,0.2,2.0,16.0,67.49,1.57,64.0,12.3,60.0,948.0,0.0,97.0
2020,6,9,5,0,0,0,1,0,0,0.2,3.0,21.0,66.98,1.67,68.0,11.8,59.0,948.0,0.0,195.0
2020,6,9,6,0,0,0,1,0,0,0.2,2.0,42.0,54.07,1.54,62.0,11.4,59.0,948.0,0.0,486.0
2020,6,9,7,0,0,0,1,0,0,0.3,3.0,67.0,42.07,1.27,68.0,12.1,55.0,948.0,0.0,919.0
2020,6,9,8,0,0,0,1,0,0,0.3,4.0,61.0,48.18,1.6,66.0,13.7,51.0,948.0,0.0,935.0
2020,6,9,9,0,0,0,1,0,0,0.3,5.0,68.0,49.28,1.4,66.0,15.4,47.0,949.0,0.0,958.0
