tconst,averageRating,numVotes
tt1826603,8.1,4645
tt1826660,6.3,3799
tt1826805,7.0,20182
tt1826940,7.8,230550
tt1826989,4.9,4390
tt1827354,3.8,2509
tt1827358,5.5,2370
tt18274188,6.7,2138
tt1827487,7.8,47480
tt1827512,7.4,28021
tt1827528,6.5,2219
tt1827536,6.9,2160
tt1827579,6.3,4033
tt1827882,7.1,3299
tt1828238,6.6,2666
tt1828246,6.9,9592
tt1828289,7.0,2165
tt1828327,7.5,35389
tt18286830,8.5,14076
tt1828959,5.5,3248
tt1828970,5.3,7566
tt1828976,6.3,6712
tt1828995,6.6,13560
tt1829012,5.3,23476
tt18298656,5.7,2227
tt1829891,7.4,2262
tt1829962,8.5,36451
tt1829963,8.6,34668
tt1829964,9.0,36028
tt18302114,7.3,2172
tt1830238,8.1,2858
tt1830379,8.4,27597
tt1830404,9.8,3952
tt1830445,8.9,3102
tt1830446,8.7,3095
tt1830477,7.7,2839
tt18304882,9.1,4495
tt1830491,5.9,12174
tt18305072,6.2,2062
tt1830522,7.5,2109
tt1830617,7.9,123100
tt1830622,6.8,3164
tt1830633,6.9,2142
tt1830643,4.4,6747
tt1830713,5.3,7456
tt1830748,6.7,2053
tt1830786,3.0,2994
tt1830792,7.0,3419
tt1830888,6.7,5604
tt1831104,6.3,4035
tt18311176,9.3,4522
tt18311178,9.6,4238
tt1831164,9.1,94560
tt18314214,5.8,2969
tt1831575,7.4,3954
tt1831804,5.6,27605
tt1831806,4.7,2391
tt1831829,4.9,2877
tt1832045,7.6,12930
tt1832204,7.3,4035
tt1832267,8.3,3091
tt1832382,8.3,247815
tt1832668,8.9,6941
tt18327540,8.5,14307
tt1832979,7.7,54359
tt1833116,6.6,39065
tt1833194,9.3,7162
tt1833195,7.6,4160
tt1833196,8.9,5927
tt1833197,9.8,16069
tt1833285,8.1,17920
tt1833511,8.1,3392
tt18335752,8.5,27153
tt1833673,5.4,47346
tt1833844,6.2,16551
tt1833845,5.3,2482
tt1833846,5.4,2425
tt1833879,4.0,3778
tt1833888,5.9,2331
tt1834319,7.0,3603
tt1835074,8.1,2608
tt1835129,7.7,5521
tt18352538,8.1,2531
tt1835955,5.3,2340
tt1835977,6.3,13001
tt1836037,8.3,36932
tt1836195,6.8,16842
tt1836212,3.9,2257
tt1836487,8.0,2261
tt1836808,6.3,13370
tt1836912,7.2,8614
tt1836944,6.3,15418
tt1836987,6.0,3232
tt1837136,8.7,2673
tt18372380,7.7,2605
tt1837283,8.3,2605
tt1837284,8.2,2460
tt1837285,8.4,2394
tt1837286,8.8,2600
tt1837492,7.5,299216
tt1837562,6.5,10579
tt1837574,6.2,3246
tt1837576,7.7,75602
tt1837587,6.2,2275
tt18376122,7.2,9895
tt1837613,6.3,4038
tt1837636,5.7,11898
tt1837642,7.8,121544
tt1837654,7.3,47932
tt1837703,6.2,41775
tt1837709,6.1,55480
tt1837862,9.1,35607
tt1837863,9.1,36116
tt1837864,8.9,33805
tt1838520,6.0,9514
tt1838544,5.9,45078
tt1838556,6.0,52622
tt1838571,6.4,10691
tt1838603,6.7,12865
tt1838722,5.6,9732
tt1839337,6.5,12860
tt1839417,6.9,2547
tt18394428,3.3,2142
tt1839482,5.6,2395
tt1839492,7.2,102760
tt1839494,7.1,15867
tt1839522,7.7,5100
tt1839558,9.1,16059
tt1839578,8.5,179894
tt1839591,5.2,5666
tt1839596,7.7,45865
tt1839642,6.2,5705
tt1839654,6.9,19387
tt1839683,7.9,21184
tt18396952,5.5,2174
tt1840309,6.6,468031
tt1840388,4.6,3748
tt1840417,7.0,79467
tt1840429,5.5,2093
tt1840911,6.4,5046
tt1841231,7.7,2211
tt18412610,8.7,13604
tt1841321,8.1,7043
tt1841542,7.5,8122
tt1841611,5.5,2602
tt1841642,5.3,15509
tt1842081,8.3,2220
tt1842127,7.3,9979
tt1842356,4.5,2301
tt1842530,6.8,20131
tt1842688,8.8,2732
tt1842793,8.5,2261
tt1843120,6.6,2359
tt1843198,7.7,2100
tt1843230,7.7,227996
tt1843287,7.0,12452
tt1843303,5.0,7232
tt1843323,6.5,9469
tt1843335,8.0,2132
tt1843546,8.1,2406
tt1843678,8.0,9694
tt1843849,6.6,2190
tt1843866,7.8,858406
tt1843961,8.3,2377
tt1844203,5.2,2751
tt1844624,8.0,324800
tt1844770,2.6,5243
tt1844923,8.1,19603
tt1845307,6.6,100307
tt1845773,7.5,4441
tt1845786,7.2,4398
tt1845838,7.6,8948
tt1845849,5.5,2281
tt1845866,5.4,7426
tt1846013,7.6,2373
tt1846197,6.9,2903
tt1846442,6.3,7419
tt1846444,2.2,6117
tt1846445,7.1,4091
tt1846472,6.4,4528
tt1846487,6.8,5580
tt1846492,7.3,2679
tt1846526,6.5,5792
tt1846589,6.6,66068
tt1846603,7.5,3136
tt1847445,8.4,4461
tt1847645,6.4,2800
tt1847731,7.4,21351
tt1847746,6.7,7499
tt1848220,6.8,17774
tt18482450,8.8,2106
tt18482892,7.4,3795
tt18484352,9.2,14790
tt1848618,7.4,4162
tt1848619,8.5,4510
tt1848620,8.6,4714
tt1848733,9.5,2248
tt1848771,6.2,5696
tt1848902,7.4,22631
tt1848926,7.5,4485
tt1849718,6.9,25269
tt1850374,7.2,9430
tt1850394,5.4,3736
tt1850397,6.3,57770
tt1850418,6.5,3094
tt1850419,6.4,6987
tt1850457,6.0,67718
tt1850458,5.7,12896
tt1850843,7.7,2630
tt1851040,6.6,6601
tt1851397,9.4,41503
tt1851398,9.6,47233
tt1851821,9.0,3110
tt1851988,7.8,6052
tt1852006,7.2,3991
tt1852036,7.0,3895
tt1852770,3.5,4857
tt1852818,1.0,2812
tt1853533,7.5,2436
tt1853563,8.2,6351
tt1853614,7.2,7773
tt1853643,5.5,7510
tt1853728,8.4,1580501
tt1853739,6.6,102605
tt1854226,8.8,4251
tt1854236,6.5,14474
tt1854513,7.5,11236
tt1854564,5.7,120659
tt1854582,4.1,2215
tt18550140,7.3,14756
tt1855199,7.6,254349
tt1855236,5.5,2877
tt1855325,5.3,145162
tt1855401,5.3,10342
tt18555320,7.3,5071
tt1856010,8.7,510947
tt1856014,6.3,8526
tt1856047,5.6,3539
tt1856101,8.0,591795
tt18561380,1.2,9738
tt18563148,6.3,4111
tt18568902,8.4,10681
tt18573724,7.4,3295
tt1857387,8.6,3197
tt1857388,9.1,3343
tt1857670,8.2,6146
tt1857842,5.9,2790
tt1857913,5.8,8733
tt1858363,9.5,2191
tt1858481,5.7,7174
tt1859438,7.6,5667
tt1859446,6.4,12222
tt1859522,6.8,11353
tt1859650,6.3,89008
tt1860152,6.0,3335
tt1860181,6.7,4285
tt1860213,5.9,126740
tt1860242,6.9,94720
tt1860353,6.4,101640
tt1860355,7.7,7169
tt1860357,7.1,172784
tt1861225,7.7,2118
tt1861279,4.4,2941
tt1861340,5.0,2150
tt1861375,6.4,2053
tt1861982,7.2,2683
tt1862079,6.9,127358
tt1862472,5.7,7495
tt1862636,9.5,6437
tt1863192,7.5,4532
tt1863201,5.0,4290
tt1863347,6.4,3072
tt1863526,7.5,3559
tt1863575,9.2,2088
tt1864037,8.9,4314
tt1864288,7.0,6604
tt1864405,6.1,2141
tt1864557,6.4,2157
tt1864750,8.3,4376
tt1865333,7.0,2309
tt1865346,4.5,2738
tt1865368,5.0,5057
tt1865425,7.5,5082
tt1865505,8.0,59978
tt1865567,4.5,26399
tt1865569,7.0,13169
tt1865573,4.5,3764
tt1865718,8.9,114875
tt1865740,7.4,4357
tt1865769,6.0,16812
tt1866205,6.1,3226
tt1866249,7.2,43253
tt1866570,5.8,3371
tt1867093,5.6,10059
tt1867101,6.4,2553
tt18687124,8.0,17267
tt18689424,7.1,63807
tt18689540,8.6,3768
tt1869152,6.0,3375
tt1869226,7.0,3000
tt1869296,5.6,2969
tt1869347,6.3,25529
tt1869416,6.6,3118
tt1869454,8.0,80992
tt1869470,4.9,6633
tt1869682,7.4,2481
tt1869716,6.8,51174
tt1870419,5.6,9856
tt1870425,4.3,9019
tt1870479,8.6,118306
tt1870527,4.2,2344
tt1870529,6.4,6725
tt1871731,7.4,5713
tt1872084,6.6,2128
tt1872181,6.6,507528
tt1872194,7.4,194922
tt1872818,6.7,38867
tt1872880,6.5,5368
tt1874066,7.8,2715
tt1874522,7.8,4499
tt18747542,6.7,2201
tt18750552,8.1,2473
tt1876277,7.1,21740
tt1876449,7.7,3758
tt1876451,5.7,6496
tt1876547,4.0,5396
tt1877368,8.6,11274
tt1877514,9.1,25680
tt1877543,4.8,6350
tt1877830,7.8,683847
tt1877832,7.9,720590
tt1877889,7.9,12068
tt1878391,8.8,2555
tt1878579,8.9,3196
tt1878580,7.6,2632
tt1878581,7.9,2561
tt1878583,8.6,3180
tt1878805,6.9,8892
tt1878841,4.5,16555
tt1878870,7.3,131084
tt1878942,5.7,8255
tt1879012,3.0,2071
tt1879016,6.6,29162
tt1879030,5.4,7923
tt1879032,5.2,12118
tt1880399,6.8,18003
tt1880571,8.4,2075
tt1881002,5.6,45204
tt1881024,5.1,4866
tt1881060,5.3,3450
tt1881109,4.5,3221
tt18815410,8.0,3568
tt18816518,7.2,3384
tt1882240,7.5,2138
tt1882928,8.6,2623
tt1883092,8.4,30743
tt1883121,7.3,3043
tt1883180,6.9,18870
tt1883251,7.5,2640
tt1883367,2.8,17794
tt1883469,8.9,2282
tt1884035,7.7,3062
tt1884268,6.8,3388
tt1884318,3.5,2486
tt1884369,4.7,2187
tt1884457,4.9,4276
tt1884856,7.5,3399
tt1885102,6.4,7459
tt1885205,1.0,2146
tt1885265,5.6,8065
tt1885281,7.7,2857
tt1885299,6.1,3848
tt1885300,6.4,9833
tt1885331,6.1,3902
tt18856536,9.6,16887
tt1886493,4.6,17525
tt1886531,6.5,3575
tt1886644,2.9,3741
tt1887763,6.3,2489
tt1888075,7.8,23480
tt1890363,7.2,7874
tt1890373,6.7,5264
tt1890375,4.8,3117
tt1890493,6.5,3717
tt1890513,5.1,2731
tt1890877,8.0,3938
tt1890878,8.2,4087
tt1890879,9.1,6399
tt1890880,8.0,4219
tt1890881,8.1,4092
tt1890882,8.4,4128
tt1890883,7.9,4021
tt1890884,8.4,4151
tt1890885,7.7,4444
tt1890886,7.7,3949
tt1890887,8.4,4319
tt1891755,6.1,11195
tt1891757,8.2,9020
tt1891769,7.3,4371
tt1891884,4.4,7386
tt1891923,4.5,2701
tt1891974,6.5,2940
tt18924506,5.3,9345
tt18925334,7.0,49478
tt18926162,7.9,10467
tt1893088,2.0,2182
tt1893195,6.6,7879
tt1893218,6.4,2944
tt1893256,6.2,73977
tt1893273,6.7,19149
tt1894476,6.4,31066
tt18949702,7.9,2340
tt18951176,7.8,2781
tt1895299,7.7,5239
tt1895315,7.0,42712
tt18953204,9.7,22210
tt1895321,6.0,2608
tt1895484,8.5,2294
tt1895587,8.1,477785
tt18968540,6.2,15744
tt18970038,7.8,2066
tt18970124,7.1,10880
tt18970454,6.7,8138
tt18974572,6.5,2307
tt1898069,7.6,88455
tt18989976,4.7,2120
tt1899142,5.6,3275
tt1899285,4.3,2147
tt1899353,7.6,208245
tt1900094,9.1,3025
tt1900347,8.1,2256
tt1900348,8.0,2201
tt1900893,7.0,4391
tt1900908,5.6,6968
tt1901024,4.6,18951
tt1901040,6.2,10126
tt19034332,6.2,5140
tt19034522,5.7,4837
tt1904996,6.2,124974
tt1905040,5.7,25998
tt1905041,7.0,400007
tt1905042,6.8,3246
tt1906329,5.8,5427
tt1906386,8.1,2719
tt1906426,6.9,4964
tt19064724,9.5,2503
tt19064730,9.7,2945
tt19064880,8.2,15760
tt1906518,6.8,2016
tt1907668,7.3,360496
tt1907704,8.0,2187
tt1907707,5.9,2216
tt1907731,5.3,5094
tt1907761,7.8,7286
tt1907779,4.6,5637
tt1908258,6.3,2467
tt1909015,8.9,27184
tt1909447,7.1,11153
tt1909673,9.5,3037
tt1909796,7.6,2043
tt1909827,5.7,5157
tt1910272,8.8,65123
tt1910605,6.7,2883
tt1910645,6.6,6883
tt19115260,8.6,2439
tt1911553,6.6,17582
tt1911600,6.5,9261
tt1911607,5.8,4493
tt1911644,6.7,125181
tt1911658,6.6,94529
tt1911662,4.9,15614
tt1912398,7.1,70803
tt1912518,4.2,2068
tt1912843,8.6,3187
tt1912844,9.3,3302
tt1912982,5.3,2901
tt1912996,3.2,2914
tt1913166,4.5,11033
tt1913273,8.2,14499
tt1913934,6.7,2395
tt1915581,6.1,142974
tt1916728,7.2,3868
tt19177348,8.1,3166
tt1918407,8.5,3652
tt1918595,8.9,3068
tt1918734,4.9,10401
tt1918886,2.4,5667
tt1918911,6.2,2401
tt1918965,6.3,7373
tt1918969,8.3,3629
tt1919090,4.7,2831
tt1919418,7.6,2281
tt1919431,8.7,2009
tt1919895,8.4,2689
tt1920846,3.6,3453
tt1920849,5.3,47739
tt1920885,7.0,6259
tt1920945,7.2,5288
tt1920997,7.5,2578
tt1921043,7.2,5156
tt1921064,5.5,113146
tt1921070,5.5,4885
tt1921078,6.4,4326
tt1921149,7.1,22235
tt1922115,8.5,3131
tt1922545,8.1,2357
tt1922561,7.0,2588
tt1922612,5.5,5940
tt1922645,6.2,2475
tt1922685,5.9,14814
tt1922777,6.8,260026
tt1923623,8.3,3095
tt1924245,5.7,28953
tt1924273,6.3,3517
tt1924277,6.5,6062
tt1924394,7.0,25969
tt1924396,7.8,122145
tt1924429,6.9,115382
tt1924435,6.4,136400
tt19246408,6.9,5376
tt1925421,7.3,14663
tt1925431,5.6,26981
tt1925435,5.3,8812
tt1925479,5.5,5690
tt1925493,5.2,2694
tt1925518,5.2,7264
tt1926313,7.6,22027
tt1927077,7.2,4640
tt1927093,2.4,2667
tt1928116,8.2,13648
tt1928330,5.4,19407
tt1928337,5.3,4088
tt1928340,5.6,22844
tt19289040,3.5,8216
tt1929263,5.8,27656
tt1929276,5.4,2643
tt1929297,5.2,2764
tt1929308,5.0,10102
tt1929911,9.1,3225
tt1929963,8.0,2651
tt1930123,6.7,4801
tt1930294,4.8,9436
tt1930315,5.4,12915
tt1930463,5.7,4289
tt1930546,5.6,7520
tt1931388,7.6,3532
tt1931435,5.6,50644
tt1931470,7.0,5209
tt1931533,7.1,263967
tt19315924,6.6,4208
tt1931602,5.9,15939
tt1932265,7.4,2293
tt1932718,6.4,28889
tt1932767,7.4,28138
tt1933667,6.8,26804
tt1933854,4.5,2277
tt1933979,8.0,2416
tt1934205,7.8,3621
tt1934231,7.5,30750
tt1934234,7.3,3955
tt1934269,7.0,3159
tt1934381,4.7,2558
tt1934458,4.5,2858
tt1934487,7.1,2753
tt1934673,8.8,3405
tt1934818,4.5,2474
tt1935065,5.8,5208
tt1935089,5.8,4308
tt1935109,8.9,2436
tt1935156,8.0,25821
tt1935179,7.4,182190
tt1935194,5.3,15426
tt1935302,4.3,10859
tt19355272,7.3,2547
tt1935828,8.3,2717
tt1935859,6.7,178159
tt1935896,4.7,19769
tt1935897,4.8,14663
tt1935902,6.3,16387
tt1935914,6.1,8658
tt1935929,3.7,3170
tt1935940,6.3,4260
tt1936532,7.7,14852
tt1936673,9.0,3178
tt19369844,9.7,2816
tt19370256,8.7,3829
tt1937113,8.1,18662
tt1937118,6.9,14744
tt1937133,5.8,5694
tt1937149,7.6,68257
tt1937264,7.0,34597
tt1937269,6.5,5202
tt1937339,7.8,6143
tt1937388,6.3,2933
tt1937390,6.9,126703
tt1937416,8.8,6225
tt1937449,5.7,7737
tt1937506,5.6,2251
tt1939367,8.0,2512
tt1939659,5.8,142931
tt19402762,8.5,2487
tt1940498,7.8,2119
tt19407718,8.2,2590
tt19407726,8.2,2447
tt19407730,7.8,2302
tt19407734,7.9,2235
tt19407738,8.0,2285
tt19407746,7.9,2139
tt19407750,8.3,2102
tt19407754,8.9,3087
tt1941258,7.6,2787
tt19413856,8.9,2913
tt1941917,8.3,5420
tt1942147,8.0,2283
tt1942299,7.9,2242
tt1942612,9.4,40102
tt1942613,8.3,26759
tt1942614,9.6,39216
tt1942683,8.3,34696
tt1942884,7.6,21212
tt1942919,7.1,8466
tt1942989,6.8,3305
tt1943524,7.7,16778
tt1943576,5.5,3452
tt1943873,7.5,2278
tt1945034,6.5,3296
tt1945044,4.5,5880
tt1945062,4.8,10649
tt1945084,5.1,18810
tt1945228,6.5,5195
tt1946298,5.7,2848
tt1946310,5.8,2065
tt1946421,6.8,2996
tt1946502,5.1,7151
tt19465630,6.4,3472
tt1947585,8.5,3251
tt1948150,6.8,17687
tt1948541,8.6,3288
tt1949012,7.0,5708
tt1949548,5.0,4476
tt1949720,7.5,7885
tt1950186,8.1,408476
tt1950235,5.8,23397
tt1950799,8.2,3259
tt1950810,9.4,3348
tt1950811,8.9,3194
tt1951095,5.4,4245
tt1951166,6.5,5468
tt1951181,6.6,32639
tt1951216,6.0,7132
tt1951261,5.8,320752
tt1951264,7.5,676109
tt1951265,6.6,465518
tt1951266,6.5,336960
tt1952703,9.2,4442
tt1953764,8.5,2415
tt1954206,6.6,9989
tt1954258,7.2,2888
tt1954263,8.1,9137
tt1954299,7.4,3859
tt1954315,6.7,18212
tt1954347,7.6,61830
tt1954352,5.9,2019
tt1954470,8.2,98552
tt1954598,6.0,10158
tt1954701,7.3,16943
tt1954804,7.4,7200
tt1954972,5.9,3220
tt1955162,8.3,2014
tt1955311,7.8,4445
tt1956017,7.5,10422
tt1956620,5.1,114467
tt1956697,6.0,2497
tt1957945,7.9,16309
tt1958043,5.1,9940
tt1958961,7.9,30747
tt1959332,6.2,26536
tt1959409,6.1,6526
tt1959438,5.5,5220
tt1959490,5.8,258469
tt1959563,6.9,236021
tt1960029,7.5,2637
tt1960255,5.2,4561
tt1961175,6.2,84976
tt1961311,6.5,2835
tt1961357,8.4,3118
tt1961675,7.1,9460
tt19623228,7.2,2271
tt19623240,3.8,10084
tt1962887,6.9,2708
tt19636672,8.3,2095
tt19637852,6.5,5188
tt1964418,6.4,185166
tt1964624,7.4,33035
tt1965065,5.7,7044
tt1965162,5.4,2292
tt1965272,6.1,12322
tt19652910,6.8,8230
tt1965308,6.2,10359
tt19653180,7.6,2311
tt1966359,5.5,20296
tt1966385,5.5,2434
tt1966566,5.6,17217
tt1966604,7.5,48891
tt1967545,6.9,48991
tt1967614,5.8,7582
tt1967697,6.7,2107
tt1969062,6.9,16503
tt1969151,7.7,2969
tt19704638,6.6,12971
tt1970923,8.2,2149
tt19710854,9.8,2950
tt19712142,7.9,2027
tt19713090,6.6,2520
tt1971325,6.0,57733
tt1971352,6.4,35717
tt1971833,8.6,32260
tt19719976,7.7,2464
tt19721094,8.1,2144
tt19724142,5.8,5402
tt1972571,6.7,77682
tt1972591,6.7,221720
tt1972663,7.3,16875
tt1972779,6.6,74335
tt1972819,5.7,3995
tt1973692,8.1,9457
tt1973785,8.2,3585
tt1973786,8.8,5634
tt1973787,8.0,2956
tt1974419,6.1,98603
tt1974420,5.7,11223
tt1974554,7.9,2015
tt1974884,8.2,2121
tt1975159,4.8,16394
tt1975249,6.0,15261
tt19757508,6.8,4563
tt19759204,5.3,5519
tt1976000,6.2,32525
tt1976009,5.9,57982
tt1976882,8.0,3248
tt1976989,5.7,9487
tt19770238,7.7,51227
tt1977094,4.5,2155
tt1977537,7.9,2032
tt1977541,8.0,3093
tt1977739,6.5,4808
tt1977895,6.3,18072
tt19781688,7.6,2089
tt19784370,8.8,2193
tt1978524,5.5,3777
tt1978532,5.8,8083
tt19788500,6.4,4978
tt1978940,8.5,2568
tt1979269,6.6,2692
tt1979319,7.4,27281
tt1979320,8.1,487007
tt1979376,7.7,257912
tt1979388,6.7,119163
tt1979918,6.3,3700
tt1980162,6.8,4039
tt1980209,6.4,221172
tt1980710,8.0,4073
tt1980929,7.4,159765
tt1980986,5.3,15122
tt1981057,7.4,2112
tt1981080,6.0,5163
tt1981107,7.0,18820
tt1981115,6.8,693488
tt1981128,5.3,111340
tt1981140,6.5,3762
tt19811660,9.7,21089
tt1981538,6.9,5034
tt1981558,8.3,23274
tt1981677,7.1,312459
tt1982229,8.1,6160
tt1982341,8.4,4169
tt1983079,8.6,28208
tt1983675,8.0,2281
tt1983723,8.1,3847
tt19838608,6.7,8800
tt1984119,8.4,20331
tt1984153,6.1,23402
tt19847670,1.1,4803
tt1985017,5.3,7391
tt1985019,6.3,21794
tt1985266,6.7,7446
tt1985443,7.9,27663
tt1985804,8.4,2775
tt1985949,6.3,96140
tt1985966,6.3,106902
tt1985970,7.6,5563
tt1985981,5.7,14338
tt1986202,4.1,9045
tt1986325,8.0,3705
tt1986451,7.9,3059
tt19864730,5.9,11889
tt19864958,6.1,2410
tt1986601,8.0,2285
tt1986650,8.3,2747
tt1986770,6.5,31263
tt1986806,6.8,3490
tt1986843,6.3,9495
tt19868542,7.3,3968
tt1986857,3.8,3716
tt1986953,4.5,7274
tt1986994,3.8,7612
tt1987018,6.5,4547
tt1987028,5.1,6497
tt1987364,8.5,3095
tt1987365,8.1,2859
tt19875850,6.6,4303
tt1987680,7.0,58289
tt19882482,9.0,6431
tt1988308,7.9,3806
tt1988309,7.9,3517
tt1988386,8.2,16674
tt1988453,8.0,2253
tt19885626,7.6,20283
tt1988573,5.2,2031
tt1988591,5.4,20470
tt1988621,5.2,9669
tt19886242,7.0,5212
tt1988774,7.4,2065
tt1988781,3.1,4090
tt1989041,9.2,2193
tt1989062,7.2,2669
tt1989158,9.7,3721
tt1989268,8.1,2027
tt1989269,8.2,2064
tt1989270,8.8,2661
tt19893706,5.8,2282
tt1989475,6.4,18488
tt1989485,4.7,4134
tt19896784,8.7,2538
tt1989712,6.4,3372
tt1990181,6.1,11858
tt1990216,5.4,6608
tt1990314,7.0,64746
tt1990768,8.8,3157
tt1991031,5.8,5508
tt1991154,7.9,2678
tt1991191,6.9,2844
tt1991245,5.0,67079
tt1991410,4.6,6519
tt1991555,8.4,2692
tt1991564,6.6,6511
tt1992138,6.5,8112
tt1992258,5.9,5595
tt1992386,7.7,3331
tt1992744,8.8,2752
tt1992935,8.3,2483
tt1993216,8.6,2071
tt1993220,9.4,3807
tt1993221,8.7,2009
tt1993223,9.0,2194
tt1993227,8.9,2027
tt1993391,3.6,2942
tt1995102,9.0,4749
tt1995103,9.2,4689
tt1995104,8.0,3539
tt1995105,8.8,4177
tt1995106,8.0,3557
tt1995107,8.0,3617
tt1995108,8.1,3434
tt1995109,8.1,3401
tt1995110,8.9,4306
tt1995111,8.4,3595
tt1995112,8.4,3477
tt1995113,8.4,3650
tt1995114,9.0,4392
tt1995115,8.5,3539
tt1995116,8.4,3342
tt1995117,8.8,4203
tt1995118,8.1,3742
tt1995119,7.9,3544
tt1995120,8.0,3842
tt1995121,8.6,3758
tt1995122,7.9,3406
tt1995123,7.8,3791
tt1995124,8.3,3468
tt1995304,6.4,3349
tt1995341,6.4,11350
tt1995390,6.2,22766
tt1995990,8.4,2732
tt1996226,3.1,3608
tt1996264,6.0,16604
tt1996310,7.1,15531
tt1996607,7.6,3152
tt1997291,6.3,2591
tt1997990,8.9,3129
tt1998372,7.5,28291
tt1998643,7.2,5783
tt1999065,6.5,2231
tt1999167,7.1,5372
tt1999192,7.3,6244
tt1999890,5.5,17966
tt1999987,6.3,15307
tt1999995,5.7,42724
tt2000151,9.1,3189
tt2000321,7.9,4347
tt2001706,9.2,3598
tt2001707,8.3,2457
tt2002088,7.9,2848
tt2002718,5.6,80259
tt2002868,6.7,3687
tt2003931,8.1,2979
tt2004262,7.0,3409
tt2004304,7.9,2048
tt2004420,6.3,316594
tt2004432,6.1,21106
tt2004625,9.2,3593
tt2004627,8.6,2833
tt2004628,7.9,2281
tt2004629,8.3,2296
tt2004630,8.7,2725
tt2004632,8.5,2366
tt2004633,8.3,2272
tt2004908,7.8,2104
tt2005151,7.1,227947
tt2005363,5.7,5691
tt2005374,6.4,64546
tt2005613,8.4,2263
tt2005616,9.4,3979
tt2006005,7.3,2593
tt2006040,5.8,14940
tt2006120,8.1,7105
tt2006295,6.9,38686
tt2006374,7.5,10740
tt2006421,8.3,10691
tt2006450,8.8,3065
tt2006753,5.3,2106
tt2006810,6.1,4025
tt2006848,7.6,8631
tt2006890,9.2,13580
tt2007219,7.9,3961
tt2007360,6.2,4685
tt2007387,7.3,6744
tt2007993,7.5,7146
tt2008006,7.5,6079
tt2008513,7.5,3416
tt2008562,5.9,2025
tt2008633,5.8,10226
tt2009776,6.3,2133
tt2009816,7.8,2178
tt2010656,8.6,2120
tt2010914,7.5,10161
tt2011109,7.1,9407
tt2011118,6.4,8621
tt2011159,5.6,21075
tt2011276,5.4,10346
tt2011311,6.2,27156
tt2011325,6.7,5793
tt2011518,7.7,3319
tt2011533,8.3,2338
tt2011727,8.0,2713
tt2011953,6.4,5887
tt2011970,8.6,12006
tt2011971,7.5,20754
tt2012011,6.5,11086
tt20123178,9.3,3022
tt20125040,9.6,3327
tt2012511,6.8,2637
tt2012665,4.9,2686
tt2013293,7.7,88994
tt2013429,9.0,2689
tt2013850,8.0,3686
tt2014019,8.8,3111
tt2014202,4.9,2158
tt2014319,4.0,2191
tt2014338,7.6,13561
tt2014392,7.1,2325
tt2015058,8.6,2490
tt2015348,9.1,5343
tt2015381,8.0,1195609
tt2015677,8.1,2194
tt2016335,5.4,2039
tt2016511,8.1,2128
tt2016670,7.6,3611
tt2016680,8.8,2243
tt20168564,6.2,3357
tt2016894,5.6,35813
tt2016940,6.0,39868
tt2017020,5.3,43490
tt2017038,6.9,81646
tt2017109,8.4,108377
tt2017486,6.8,4212
tt2017561,6.7,13274
tt2018069,5.3,8759
tt2018086,6.5,3744
tt20192230,6.1,3320
tt20192958,7.1,10537
tt20192968,8.7,14213
tt20193012,6.8,10035
tt20193098,7.5,10470
tt20215392,6.7,2924
tt2021956,9.0,2275
tt2022170,6.5,12081
tt2022190,7.6,4963
tt20223526,6.6,2007
tt20225374,5.9,16476
tt2022713,7.3,16841
tt20228436,7.7,2101
tt2023453,6.3,27220
tt20234568,8.6,2150
tt20235690,6.4,9004
tt2023587,6.2,184619
tt2023690,6.5,29304
tt20236974,9.8,6595
tt20239248,6.9,8796
tt20239370,7.6,9215
tt20239438,7.2,8626
tt20239442,8.1,13630
tt2023998,8.2,3257
tt20242042,7.9,2283
tt2024226,7.1,2521
tt2024227,7.1,2471
tt2024228,6.1,2490
tt2024229,7.0,2552
tt2024230,7.0,2644
tt2024432,5.7,136072
tt2024469,6.9,268328
tt2024506,5.6,4692
tt2024519,7.7,41851
tt2024521,6.1,3540
tt2024544,8.1,710457
tt20248478,6.6,2040
tt2024865,8.3,3247
tt20250020,7.1,2460
tt2025155,9.6,2144
tt2025506,6.8,3019
tt2025526,7.1,12384
tt20255706,1.1,13757
tt20256528,8.4,29317
tt20256556,7.1,3531
tt2025667,3.4,9317
tt2025690,6.7,68171
tt2025899,7.2,3457
tt20259472,5.3,2387
tt20259480,4.6,2261
tt2027064,5.9,5899
tt2027128,7.4,35183
tt2027136,5.9,8671
tt2027138,5.0,4033
tt2027140,6.5,16276
tt2027178,6.9,6618
tt2027231,5.5,6926
tt2027255,6.1,2042
tt2028530,8.0,10400
tt2030547,7.9,8177
tt2032557,6.8,14339
tt2032572,5.3,13492
tt2033019,8.0,3600
tt2033193,8.9,3071
tt2033372,7.0,7615
tt2033761,7.8,2539
tt2033779,8.4,3615
tt2033981,6.8,2794
tt2034031,6.4,44805
tt2034139,4.0,16587
tt2034176,3.9,3561
tt2034756,7.1,2380
tt2034800,5.9,139319
tt2035630,6.9,8234
tt2035670,5.4,2455
tt2036320,9.3,3102
tt2036376,4.8,3832
tt2036416,7.6,10967
tt2039298,9.1,3068
tt2039299,8.5,3018
tt2039300,9.0,3046
tt2039301,9.1,3043
tt2039302,9.5,3228
tt2039303,8.5,2995
tt2039333,8.3,4707
tt2039338,5.2,48619
