length,kbytes,curlybrackets,roundbrackets,colon,semicolon,comma,other,lines,words,lower,upper,digit,relat,space,ext
12,1912,14,64,1,28,7,204,60,150,974,80,12,0,468,java
15,1070,16,32,0,20,0,181,55,112,626,20,5,4,111,java
23,271,6,14,1,4,0,32,14,27,169,11,2,0,18,java
11,1969,0,8,9,17,9,440,78,183,969,35,75,118,211,html
10,5029,0,46,15,21,8,408,109,667,3096,96,75,172,984,html
16,63413,0,615,462,859,530,6601,1377,7401,40315,958,1984,2652,7060,html
8,12528,0,68,52,43,62,1266,304,1403,6861,348,187,468,2869,html
12,27736,12,182,87,182,179,3474,694,2792,13116,3027,539,1558,4686,html
11,11661,23,74,13,35,49,945,316,1534,7446,539,87,638,1496,html
10,93701,118,856,377,487,636,8103,2471,11185,54402,1919,1695,4474,18163,html
14,6854,94,312,14,103,48,946,302,1094,3024,268,159,94,1490,java
15,1287,8,42,2,18,2,124,35,127,584,25,9,7,431,java
10,4226,0,34,15,13,11,417,109,526,2604,78,83,186,677,html
10,4294,0,12,28,45,9,375,83,474,2411,86,356,186,704,html
11,3229,30,44,1,31,6,274,118,459,1751,64,11,0,900,java
14,2891,32,72,0,28,9,426,100,430,1660,53,7,0,504,java
15,1044,16,18,0,14,6,139,34,155,560,19,0,0,238,java
10,98198,85,1077,335,1238,567,11635,2513,9488,49755,8784,2162,6072,13975,html
13,98164,85,1077,335,1226,567,11623,2513,9488,49732,8785,2162,6084,13975,html
14,359,4,18,4,5,2,44,12,60,191,11,2,3,63,java
14,735,8,34,3,16,0,122,31,95,366,18,0,0,137,java
14,613,4,26,3,11,0,66,18,65,346,22,15,1,101,java
14,730,6,26,1,14,0,69,24,82,381,13,3,1,192,java
14,456,6,20,1,11,0,98,19,61,231,9,4,2,55,java
10,9837,0,43,37,42,61,651,166,1490,6604,177,142,342,1573,html
10,51298,210,671,217,597,402,4904,1434,5475,28224,1659,994,2626,9360,html
14,815,12,38,1,20,0,172,43,89,434,23,9,2,61,java
13,1144,20,28,2,20,0,203,54,174,609,12,6,1,189,java
14,130,4,6,0,2,0,17,7,17,78,5,0,0,11,java
12,1931,14,62,0,27,7,205,60,155,993,77,12,0,474,java
15,1565,16,34,0,20,0,237,68,197,973,20,6,4,187,java
23,316,6,14,1,4,1,37,15,35,200,11,2,0,25,java
14,700,8,24,1,12,2,96,24,55,326,24,2,0,181,java
15,1072,16,32,0,20,0,181,55,112,628,20,5,4,111,java
10,16096,40,160,48,116,79,1113,352,2163,10298,409,231,562,2688,html
10,57680,210,658,206,497,341,5278,1599,5906,32259,2316,626,2900,10790,html
12,1504,18,28,4,18,0,142,56,207,866,25,11,10,327,java
10,542,12,24,4,7,0,52,27,71,279,17,12,8,101,java
14,384,4,14,4,6,0,43,23,52,203,13,2,8,65,java
13,737,12,28,4,12,0,73,34,94,386,20,14,8,147,java
16,1064,16,26,4,11,1,92,44,142,591,36,6,9,229,java
16,1155,14,22,10,19,0,112,53,137,556,47,20,8,295,java
16,1501,16,56,4,28,10,158,71,184,721,38,23,12,365,java
10,3371,26,148,0,59,32,243,105,291,1856,312,83,0,507,java
14,723,14,24,0,10,0,54,32,75,420,33,0,0,137,java
14,895,4,36,7,15,14,134,33,106,449,24,47,0,132,java
13,243,6,14,1,3,6,39,13,29,131,9,0,0,21,java
15,1230,20,24,2,16,7,188,49,172,599,14,1,0,310,java
12,560,8,14,0,7,5,71,25,83,382,3,3,1,66,java
14,307,12,10,0,4,5,56,17,40,165,9,16,0,30,java
11,348,4,2,2,3,1,58,16,54,165,5,17,4,87,java
12,947,14,22,2,11,4,107,32,124,655,22,0,0,110,java
11,3229,30,44,1,31,6,274,118,459,1751,64,11,0,900,java
14,644,6,32,4,13,1,131,28,84,365,23,3,0,66,java
11,376,6,6,2,4,1,63,18,56,176,10,17,4,87,java
12,1280,14,36,5,17,1,122,54,153,659,24,7,8,334,java
12,607,10,22,4,7,2,61,29,75,323,17,5,8,120,java
14,497,4,18,4,8,3,50,24,68,261,15,13,8,90,java
14,137,4,2,1,1,0,22,10,20,76,7,0,0,14,java
13,1284,22,20,2,19,3,116,35,149,862,51,3,0,152,java
23,993,10,52,0,11,4,130,45,86,577,52,2,0,110,java
25,81,2,0,0,1,0,5,5,9,57,5,0,0,6,java
23,79,2,0,0,1,0,5,5,9,56,4,0,0,6,java
14,1493,16,38,5,23,7,142,53,189,815,38,20,10,326,java
14,1529,16,42,5,23,7,144,54,193,837,41,20,10,330,java
14,558,6,24,0,8,4,74,27,56,281,20,5,0,109,java
14,550,8,28,1,12,0,96,28,58,307,13,3,1,53,java
17,832,12,36,0,17,4,166,43,103,409,15,11,1,118,java
14,116,4,2,1,0,0,21,12,18,62,7,0,0,13,java
14,131,2,6,0,4,0,11,8,17,96,1,0,0,11,java
14,806,8,40,0,11,0,158,36,99,457,17,8,0,107,java
12,91,2,0,0,2,0,14,12,11,57,3,0,0,7,java
11,920,12,16,0,15,1,125,43,142,580,5,3,0,163,java
14,806,8,40,0,11,0,158,36,99,457,17,8,0,107,java
12,91,2,0,0,2,0,14,12,11,57,3,0,0,7,java
11,920,12,16,0,15,1,125,43,142,580,5,3,0,163,java
10,11011,29,202,17,84,56,1022,300,1064,5722,574,148,318,2539,html
10,145120,372,2267,441,1033,965,11951,4049,14749,77672,7007,1750,6765,30848,html
14,196,4,6,0,2,0,45,15,29,96,6,0,0,22,java
12,2571,12,90,4,43,8,226,83,225,1354,133,15,0,604,java
15,488,10,22,0,13,0,100,32,58,251,5,4,2,49,java
14,330,4,2,3,0,0,170,19,29,69,36,2,0,25,java
11,115,2,2,0,2,1,9,7,12,81,3,0,0,8,java
19,568,20,20,0,10,1,64,24,41,377,19,6,2,25,java
13,108,2,2,0,2,0,11,8,11,74,2,0,0,7,java
15,793,16,24,2,18,0,179,52,86,322,120,6,3,51,java
14,329,4,2,3,0,0,169,19,29,48,57,2,0,25,java
15,793,16,24,2,18,0,179,52,86,322,120,6,3,51,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,331,4,2,3,0,0,171,19,32,67,37,2,0,26,java
11,115,2,2,0,2,1,9,7,12,81,3,0,0,8,java
19,564,20,20,0,10,1,62,23,41,377,19,6,2,25,java
13,108,2,2,0,2,0,11,8,11,74,2,0,0,7,java
14,333,4,2,3,0,0,169,19,33,68,37,3,0,28,java
12,1884,8,64,5,26,13,202,69,148,838,84,25,0,550,java
15,537,18,28,0,16,0,83,25,51,324,4,5,3,31,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,326,4,2,3,0,0,169,19,31,65,36,2,0,26,java
11,109,2,2,0,2,1,8,7,12,75,4,0,0,8,java
19,593,12,18,0,10,1,111,36,49,343,20,11,2,29,java
13,99,2,2,0,2,0,9,7,11,67,3,0,0,7,java
15,753,12,32,0,12,0,164,39,83,424,11,4,3,52,java
14,326,4,2,3,0,0,169,19,30,65,36,2,0,26,java
12,2634,12,90,4,49,14,190,82,224,1421,118,19,0,636,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,342,4,2,3,0,0,173,21,33,71,37,3,0,28,java
13,27,2,0,0,0,0,3,3,4,16,1,0,0,2,java
11,116,2,4,0,3,0,9,7,13,79,4,0,0,8,java
19,290,6,6,0,3,0,20,15,22,187,5,1,0,48,java
13,163,4,4,0,3,0,18,9,17,111,4,0,0,10,java
14,709,8,10,3,3,0,187,31,75,278,47,4,0,139,java
15,4157,26,124,3,75,19,418,151,381,2131,175,32,4,1000,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
14,301,4,2,3,0,0,169,19,27,48,33,0,0,23,java
19,486,11,8,0,5,1,52,27,41,330,21,1,0,30,java
14,138,4,2,1,0,0,21,8,21,77,10,0,0,15,java
11,130,2,2,0,2,1,11,8,15,91,3,0,0,10,java
13,121,2,2,0,2,0,10,7,13,85,5,0,0,8,java
15,306,6,7,0,5,0,42,18,34,196,9,0,0,23,java
14,219,4,2,1,1,0,53,21,32,105,8,2,0,22,java
16,1909,11,81,2,38,17,304,77,151,1175,96,17,1,90,java
14,917,6,26,5,11,0,269,37,81,429,63,11,1,59,java
18,998,16,28,3,13,0,314,58,87,452,58,7,5,45,java
14,486,4,6,3,3,0,192,25,43,177,45,3,0,29,java
13,734,8,20,3,8,1,252,41,63,291,52,23,0,36,java
12,3389,14,142,6,71,40,667,144,211,1818,270,124,0,94,java
14,1120,10,30,5,13,0,378,48,116,474,64,9,1,88,java
18,1180,18,38,0,15,0,202,54,156,700,27,4,5,117,java
14,365,4,4,3,1,0,179,22,37,80,38,3,0,31,java
12,2568,8,126,5,55,15,420,99,272,1340,172,83,0,245,java
13,854,8,26,0,9,1,165,42,103,487,15,0,0,101,java
14,897,8,30,6,16,0,260,37,78,410,59,11,2,58,java
18,818,14,32,0,17,0,157,49,75,467,26,4,7,45,java
14,385,4,6,3,2,0,181,22,36,95,39,4,0,29,java
12,2462,12,124,5,60,35,469,116,174,1305,144,109,0,83,java
13,584,12,34,0,13,4,96,30,47,333,20,18,0,24,java
14,756,6,24,2,11,0,77,28,60,299,19,6,1,283,java
18,629,8,24,1,11,0,56,28,52,308,14,6,4,169,java
14,138,4,6,0,2,0,22,9,18,78,5,0,0,12,java
12,3239,12,132,5,63,30,252,95,268,1659,214,65,0,713,java
13,487,8,20,0,7,4,96,22,57,242,10,26,0,52,java
18,237,4,6,1,4,0,24,13,27,130,4,1,2,48,java
11,11486,0,28,26,7,57,864,255,1454,7587,760,324,540,1293,html
17,8086,0,58,8,66,25,979,210,904,4195,1101,118,480,1056,html
12,12162,0,38,11,4,19,669,273,1592,8488,1024,53,412,1444,html
12,24031,0,26,25,82,85,2064,743,3014,16036,1361,248,1659,2445,html
10,4358,0,16,5,10,25,338,134,574,2702,531,56,196,479,html
8,7292,0,2,9,6,53,412,174,1065,5302,286,21,220,981,html
10,2457,0,8,9,34,1,424,78,194,851,632,78,288,132,html
8,4076,0,2,6,36,15,410,106,459,2506,377,71,256,397,html
21,855,0,6,0,0,12,62,26,113,581,61,1,30,102,html
18,112862,6,536,75,458,217,10184,2453,12290,71839,5733,2822,10282,10710,html
14,15705,0,57,8,15,52,929,428,2311,10804,879,143,706,2112,html
15,136414,40,322,165,129,415,11268,3438,13358,79734,17878,469,10691,15303,html
12,3396,0,4,5,8,14,284,98,441,2035,479,39,158,370,html
11,11599,0,36,21,15,64,793,358,1526,7917,326,54,866,1507,html
11,11615,0,36,25,17,64,792,357,1527,7929,332,46,872,1502,html
21,11282,0,0,2,0,0,1665,243,491,5736,2543,20,1066,250,html
13,7209,0,6,5,26,30,857,146,765,3312,1646,96,520,711,html
14,149432,0,1620,3,96,85,17052,1659,9372,91318,20361,115,10276,8506,html
10,746,0,0,3,0,3,110,25,77,346,155,28,48,53,html
19,1210,0,0,3,1,0,213,42,92,453,348,25,114,53,html
21,5933,0,10,4,37,15,974,152,516,2195,1621,96,524,457,html
18,23974,0,78,4,26,10,3611,207,958,12689,4519,81,2120,836,html
13,608,0,0,3,20,0,103,26,56,248,139,15,46,34,html
20,13379,0,0,2,24,0,2458,411,905,4039,4557,311,1352,636,html
31,8240,0,16,9,77,15,1704,224,543,2578,2448,120,782,491,html
15,11446,0,42,13,110,27,2091,284,937,4301,2827,126,1084,825,html
19,21346,0,96,24,152,49,3640,413,1570,9415,4393,164,1760,1653,html
14,15640,0,102,18,103,35,3145,324,985,6123,3737,150,1376,851,html
16,6723,0,12,9,52,2,1561,163,464,1790,2116,100,668,413,html
17,10153,0,46,13,90,8,2153,249,684,3237,2889,134,1024,559,html
14,7990,0,16,8,76,10,1728,223,569,2206,2535,132,806,473,html
13,6679,0,12,9,52,2,1560,163,464,1752,2116,100,664,412,html
14,10452,0,46,13,91,9,2213,257,708,3313,3000,140,1054,573,html
13,6673,0,12,9,52,2,1560,163,464,1746,2116,100,664,412,html
14,10485,0,46,13,91,9,2215,258,708,3337,3002,140,1058,574,html
25,12742,0,56,13,77,19,2475,271,896,4896,3203,140,1076,787,html
28,11246,0,26,9,94,24,2000,288,905,4284,2843,140,932,894,html
30,8510,0,16,9,77,15,1749,227,555,2688,2496,120,798,542,html
25,10845,0,42,11,66,21,2335,230,661,3678,3017,132,978,565,html
14,38021,4,224,29,186,129,5808,635,2962,19103,6373,194,2536,3435,html
15,6697,0,12,9,52,2,1560,163,464,1770,2116,100,664,412,html
16,10501,0,46,13,91,9,2215,258,708,3357,2998,140,1058,574,html
10,13676,0,78,18,125,16,2763,324,931,4789,3585,152,1394,756,html
14,6677,0,12,9,52,2,1560,163,464,1752,2114,100,664,412,html
15,10486,0,46,13,91,9,2215,258,708,3340,3000,140,1058,574,html
37,8575,0,16,9,77,15,1741,225,553,2804,2493,120,798,502,html
35,8741,0,16,9,77,16,1753,229,581,2888,2497,120,798,567,html
16,6721,0,12,9,52,2,1561,163,464,1788,2116,100,668,413,html
17,10519,0,46,13,91,9,2215,258,708,3373,3000,140,1058,574,html
18,15017,0,100,15,89,37,2994,311,959,5986,3552,146,1274,824,html
22,10139,0,40,9,118,19,2079,286,648,3182,2917,144,1006,625,html
30,8478,0,16,9,77,15,1749,227,554,2661,2492,120,798,541,html
31,8516,0,16,9,77,15,1749,227,554,2695,2496,120,798,541,html
31,8512,0,16,9,77,15,1749,227,555,2692,2494,120,798,542,html
25,8262,0,16,9,77,15,1741,225,549,2521,2468,120,798,497,html
24,9014,0,16,9,79,15,1923,240,596,2698,2723,138,884,529,html
18,14927,0,78,23,148,8,2823,349,1052,5589,3713,148,1530,867,html
14,8127,0,8,10,62,15,1832,182,551,2457,2356,108,794,485,html
13,13785,0,66,19,132,15,2609,337,1028,5093,3448,146,1376,881,html
13,6685,0,12,9,52,2,1561,163,464,1754,2114,100,668,413,html
14,10451,0,46,13,91,9,2215,258,708,3307,2998,140,1058,574,html
11,28930,0,186,39,267,26,4901,638,2088,12721,5984,206,2700,1900,html
11,14239,0,26,13,73,82,3085,214,821,5679,3262,112,1164,743,html
26,8387,0,16,9,77,15,1749,227,553,2595,2469,120,798,539,html
29,8469,0,16,9,77,15,1749,227,554,2671,2473,120,798,541,html
20,38617,2,190,37,257,81,5736,715,3129,19168,6824,208,2878,3236,html
18,5929,0,0,3,3,0,860,166,332,2588,1628,31,644,172,html
20,19673,0,12,4,39,6,2799,440,1707,8436,4665,227,2048,1437,html
17,16816,0,66,4,26,7,3558,176,725,7691,3279,81,1470,634,html
16,21919,0,4,3,565,3,4079,492,1414,10107,4088,117,1864,1089,html
32,12703,0,90,10,88,39,2712,277,718,4534,3377,134,1122,597,html
18,7411,0,12,10,52,9,1722,166,492,2120,2231,100,718,437,html
19,14076,0,84,17,142,27,2553,366,1172,5338,3427,148,1364,976,html
18,47809,0,284,74,389,76,7355,936,3696,23293,8565,259,4126,3388,html
14,6705,0,12,9,52,2,1561,163,464,1772,2116,100,668,413,html
15,10484,0,46,13,91,9,2215,258,708,3338,3000,140,1058,574,html
15,23102,0,94,29,150,29,3863,416,1806,10724,4446,144,1864,1759,html
20,10404,0,42,10,66,20,2248,229,656,3457,2935,132,938,556,html
25,15851,0,94,18,122,21,3050,347,1067,6213,3846,152,1442,893,html
20,36515,0,247,41,321,48,6066,760,2520,15889,8153,240,3222,2288,html
9,8987,0,20,12,76,15,2002,212,620,2717,2595,118,906,526,html
18,13615,0,78,17,129,15,2572,327,1011,5179,3328,140,1304,853,html
10,8357,0,12,9,64,17,1943,188,551,2438,2469,114,816,475,html
19,44061,0,312,49,496,35,6922,1029,3329,19933,9096,278,4256,2684,html
26,21458,0,158,20,140,21,3397,468,1630,10093,4244,138,1734,1513,html
28,8481,0,16,9,77,15,1750,228,559,2653,2496,120,798,547,html
24,8406,0,16,9,77,15,1750,228,564,2566,2504,120,798,551,html
27,8269,0,16,9,77,15,1713,227,553,2481,2516,120,782,540,html
13,6693,0,12,9,52,2,1561,163,464,1760,2116,100,668,413,html
14,8245,0,22,12,78,1,1787,213,586,2333,2543,124,858,487,html
31,10909,0,46,3,155,3,2175,222,670,4039,2833,122,968,565,html
15,7739,0,4,3,107,3,1633,180,535,2383,2284,114,756,452,html
19,5756,0,6,3,42,3,1253,131,397,1632,1804,102,556,355,html
14,4025,0,0,3,26,0,911,93,277,958,1359,77,422,269,html
16,4039,0,0,3,26,0,911,93,277,972,1359,77,422,269,html
17,5791,0,6,3,42,3,1274,131,393,1626,1820,102,564,351,html
14,4017,0,0,3,26,0,911,93,277,957,1352,77,422,269,html
13,4018,0,0,3,26,0,911,93,277,951,1359,77,422,269,html
14,5737,0,6,3,42,3,1274,131,393,1572,1820,102,564,351,html
13,4018,0,0,3,26,0,911,93,277,951,1359,77,422,269,html
14,5737,0,6,3,42,3,1274,131,393,1572,1820,102,564,351,html
25,5849,0,6,3,41,3,1253,132,397,1714,1816,102,556,355,html
28,13363,0,58,3,209,36,2803,255,739,4966,3248,128,1138,774,html
30,4129,0,0,3,26,0,911,93,277,1048,1373,77,422,269,html
25,5844,0,6,3,41,3,1253,132,398,1705,1818,102,556,357,html
14,5640,0,6,3,41,3,1252,131,391,1528,1800,102,556,349,html
15,4032,0,0,3,26,0,911,93,277,965,1359,77,422,269,html
16,5773,0,6,3,42,3,1274,131,393,1608,1820,102,564,351,html
10,12685,0,38,3,146,7,2758,259,777,4482,3340,162,1108,641,html
14,4025,0,0,3,26,0,911,93,277,958,1359,77,422,269,html
15,5755,0,6,3,42,3,1274,131,393,1590,1820,102,564,351,html
37,12646,0,50,3,177,28,2524,242,729,4894,3060,124,1054,732,html
35,4164,0,0,3,26,0,911,93,277,1083,1373,77,422,269,html
16,4039,0,0,3,26,0,911,93,277,972,1359,77,422,269,html
17,5784,0,6,3,42,3,1274,131,393,1619,1820,102,564,351,html
18,4053,0,0,3,26,0,911,93,277,986,1359,77,422,269,html
22,4073,0,0,3,26,0,911,93,277,1006,1359,77,422,269,html
30,4129,0,0,3,26,0,911,93,277,1048,1373,77,422,269,html
31,4136,0,0,3,26,0,911,93,277,1055,1373,77,422,269,html
31,4136,0,0,3,26,0,911,93,277,1055,1373,77,422,269,html
25,11599,0,42,3,166,36,2406,223,650,4314,2833,120,966,713,html
24,7839,0,14,3,75,22,1668,160,476,2631,2111,106,680,529,html
18,7608,0,14,3,68,5,1671,157,479,2402,2204,113,704,424,html
14,11659,0,2,3,168,3,2408,266,769,4004,3219,154,1086,612,html
13,10545,0,26,3,105,4,2296,223,665,3551,2913,149,958,540,html
13,4018,0,0,3,26,0,911,93,277,951,1359,77,422,269,html
14,5737,0,6,3,42,3,1274,131,393,1572,1820,102,564,351,html
11,10850,0,30,3,125,26,2339,223,655,3745,2832,136,940,674,html
11,35347,0,4,3,850,3,6731,785,2234,13930,8600,278,3290,1658,html
26,4101,0,0,3,26,0,911,93,277,1027,1366,77,422,269,html
29,4122,0,0,3,26,0,911,93,277,1048,1366,77,422,269,html
20,13578,0,34,3,197,12,2807,284,806,4962,3545,162,1186,670,html
32,4151,0,0,3,26,0,911,93,277,1070,1373,77,422,269,html
18,8293,0,2,3,118,3,1711,195,570,2664,2387,116,806,483,html
19,8335,0,2,3,118,3,1714,194,562,2692,2387,116,822,478,html
18,16213,0,54,3,223,7,3219,323,994,6345,3999,176,1342,845,html
14,4025,0,0,3,26,0,911,93,277,958,1359,77,422,269,html
15,5755,0,6,3,42,3,1274,131,393,1590,1820,102,564,351,html
15,6697,0,10,3,55,3,1468,149,448,1988,2032,111,634,393,html
20,5780,0,6,3,42,3,1257,131,392,1657,1804,102,556,350,html
25,6269,0,10,3,52,3,1342,139,411,1886,1913,104,594,362,html
20,18673,0,78,3,270,28,3777,357,1038,7460,4408,182,1508,959,html
9,12883,0,22,3,241,3,2702,293,839,4361,3484,145,1252,670,html
18,5952,0,2,3,52,3,1297,139,414,1667,1873,104,586,365,html
10,20213,0,50,3,374,23,4199,414,1186,7582,4950,187,1816,1029,html
19,8970,0,18,3,92,3,1886,196,576,3026,2527,132,804,479,html
26,5808,0,6,3,42,3,1252,131,386,1685,1815,102,556,344,html
28,4115,0,0,3,26,0,911,93,277,1034,1373,77,422,269,html
24,4087,0,0,3,26,0,911,93,277,1006,1373,77,422,269,html
27,4108,0,0,3,26,0,911,93,277,1013,1387,77,422,269,html
13,4018,0,0,3,26,0,911,93,277,951,1359,77,422,269,html
14,4025,0,0,3,26,0,911,93,277,958,1359,77,422,269,html
23,9907,0,20,11,66,9,2088,214,660,3479,2607,120,870,637,html
23,12921,0,72,15,135,12,2553,313,871,4823,3218,136,1260,697,html
30,11321,0,58,12,103,6,2311,261,749,4107,2921,130,1052,621,html
14,13043,0,32,14,151,11,2562,305,920,4912,3248,138,1214,761,html
30,13698,0,102,14,143,7,2744,323,906,5120,3372,142,1324,730,html
31,9314,0,34,10,77,6,2037,213,592,3022,2628,122,884,494,html
29,8495,0,22,9,66,6,1908,194,538,2650,2467,118,792,457,html
39,9935,0,24,9,96,23,2000,258,615,3238,2812,140,906,687,html
23,10778,0,26,12,66,15,2212,221,724,3997,2687,120,912,731,html
23,14280,0,58,13,104,20,2658,295,957,5988,3148,132,1156,1003,html
18,1929,0,0,3,2,0,312,57,119,824,512,26,184,66,html
20,8124,0,0,4,38,7,1441,188,635,2970,2194,119,800,551,html
17,6256,0,2,4,26,0,1366,118,351,2198,1661,81,600,318,html
16,7488,0,2,3,91,4,1523,168,511,2686,1967,101,670,441,html
14,6661,0,8,9,62,1,1499,176,501,1757,2113,108,668,436,html
21,9465,0,24,9,94,20,1970,258,631,2915,2799,140,902,592,html
23,4161,0,0,3,26,0,949,93,277,1056,1359,77,422,269,html
23,7180,0,0,3,74,4,1532,159,468,2351,2049,108,654,405,html
30,4210,0,0,3,26,0,956,93,277,1091,1366,77,422,269,html
14,6507,0,0,3,63,0,1437,147,432,1957,1945,106,620,376,html
30,4210,0,0,3,26,0,956,93,277,1091,1366,77,422,269,html
31,4217,0,0,3,26,0,956,93,277,1098,1366,77,422,269,html
29,4203,0,0,3,26,0,956,93,277,1084,1366,77,422,269,html
39,8062,0,20,3,90,0,1686,164,473,2855,2194,110,700,404,html
23,5919,0,6,3,41,3,1314,131,389,1743,1804,102,556,347,html
23,4161,0,0,3,26,0,949,93,277,1056,1359,77,422,269,html
14,5816,0,4,3,41,0,1322,132,389,1660,1781,102,556,347,html
21,5895,0,4,3,42,0,1325,131,382,1700,1823,102,556,340,html
14,839,0,8,2,3,3,80,39,72,463,75,3,162,40,html
26,8387,0,16,9,55,4,1932,191,534,2528,2493,118,778,454,html
20,8245,0,10,9,54,4,1897,188,545,2518,2402,112,760,479,html
22,10200,0,30,11,75,13,2131,232,742,3465,2763,124,934,654,html
21,8676,0,22,9,75,3,1936,215,601,2557,2584,124,864,502,html
10,9759,0,16,11,64,20,2291,195,596,3121,2692,114,908,522,html
18,7329,0,10,10,64,4,1727,186,493,1862,2349,114,770,419,html
15,9723,0,20,14,76,3,2112,215,671,3144,2683,118,940,613,html
13,13149,0,32,20,87,21,2691,315,912,4676,3325,128,1236,933,html
19,12017,0,28,10,78,16,2320,272,984,4650,2901,136,994,884,html
19,9257,0,16,10,65,9,2143,206,590,2829,2677,126,886,496,html
21,9402,0,18,10,66,1,2110,217,638,2873,2749,132,904,539,html
20,9321,0,18,10,66,2,2085,215,637,2847,2728,132,894,539,html
32,9935,0,24,9,67,5,2254,226,622,3088,2893,138,944,513,html
18,2291,0,0,3,1,0,360,64,138,942,636,21,252,76,html
20,9787,0,0,4,37,3,1783,213,732,3606,2583,127,1022,622,html
17,8931,0,8,4,26,0,2008,124,423,3540,2064,79,818,384,html
16,7331,0,2,3,91,3,1541,167,496,2509,1977,101,678,426,html
14,7802,0,10,9,54,2,1825,181,512,2238,2365,112,744,443,html
21,8701,0,18,10,64,4,1947,203,604,2635,2541,120,836,526,html
21,9218,0,20,10,64,6,2005,210,657,2950,2601,120,860,582,html
17,6709,0,6,9,52,2,1611,161,446,1748,2128,100,660,393,html
22,7381,0,18,9,52,7,1712,170,495,2131,2214,100,694,444,html
17,8565,0,14,10,64,4,1922,201,601,2543,2538,120,826,524,html
20,10810,0,34,12,88,3,2407,256,714,3418,3053,140,1076,579,html
26,4172,0,0,3,26,0,949,93,277,1060,1366,77,422,269,html
20,4130,0,0,3,26,0,949,93,277,1025,1359,77,422,269,html
22,4144,0,0,3,26,0,949,93,277,1032,1366,77,422,269,html
21,4137,0,0,3,26,0,949,93,277,1025,1366,77,422,269,html
10,11999,0,4,3,219,0,2544,268,734,4123,3265,141,1124,576,html
18,5810,0,4,3,41,0,1344,129,374,1606,1813,102,564,333,html
15,5781,0,6,3,41,3,1314,131,393,1603,1802,102,556,351,html
13,6124,0,8,3,53,0,1417,137,396,1709,1888,104,594,348,html
19,4123,0,0,3,26,0,949,93,277,1018,1359,77,422,269,html
19,8351,0,0,3,118,0,1792,187,529,2701,2390,116,790,441,html
21,4137,0,0,3,26,0,949,93,277,1025,1366,77,422,269,html
20,4130,0,0,3,26,0,949,93,277,1018,1366,77,422,269,html
32,4214,0,0,3,26,0,949,93,277,1102,1366,77,422,269,html
14,4088,0,0,3,26,0,949,93,277,983,1359,77,422,269,html
21,4137,0,0,3,26,0,949,93,277,1025,1366,77,422,269,html
21,4137,0,0,3,26,0,949,93,277,1025,1366,77,422,269,html
17,4109,0,0,3,26,0,949,93,277,990,1373,77,422,269,html
22,4144,0,0,3,26,0,949,93,277,1025,1373,77,422,269,html
17,4109,0,0,3,26,0,949,93,277,990,1373,77,422,269,html
20,6093,0,0,3,52,0,1365,138,395,1759,1876,104,586,348,html
28,10209,0,32,9,54,19,2274,207,592,3668,2692,112,822,527,html
22,12398,0,40,13,78,17,2726,246,745,4482,3178,130,1092,642,html
24,14166,0,46,15,95,17,2784,282,947,5748,3335,134,1158,834,html
23,12330,0,38,13,82,17,2516,255,813,4709,3081,130,1030,714,html
30,8379,0,16,9,77,15,1761,226,541,2621,2451,120,782,527,html
17,21384,0,110,20,200,32,3796,470,1578,8989,4815,177,1876,1369,html
24,40110,0,288,49,366,35,7089,750,2253,18361,7946,211,3556,2209,html
21,17989,0,92,20,141,28,3301,373,1251,7786,3903,150,1492,1076,html
33,8533,0,16,9,77,15,1764,228,557,2735,2471,120,782,544,html
23,15286,0,54,17,107,16,2992,299,1016,6255,3551,138,1272,884,html
22,15393,0,54,17,108,17,2998,301,1033,6332,3554,138,1272,903,html
