acex,acey,acez,gyrox,gyroy,gyroz,timestamp
0.44531,0.02344,1.08984,4.73043,2.92174,-0.76522,24:37.3
0.44531,0.20313,1.08203,4.45217,0.34783,-0.06957,24:37.4
0.34766,0.05859,0.96094,-0.48696,6.81739,1.25217,24:37.4
0.28125,0.00781,0.96484,0.83478,2.71304,0.83478,24:37.4
0.35156,0.01563,0.89453,1.18261,-0.34783,0.27826,24:37.5
0.35938,0.05859,1.05859,3.61739,0.2087,-0.83478,24:37.5
0.40625,0.04688,0.82031,3.13043,-0.27826,-0.90435,24:37.6
0.26563,0.01172,0.87891,1.8087,-2.43478,0.06957,24:37.6
0.35156,-0.01953,0.89063,2.50435,3.13043,0.13913,24:37.6
0.35547,0.05078,1.03125,4.03478,1.46087,-0.48696,24:37.7
0.33203,0.0625,0.9375,2.85217,2.71304,0.06957,24:37.7
0.38281,0.03516,1.02734,1.94783,3.13043,0.13913,24:37.8
0.37109,0.04688,0.96094,1.53043,2.71304,0.13913,24:37.8
0.23047,0.03125,0.83984,1.53043,4.24348,0.2087,24:37.9
0.3125,-0.02344,0.96484,1.87826,3.4087,0,24:37.9
0.26172,0.04688,0.91406,3.89565,2.29565,-0.41739,24:37.9
0.28516,0.04297,0.94141,3.06087,2.22609,-0.27826,24:38.0
0.34375,0.03906,1,1.3913,2.50435,-0.06957,24:38.0
0.30859,0.05078,0.94531,1.18261,1.94783,0.13913,24:38.1
0.38672,0.07813,1.08594,1.53043,2.15652,0.41739,24:38.1
0.27734,-0.125,0.79297,0.76522,2.01739,1.25217,24:38.1
0.37109,0.01172,0.97266,2.78261,1.6,-0.13913,24:38.2
0.46484,0.07422,1.03516,2.71304,3.4087,-0.34783,24:38.2
0.28906,-0.02734,0.88672,1.87826,5.56522,-0.27826,24:38.3
0.35547,-0.08594,0.93359,4.17391,5.49565,-0.76522,24:38.3
0.39453,0.03125,1.03125,6.12174,3.89565,-0.97391,24:38.4
0.46875,0.0625,1.01562,4.45217,3.26957,-0.76522,24:38.4
0.34766,0.01953,0.91797,4.52174,5.49565,-0.76522,24:38.5
0.46094,0.11328,1.01953,4.5913,3.68696,-0.48696,24:38.5
0.31641,0.0625,0.93359,2.57391,3.13043,0.13913,24:38.5
0.21875,-0.07813,0.82813,3.96522,-0.13913,-0.34783,24:38.6
0.42578,0.03516,0.91797,4.66087,1.32174,-0.90435,24:38.6
0.39844,0.04688,1.02344,4.38261,-1.18261,-0.48696,24:38.7
0.49219,-0.01172,1.02344,1.87826,-0.06957,0.27826,24:38.7
0.42188,0.12109,0.94531,5.49565,0.13913,-0.34783,24:38.7
0.41797,0.02734,1.08594,4.03478,-4.93913,0.90435,24:38.8
0.38281,0.00391,0.875,3.33913,2.01739,0.62609,24:38.8
0.39453,-0.02734,0.98438,4.52174,5.56522,0.06957,24:38.9
0.37109,0.03906,1.01172,4.73043,5.98261,0.41739,24:38.9
0.37891,0.01953,0.99609,3.61739,5.21739,1.3913,24:39.0
0.30469,-0.07031,0.99219,3.2,3.26957,1.6,24:39.0
0.41406,0.07422,1.00781,5.84348,-3.75652,0.83478,24:39.0
0.38672,0.19922,0.96094,2.01739,2.36522,1.87826,24:39.1
0.29688,-0.13281,0.82813,-0.83478,4.45217,3.2,24:39.1
0.34375,-0.07813,0.89063,2.78261,0.55652,2.85217,24:39.2
0.36328,0.12109,0.86328,3.54783,-3.54783,2.22609,24:39.2
0.37891,-0.03516,0.95703,0.13913,0.13913,3.26957,24:39.3
0.46094,0.03906,0.98828,2.01739,0.2087,2.71304,24:39.3
0.42969,0.02734,0.98828,1.46087,0.2087,3.47826,24:39.3
0.45703,-0.07813,0.87891,0.97391,-0.41739,4.10435,24:39.4
0.39063,-0.09375,0.92969,3.75652,6.26087,3.06087,24:39.4
0.41406,-0.02344,1.01562,4.24348,4.8,2.85217,24:39.5
0.40625,-0.01953,0.97656,2.57391,7.09565,3.33913,24:39.5
0.41797,-0.02734,0.99609,2.57391,7.02609,3.68696,24:39.6
0.3125,-0.125,0.875,1.73913,6.6087,4.03478,24:39.6
0.35938,-0.15234,0.91406,5.70435,2.85217,3.26957,24:39.6
0.39453,-0.01563,0.95703,6.74783,2.92174,2.22609,24:39.7
0.48047,0.01953,0.96094,5.14783,0,2.92174,24:39.7
0.50391,0.01563,0.98047,2.9913,2.15652,3.47826,24:39.8
0.37891,-0.08594,0.8125,2.50435,3.75652,3.61739,24:39.8
0.47266,-0.03125,0.96875,4.52174,2.22609,3.13043,24:39.8
0.40625,-0.07422,0.84375,4.73043,2.22609,2.64348,24:39.9
0.54688,-0.01563,1.02344,4.93913,1.11304,2.85217,24:39.9
0.42188,-0.19141,0.71875,3.33913,1.87826,2.92174,24:40.0
0.67578,0.10938,1.125,6.05217,1.25217,2.57391,24:40.0
0.59375,0.01953,0.91406,2.08696,4.45217,3.96522,24:40.1
0.41016,-0.12109,0.70703,1.3913,3.61739,3.96522,24:40.1
0.55469,-0.05078,0.98047,4.31304,5.98261,2.50435,24:40.1
0.51563,0.0625,0.89453,4.5913,7.37391,2.15652,24:40.2
0.46094,0.02344,0.88672,0.27826,5.63478,3.47826,24:40.2
0.40625,-0.15625,0.6875,-2.50435,8,4.8,24:40.3
0.47656,-0.00781,0.99219,5.07826,3.4087,2.71304,24:40.3
0.46875,-0.03125,0.95703,2.50435,0.83478,3.68696,24:40.4
0.46484,-0.05469,0.9375,2.22609,0.34783,3.75652,24:40.4
0.55078,-0.00391,0.97656,3.26957,3.68696,3.2,24:40.4
0.63672,0.01563,0.99609,2.71304,-0.06957,3.89565,24:40.5
0.59766,-0.02734,0.92969,1.3913,2.78261,4.52174,24:40.5
0.52344,-0.07031,0.88281,3.61739,6.33043,2.78261,24:40.6
0.46875,-0.00391,0.9375,2.92174,5.28696,3.54783,24:40.6
0.51563,0.01172,0.86328,3.33913,5.14783,2.57391,24:40.7
0.48828,-0.07031,0.82813,3.13043,6.12174,2.22609,24:40.7
0.53906,-0.03906,0.92578,3.2,5.14783,2.85217,24:40.7
0.51953,0.01953,0.99219,3.82609,5.0087,2.50435,24:40.8
0.53516,-0.01172,0.98828,3.33913,3.06087,2.9913,24:40.8
0.52344,0,0.9375,3.82609,3.4087,1.94783,24:40.9
0.52344,-0.08594,1,3.61739,1.32174,2.36522,24:40.9
0.50391,0,0.89844,2.57391,3.47826,2.78261,24:40.9
0.5625,-0.00391,0.86719,1.94783,4.73043,3.06087,24:41.0
0.51953,-0.00781,0.83984,2.64348,5.07826,2.71304,24:41.0
0.57031,-0.03125,0.92578,2.64348,2.92174,2.57391,24:41.1
0.47266,-0.02344,0.85156,1.8087,4.31304,1.53043,24:41.1
0.48828,-0.03906,0.86719,2.15652,2.08696,2.22609,24:41.2
0.52734,-0.05078,0.91406,3.33913,1.94783,2.64348,24:41.2
0.54297,-0.07031,0.94922,3.68696,-0.27826,2.64348,24:41.2
0.54297,0,0.98438,4.17391,1.46087,2.57391,24:41.3
0.54688,0.01953,0.90234,4.10435,1.11304,2.22609,24:41.3
0.53906,-0.00391,0.89844,3.26957,2.22609,2.15652,24:41.4
0.55859,0.03125,0.94922,3.61739,1.53043,2.15652,24:41.4
0.5625,0.05469,0.91797,3.2,4.93913,1.94783,24:41.5
0.53516,0.03516,0.91406,2.71304,3.82609,2.64348,24:41.5
0.49219,0.00391,0.89453,2.36522,4.45217,2.57391,24:41.6
0.48828,0.03125,0.92188,1.94783,5.28696,2.57391,24:41.6
0.46094,0.01563,0.86328,1.73913,5.70435,2.01739,24:41.6
0.47266,-0.00391,0.88672,1.87826,3.06087,1.66957,24:41.7
0.48828,-0.02734,0.90234,2.78261,2.71304,1.46087,24:41.7
0.46484,0.00781,0.95313,3.06087,2.9913,1.73913,24:41.8
0.46875,0.04297,0.91797,2.92174,3.06087,2.01739,24:41.8
0.46875,0.08594,0.97266,1.66957,1.46087,2.50435,24:41.8
0.42578,0.05078,0.88672,1.32174,0.97391,2.29565,24:41.9
0.42578,0,0.92578,0.90435,2.01739,2.50435,24:41.9
0.42578,0.01172,0.92969,1.8087,0.76522,2.36522,24:42.0
0.41406,0.02734,0.91797,2.15652,-0.06957,1.8087,24:42.0
0.41016,0.02734,0.91016,1.73913,0.27826,2.22609,24:42.1
0.43359,0.03516,0.96094,1.6,2.15652,1.87826,24:42.1
0.42188,0.05469,0.95313,1.8087,2.08696,1.8087,24:42.1
0.39453,0.05859,0.92969,2.43478,0.90435,1.73913,24:42.2
0.41406,0.05469,0.93359,2.50435,0.97391,1.3913,24:42.2
0.40625,0.04297,0.91016,1.46087,1.18261,1.53043,24:42.3
0.42578,0.05078,0.94922,1.3913,1.6,1.11304,24:42.3
0.44141,0.07031,0.9375,2.01739,2.08696,1.11304,24:42.3
0.47656,0.07031,0.92969,1.87826,1.66957,1.6,24:42.4
0.42969,0.03125,0.98047,1.8087,2.71304,0.97391,24:42.4
0.48438,0.05469,0.91016,2.43478,2.22609,0.62609,24:42.5
0.45703,0.05078,0.96094,2.64348,2.64348,0.55652,24:42.5
0.48828,0.06641,0.95703,2.85217,4.03478,0.06957,24:42.6
0.46875,0.07422,0.92188,2.29565,4.17391,0.55652,24:42.6
0.44531,0.06641,0.96094,2.01739,4.24348,0.55652,24:42.7
0.44531,0.03516,0.90625,2.01739,3.68696,0.2087,24:42.7
0.42188,0.05078,0.90234,1.66957,3.82609,0.34783,24:42.7
0.43359,0.02734,0.84375,1.87826,2.50435,0.41739,24:42.8
0.42188,0.01172,0.91797,2.29565,2.85217,0.2087,24:42.8
0.46094,0.02734,0.91406,3.2,2.15652,0.13913,24:42.9
0.41797,0.10547,0.92969,2.36522,3.82609,-0.13913,24:42.9
0.39844,0.08203,0.93359,1.66957,2.15652,0.27826,24:42.9
0.36328,0.07031,0.89453,2.15652,3.06087,0.06957,24:43.0
0.32031,0.13672,0.97266,2.57391,1.8087,0,24:43.0
0.38281,0.08594,0.96484,1.87826,2.08696,-0.2087,24:43.1
0.34375,0.09766,0.95703,0.76522,2.15652,0.34783,24:43.1
0.29688,0.08594,0.92578,1.25217,0.34783,0.41739,24:43.2
0.33203,0.07422,0.98438,2.08696,0.90435,-0.13913,24:43.2
0.32813,0.09766,1,1.73913,2.08696,-0.27826,24:43.2
0.32031,0.13672,1.03906,1.53043,1.53043,-0.06957,24:43.3
0.27734,0.11328,0.96875,1.6,2.92174,-0.34783,24:43.3
0.23047,0.13672,0.96875,1.8087,4.03478,-0.62609,24:43.4
0.14063,0.17969,0.99609,2.43478,4.38261,-0.90435,24:43.4
0.20313,0.14453,1,1.8087,4.31304,-0.62609,24:43.5
0.21484,0.12891,0.96875,1.04348,3.89565,-0.27826,24:43.5
0.22656,0.11328,0.97656,0.06957,3.06087,0.2087,24:43.5
0.21094,0.11328,0.97266,0.97391,3.61739,-0.27826,24:43.6
0.19141,0.13281,1.01953,1.53043,3.4087,-0.27826,24:43.6
0.16406,0.11719,0.96094,1.11304,2.85217,-0.13913,24:43.7
0.19141,0.11328,1.08203,1.87826,1.87826,-0.55652,24:43.7
0.18359,0.12109,0.97656,1.87826,5.28696,-1.11304,24:43.8
0.125,0.12109,0.95313,2.08696,3.33913,-0.62609,24:43.8
0.14063,0.1875,1.03125,2.57391,-0.55652,-0.06957,24:43.8
0.17188,0.19531,0.97266,0.62609,0.41739,0.27826,24:43.9
0.22266,0.12109,0.98047,-1.3913,1.3913,0.90435,24:43.9
0.21875,0.16797,1.04688,0.06957,1.32174,0.69565,24:44.0
0.25,0.17578,1.0625,-0.76522,3.82609,0.69565,24:44.0
0.22656,0.125,1.02734,-0.90435,3.82609,0.62609,24:44.0
0.17969,0.13672,1.02734,1.18261,3.13043,-0.27826,24:44.1
0.17188,0.09375,0.99609,0.55652,4.31304,0,24:44.1
0.17188,0.16016,1.03516,1.6,3.75652,-0.62609,24:44.2
0.09375,0.11328,0.96875,0.69565,3.4087,-0.34783,24:44.2
0.125,0.10547,0.97266,2.15652,3.33913,-0.62609,24:44.3
0.10547,0.19531,1.03516,2.71304,2.29565,-0.83478,24:44.3
0.13281,0.1875,1.03125,2.08696,1.94783,-0.97391,24:44.3
0.125,0.20703,0.98438,1.11304,4.73043,-0.27826,24:44.4
0.125,0.1875,0.95703,0.34783,6.33043,-0.76522,24:44.4
0.08984,0.14063,1.00781,0.41739,2.01739,-0.41739,24:44.5
0.13672,0.20313,1.08594,0.55652,-1.6,-0.48696,24:44.5
0.11328,0.14844,1.06641,0.83478,0.55652,-0.62609,24:44.6
0.10938,0.17188,0.96875,0.83478,0.83478,-0.62609,24:44.6
0.09766,0.17578,0.90234,1.53043,3.47826,-0.83478,24:44.6
0.12891,0.19531,1.05078,2.22609,2.08696,-1.18261,24:44.7
0.17188,0.20313,1.07031,-0.41739,2.71304,-0.34783,24:44.7
0.10938,0.21094,0.9375,0.62609,2.36522,-0.90435,24:44.8
0.19922,0.15234,0.96094,-1.25217,-0.55652,-0.06957,24:44.8
0.23438,0.09375,0.91797,0.27826,0.76522,-0.62609,24:44.8
0.3125,0.08594,0.94141,0.41739,0.48696,-0.41739,24:44.9
0.33984,0.07422,0.94141,-0.48696,-0.27826,0,24:44.9
0.39844,0.06641,0.92969,0.2087,0.34783,-0.48696,24:45.0
0.38672,0.05859,0.97266,0.41739,1.73913,-0.97391,24:45.0
0.35938,0.10938,1.02734,0.34783,1.46087,-1.11304,24:45.1
0.375,0.10938,1.04688,0.55652,3.54783,-1.11304,24:45.1
0.42188,0.08594,1.01172,0.55652,3.96522,-1.25217,24:45.1
0.36328,0.08594,0.99219,0.55652,3.75652,-1.32174,24:45.2
0.39844,0.10547,1.00391,0.13913,3.75652,-1.11304,24:45.2
0.33984,0.07422,0.94531,-0.34783,5.14783,-0.90435,24:45.3
0.39063,0.10156,1.02344,0.06957,5.0087,-1.25217,24:45.3
0.35547,0.10938,1.05078,-0.27826,5.35652,-1.04348,24:45.4
0.27344,0.07031,0.91016,-2.08696,6.74783,-0.76522,24:45.4
0.17188,-0.00391,0.78906,0.69565,1.73913,-1.46087,24:45.4
0.18359,0.08203,0.97266,2.78261,-2.9913,-1.87826,24:45.5
0.35547,0.10938,0.97656,0.13913,5.98261,-1.11304,24:45.5
0.21094,0.08594,0.98047,0.69565,4.73043,-1.46087,24:45.6
0.32031,0.10547,0.98438,0,5.35652,-0.62609,24:45.6
0.28125,0.15625,1.03906,1.73913,1.94783,-1.3913,24:45.7
0.27344,0.19922,1.12109,-0.55652,0.83478,-0.55652,24:45.7
0.23828,0.04688,0.98047,-2.22609,5.63478,0,24:45.7
0.17578,-0.00781,0.92188,2.08696,3.06087,-1.53043,24:45.8
0.19141,0.11328,1.07812,4.66087,1.32174,-2.64348,24:45.8
0.26953,0.11328,1,2.64348,7.02609,-2.08696,24:45.9
0.17969,0.10156,0.99609,2.29565,7.72174,-2.29565,24:45.9
0.17578,0.17969,0.98828,2.64348,-0.48696,-2.15652,24:46.0
0.23828,0.11719,0.96484,3.13043,2.57391,-1.8087,24:46.0
0.20313,0.14063,1,0.34783,4.45217,-0.48696,24:46.0
0.20703,0.10156,1.04297,2.08696,6.74783,-1.46087,24:46.1
0.03906,0.05469,0.85547,2.64348,1.73913,-1.25217,24:46.1
0.40625,0.14453,1.19141,5.91304,0.76522,-2.22609,24:46.2
0.12891,0.08203,0.99609,2.29565,5.42609,-0.83478,24:46.2
0.11719,0.11719,1.04297,-0.90435,11.6174,-1.04348,24:46.2
0.14844,0.13281,1.07031,2.08696,4.8,-0.90435,24:46.3
0.14453,0.17188,1.03906,2.71304,-4.93913,-0.83478,24:46.3
0.26563,0.125,0.99219,2.15652,-3.47826,-0.76522,24:46.4
0.21094,0.02344,0.93359,2.01739,2.50435,-1.25217,24:46.4
0.21094,0.13281,1.12109,5.98261,2.29565,-1.53043,24:46.5
0.22266,0.05078,0.86719,1.3913,6.26087,-0.97391,24:46.5
0.17969,0.13672,0.99609,2.22609,4.03478,-1.73913,24:46.5
0.19141,0.16797,1.03516,2.71304,0.97391,-0.83478,24:46.6
0.17578,0.18359,0.99219,2.71304,1.3913,-0.62609,24:46.6
0.20313,0.125,0.96875,1.18261,4.10435,-0.62609,24:46.7
0.12891,0.18359,0.98438,1.46087,4.03478,-1.04348,24:46.7
0.18359,0.11328,1,1.11304,3.75652,-0.90435,24:46.8
0.15625,0.10156,1.00391,1.04348,5.49565,-1.3913,24:46.8
0.19922,0.15625,1.00391,2.01739,0.97391,-1.32174,24:46.8
0.13281,0.14844,0.98438,1.6,3.26957,-0.97391,24:46.9
0.14844,0.16797,0.98828,1.46087,1.94783,-1.04348,24:46.9
0.23828,0.17578,1.03906,1.32174,1.94783,-1.3913,24:47.0
0.16797,0.14844,1.01953,0,4.66087,-1.32174,24:47.0
0.25781,0.25,1.09766,-0.90435,4.03478,-0.55652,24:47.1
0.07031,0.125,0.79297,-2.43478,4.03478,-0.34783,24:47.1
0.02344,0.10547,1,-0.97391,8.06956,-0.62609,24:47.1
0.23047,0.17969,0.93359,1.18261,1.32174,-0.97391,24:47.2
0.27344,0.14063,1.00391,2.29565,-1.3913,-1.46087,24:47.2
0.44531,0.24609,1.19922,3.26957,-2.01739,-1.46087,24:47.3
0.31641,0.15625,0.96484,-1.73913,1.11304,-0.69565,24:47.3
0.38281,0.11328,0.98828,-4.8,1.8087,0.69565,24:47.3
0.33203,0.10547,0.94141,-1.94783,5.42609,-0.13913,24:47.4
0.13281,0.00781,0.76172,0,6.95652,-0.97391,24:47.4
0.08594,-0.11719,0.72266,2.92174,4.93913,-2.71304,24:47.5
0.33203,0.02344,1.05078,6.95652,1.87826,-3.96522,24:47.5
0.33203,0.08594,0.91797,1.32174,3.47826,-2.57391,24:47.6
0.45313,0.19141,0.97266,1.46087,-2.50435,-2.36522,24:47.6
0.47266,0.32422,1.09766,-0.2087,0.55652,-1.73913,24:47.6
0.41406,0.24219,0.86719,-3.54783,-0.48696,-1.18261,24:47.7
0.42188,-0.03125,0.82422,-0.13913,4.73043,-2.9913,24:47.7
0.33594,0.22656,0.96094,-0.69565,5.21739,-3.13043,24:47.8
0.40234,0.24609,0.92969,-4.73043,6.4,-2.36522,24:47.8
0.41406,0.10938,0.96094,-4.86957,3.47826,-1.94783,24:47.9
0.57031,0.15625,1.0625,-3.2,3.2,-1.32174,24:47.9
0.32422,-0.04297,0.80469,0.62609,0.90435,-3.2,24:47.9
0.27344,-0.02734,0.71484,-2.36522,2.15652,-2.78261,24:48.0
0.33984,0.03516,0.90234,3.96522,-4.45217,-5.49565,24:48.0
0.47266,0.12891,0.85938,-1.46087,-6.81739,-1.32174,24:48.1
0.43359,0.05469,0.99219,-3.26957,3.2,-0.90435,24:48.1
0.40234,-0.00391,0.91016,-1.46087,2.43478,-1.32174,24:48.2
0.39063,-0.21875,0.73047,-2.43478,-1.6,-1.11304,24:48.2
0.44922,-0.06641,0.84766,0.41739,0.62609,-2.15652,24:48.2
0.37891,-0.05859,0.94922,7.30435,5.0087,-6.1913,24:48.3
0.41406,0.07813,0.92969,3.82609,0,-4.38261,24:48.3
0.4375,0.08203,0.97656,4.31304,2.22609,-3.82609,24:48.4
0.42188,0.13281,0.99219,2.71304,3.13043,-2.78261,24:48.4
0.48047,0.16797,1.02734,2.57391,2.85217,-2.71304,24:48.4
0.4375,0.13281,0.99219,0.06957,5.0087,-1.66957,24:48.5
0.36328,0.05078,0.89844,0.55652,2.71304,-1.73913,24:48.5
0.44141,0.17578,1.06641,-1.11304,3.68696,-0.97391,24:48.6
0.39063,0.03906,0.88281,-1.18261,3.2,-1.04348,24:48.6
0.29297,-0.01953,0.83203,-0.48696,2.64348,-1.11304,24:48.7
0.41406,0.04688,0.95313,2.78261,1.04348,-2.08696,24:48.7
0.40625,0.10156,0.98438,0.34783,2.01739,-1.46087,24:48.7
0.39453,-0.01563,0.92188,0.13913,1.46087,-1.66957,24:48.8
0.44141,0.08984,0.99219,0.13913,3.33913,-1.11304,24:48.8
0.37891,0.01172,0.90625,-0.90435,3.26957,-0.97391,24:48.9
0.36328,-0.01563,0.87891,0.2087,2.50435,-1.11304,24:48.9
0.36719,0.05078,0.96875,3.4087,3.33913,-2.36522,24:49.0
0.36328,0.0625,0.89453,1.73913,3.2,-1.87826,24:49.0
0.35938,0.02734,0.89453,1.6,2.22609,-1.53043,24:49.0
0.39453,0.0625,0.96875,2.08696,1.25217,-1.3913,24:49.1
0.39063,0.03906,0.96094,1.73913,1.66957,-1.11304,24:49.1
0.38281,0.02734,0.92578,1.53043,1.25217,-1.18261,24:49.2
0.39844,0.01563,0.9375,1.18261,-0.2087,-0.97391,24:49.2
0.38281,0.03516,0.90625,1.3913,0.97391,-1.11304,24:49.3
0.37891,0.04297,0.95703,2.29565,1.32174,-1.32174,24:49.3
0.39844,0.05859,0.92969,2.22609,1.8087,-1.32174,24:49.3
0.39063,0.07031,0.91406,1.73913,1.53043,-0.76522,24:49.4
0.37891,0.02734,0.90625,1.18261,2.01739,-0.90435,24:49.4
0.39063,0.02344,0.92188,1.87826,1.3913,-1.04348,24:49.5
0.40234,0.07031,0.94531,2.22609,1.25217,-1.32174,24:49.5
0.38672,0.0625,0.94922,2.22609,1.94783,-1.46087,24:49.5
0.40234,0.08594,0.97266,1.94783,2.43478,-1.8087,24:49.6
0.39453,0.10156,0.97266,1.66957,1.73913,-2.15652,24:49.6
0.375,0.10938,0.95313,1.94783,3.26957,-2.01739,24:49.7
0.39063,0.08984,0.91797,1.11304,3.33913,-2.15652,24:49.7
0.34766,0.09375,0.92188,0.41739,1.8087,-1.87826,24:49.8
0.34766,0.06641,0.92578,0.06957,1.94783,-1.6,24:49.8
0.37109,0.08203,0.95703,1.25217,1.6,-2.01739,24:49.8
0.37891,0.10156,0.99219,1.32174,1.04348,-1.87826,24:49.9
0.38672,0.07813,0.98438,0.97391,2.01739,-1.87826,24:49.9
0.35938,0.09375,0.96875,1.11304,1.87826,-2.01739,24:50.0
0.36328,0.07813,0.95313,0.69565,2.64348,-1.6,24:50.0
0.33984,0.09766,0.96484,1.6,3.26957,-1.87826,24:50.1
0.31641,0.10938,0.96484,1.3913,3.13043,-1.73913,24:50.1
0.3125,0.10547,0.94922,0.76522,3.68696,-1.8087,24:50.1
0.34766,0.07422,0.94531,0.27826,2.36522,-1.53043,24:50.2
0.34766,0.07031,1.00781,0.69565,1.6,-1.32174,24:50.2
0.35938,0.04688,0.98438,1.18261,2.71304,-1.25217,24:50.3
0.31641,0.04688,0.94141,1.18261,2.50435,-1.6,24:50.3
0.29688,0.09375,0.96875,2.08696,2.43478,-1.94783,24:50.4
0.33984,0.05469,0.96484,1.66957,2.08696,-1.66957,24:50.4
0.36328,0.07031,0.99219,2.50435,2.50435,-1.87826,24:50.4
0.30078,0.09375,0.92578,2.08696,4.17391,-1.66957,24:50.5
0.25781,0.04688,0.89063,2.15652,3.61739,-1.46087,24:50.5
0.28125,0.10547,0.90234,1.73913,2.85217,-1.32174,24:50.6
0.30859,0.05859,1,1.11304,2.29565,-1.3913,24:50.6
0.33984,0.07813,0.96094,1.73913,1.53043,-1.3913,24:50.6
0.32031,0.08203,1.01172,1.18261,1.66957,-1.46087,24:50.7
0.36719,0.18359,1.04688,1.53043,2.22609,-1.46087,24:50.7
0.31641,0.03906,0.89844,-0.06957,2.01739,-0.83478,24:50.8
0.35938,0.04297,0.91016,1.66957,1.46087,-1.11304,24:50.8
0.40625,0.05078,0.89453,-0.41739,2.57391,-0.76522,24:50.9
0.38672,0.04297,0.94922,2.50435,1.18261,-2.01739,24:50.9
0.35938,-0.04297,0.91016,1.53043,3.68696,-1.46087,24:50.9
0.50781,0.14844,1.10156,4.24348,2.78261,-2.15652,24:51.0
0.33203,0.08203,0.90625,1.73913,3.26957,-1.32174,24:51.0
0.25,0.05469,0.71484,2.71304,5.56522,-1.8087,24:51.1
0.53906,0.23047,1.01562,-0.41739,0.83478,-0.69565,24:51.1
0.28125,0.03516,0.77734,-2.85217,5.63478,0.62609,24:51.2
0.53125,0.05859,0.97266,-0.69565,8.97391,0.06957,24:51.2
0.34375,-0.02344,0.92578,1.87826,0.06957,-0.06957,24:51.2
0.44531,0.08984,1.10938,2.64348,0.13913,-0.90435,24:51.3
0.42188,0.10938,0.98438,3.13043,-0.97391,-1.11304,24:51.3
0.45313,0.00391,0.80859,2.29565,1.46087,-0.69565,24:51.4
0.25,0.03906,0.95703,-1.87826,14.9565,-0.13913,24:51.4
0.42188,0.03906,0.90234,2.9913,4.03478,-0.83478,24:51.5
0.34375,0.09375,0.93359,1.18261,2.92174,-0.55652,24:51.5
0.39453,0.07031,0.99609,0.34783,1.8087,-1.25217,24:51.5
0.41797,0.08984,1,0.2087,0.41739,-0.83478,24:51.6
0.41406,0.05078,0.94922,1.53043,1.87826,-1.18261,24:51.6
0.43359,0.06641,0.96484,1.18261,1.46087,-0.97391,24:51.7
0.39453,0.04688,0.90234,1.32174,0.69565,-1.32174,24:51.7
0.40234,0.08594,0.92578,1.53043,2.57391,-1.53043,24:51.7
0.39453,0.06641,0.95313,-0.13913,2.15652,-0.97391,24:51.8
0.39844,0.07031,0.98828,0.69565,3.4087,-0.90435,24:51.8
0.43359,0.07031,1.00391,1.3913,5.07826,-1.18261,24:51.9
0.40234,0.05078,0.94922,0.27826,3.47826,-0.55652,24:51.9
0.40234,0.02734,0.94531,-0.06957,2.36522,-0.48696,24:52.0
0.39844,0.01953,0.94141,0.69565,2.22609,-0.69565,24:52.0
0.42578,0.07422,0.95313,1.53043,2.92174,-0.76522,24:52.1
0.39844,0.04688,0.91797,0.62609,3.96522,-0.62609,24:52.1
0.39063,0.05078,0.92188,0.48696,2.57391,-0.48696,24:52.1
0.41016,0.03906,0.94141,1.32174,2.22609,-0.90435,24:52.2
0.40234,0.05859,0.94141,0.48696,2.36522,-0.83478,24:52.2
0.41016,0.06641,0.98438,0.48696,1.94783,-0.2087,24:52.3
0.37891,0.03125,0.90234,0.34783,1.32174,-0.06957,24:52.3
0.38281,0.0625,0.94531,0.27826,1.25217,-0.27826,24:52.3
0.39844,0.01953,0.91797,-0.62609,2.43478,-0.06957,24:52.4
0.39844,0.00781,0.92188,0.06957,2.85217,-0.41739,24:52.4
0.39063,0.0625,0.98828,0.83478,1.87826,-0.34783,24:52.5
0.39844,0.02344,0.92969,0.55652,2.9913,-0.41739,24:52.5
0.375,0.03516,0.94141,0.2087,2.01739,-0.13913,24:52.6
0.375,0.02734,0.95703,0.27826,1.87826,-0.06957,24:52.6
0.37891,0.05469,0.98047,1.11304,2.64348,0.34783,24:52.6
0.36719,0.04297,0.94922,0.90435,3.68696,0.27826,24:52.7
0.33594,0.01953,0.89453,0.13913,4.03478,0.2087,24:52.7
0.31641,0.02734,0.9375,1.6,2.08696,0.34783,24:52.8
0.28516,-0.03516,0.88281,1.25217,1.6,0.34783,24:52.8
0.33594,0.01563,1.05078,2.78261,-1.32174,0.27826,24:52.8
0.32422,0.07813,1.03125,1.66957,1.11304,0.83478,24:52.9
0.375,-0.02734,0.98828,0.41739,3.82609,0.97391,24:52.9
0.27734,0.04297,0.94922,1.3913,1.3913,1.53043,24:53.0
0.29297,-0.03906,0.97656,1.46087,1.25217,2.08696,24:53.0
0.28906,-0.0625,0.90625,2.36522,1.66957,2.29565,24:53.1
0.28125,-0.00781,0.99609,3.13043,2.50435,1.8087,24:53.1
0.29297,0.04688,0.99219,4.8,3.75652,0.83478,24:53.1
0.28125,0.07422,0.96484,2.22609,3.68696,1.53043,24:53.2
0.32813,-0.05469,0.93359,2.85217,4.03478,2.08696,24:53.2
0.26563,0.00391,0.97266,4.10435,-0.34783,1.8087,24:53.3
0.34766,0.02734,1.04688,4.66087,1.6,1.3913,24:53.3
0.33984,0.01172,0.98828,3.61739,2.22609,1.32174,24:53.4
0.29297,0.05469,1.00781,3.06087,4.8,1.25217,24:53.4
